outer_target,inner_validation,model,weighting,parameter_id,parameters_json,seed,fit_seed,fit_seconds,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5063,2129560955,0.9330514000030234,303.0,0.45874587458745875,0.8015002632040709,0.7884765213589935,0.7683277281252794,0.7257698432339059,0.2817807714763223,0.26367183951275314,0.45874587458745875,0.5,0.6289592760180995,0.45874587458745875,1.0,0.6834532374100719,-2.3396204648097423,1.7491316687409635,0.3018855288866351
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5064,1189085038,0.8118549000064377,303.0,0.45874587458745875,0.7977276715213194,0.7888423204240564,0.7712959685244991,0.7285059485795101,0.28299205356359236,0.26481142273910063,0.45874587458745875,0.5,0.6289592760180995,0.45874587458745875,1.0,0.6474820143884892,-2.3117219042712827,1.7163287064224606,0.30239213115840335
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,155135766,0.9891416000027675,123.0,0.9349593495934959,0.7173913043478262,0.9610034930071494,0.3983074924312589,0.7080815963451936,0.12028570368895314,0.2343460408686262,0.8617886178861789,0.6934782608695652,0.9230769230769231,0.9622641509433962,0.8869565217391304,0.4608695652173913,2.1040130484060415,0.6827159928996602,0.07410836828708665
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5063,379962283,0.9020514000003459,123.0,0.9349593495934959,0.7097826086956521,0.9593309986337175,0.39923920763727666,0.7159003564540972,0.12068723464820036,0.23818178111953817,0.8536585365853658,0.6891304347826087,0.9181818181818182,0.9619047619047619,0.8782608695652174,0.4956521739130435,2.1122089383416944,0.6558121907321899,0.07580055889050512
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5064,3057692622,0.9830720000027213,123.0,0.9349593495934959,0.7108695652173913,0.9607320420262477,0.3903770879825002,0.7188270677734854,0.11736534328037108,0.2405656892108177,0.8617886178861789,0.6353260869565218,0.9237668161434978,0.9537037037037037,0.8956521739130435,0.4782608695652174,2.0790130283752086,0.6688392673276902,0.06979593381006023
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5062,1701210208,0.8516629999940051,200.0,0.745,0.6737728648506384,0.8250941712996596,0.6024485141695587,0.9929162239119447,0.18248240195726786,0.3123037864405693,0.755,0.5518489274904593,0.8545994065281899,0.7659574468085106,0.9664429530201343,0.4899328859060403,0.3912235754658822,0.3867710619480293,0.18120030360840728
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5063,3626446086,1.10815719999664,200.0,0.745,0.6766679826292934,0.824915381027489,0.5933383855900763,0.9501827312324912,0.18057884625434162,0.29955299958015374,0.745,0.5644821687064088,0.8449848024316109,0.7722222222222223,0.9328859060402684,0.48322147651006714,0.4478723934235222,0.38838585057665026,0.18130213577205967
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v3""}",5064,3598797670,0.9191897999990033,200.0,0.745,0.6560073693907094,0.8175140862363532,0.6055211792648117,0.9953800812830121,0.18432005478013166,0.3158360432968834,0.75,0.5484932227924727,0.8511904761904762,0.7647058823529411,0.959731543624161,0.436241610738255,0.43370558607818865,0.3668436798730121,0.187515909302727
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5062,1329741640,0.8212745000055293,303.0,0.45874587458745875,0.878224249868398,0.8727368009021369,0.4413763054417151,0.44508798575214514,0.14133925706116934,0.14257487119076223,0.7953795379537953,0.7945253553254957,0.7785714285714286,0.7730496453900709,0.7841726618705036,0.7985611510791367,-0.03532041289769342,1.1710305722506535,0.09273760498441427
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v3""}",5063,4258519319,0.6742078000097536,303.0,0.45874587458745875,0.8780926478329532,0.8751120841563877,0.444159475422617,0.4536728237686666,0.14150884037696906,0.14473443932026456,0.7986798679867987,0.7948324267415336,0.7732342007434945,0.8,0.7482014388489209,0.7913669064748201,0.20584194747697004,1.0851438685845145,0.09782621865636565
