outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,expert:prior_separated,drop_exercise,0,294.0,0.36054421768707484,0.76756322761943,0.5985609437479505,0.6837224548000678,0.688002382176361,0.2452889791584942,0.24742842709699148,0.6258503401360545,0.5058209554395825,0.12698412698412698,0.4,0.07547169811320754,0.7830188679245284,0.6568677412552566,39.93575950520569,0.21183818106896057
hungary,expert:prior_separated,drop_routine,0,294.0,0.36054421768707484,0.7218486551585708,0.5794339239791083,0.6892318555961161,0.6883771331492792,0.24804255146706278,0.24761524921320993,0.7346938775510204,0.7390606182256123,0.6722689075630253,0.6060606060606061,0.7547169811320755,0.6981132075471698,-0.7607889440051654,30.672054548539126,0.30223081129175555
hungary,expert:prior_separated,empirical_source,0,294.0,0.36054421768707484,0.6908370132476918,0.5469413870267403,0.6866378277182973,0.6887164936100052,0.24674592442116056,0.2477849897413477,0.7074829931972789,0.6684062625451626,0.5656565656565656,0.6086956521739131,0.5283018867924528,0.5754716981132075,-0.2068089564298808,24.723414611271306,0.2531881718532508
hungary,expert:prior_separated,mar_age_sex_30,0,294.0,0.36054421768707484,0.7285226816539542,0.598852696057431,0.686039497500534,0.6872861519384676,0.246446889967324,0.2470700838034414,0.7074829931972789,0.6786932958651144,0.5865384615384616,0.5980392156862745,0.5754716981132075,0.5471698113207547,-0.31142375069468237,28.32021691838228,0.2194439346328123
hungary,expert:prior_separated,mcar_10,0,294.0,0.36054421768707484,0.7129164993978322,0.5707402973115658,0.686477068720231,0.6879337228452792,0.24666560668392465,0.24739375610721506,0.7346938775510204,0.704084704937776,0.6176470588235294,0.6428571428571429,0.5943396226415094,0.5943396226415094,-0.2885374039210551,27.219835152655545,0.22905894434338733
hungary,expert:prior_separated,mcar_30,0,294.0,0.36054421768707484,0.6030710558008832,0.46924406179143685,0.6899506185913736,0.6902796172337134,0.24840210620668815,0.24856655926854068,0.6020408163265306,0.5941890806904857,0.5063291139240507,0.4580152671755725,0.5660377358490566,0.32075471698113206,-0.547497174941845,10.807666831309447,0.36390807733528985
hungary,expert:prior_separated,mcar_50,0,294.0,0.36054421768707484,0.6150642312324367,0.5131881985029981,0.6904430588367593,0.6890361911169147,0.2486486230516313,0.24794550756066364,0.5544217687074829,0.5775291047771979,0.5166051660516605,0.42424242424242425,0.660377358490566,0.3018867924528302,-0.6954512145840073,12.117469685172624,0.3882414418801463
hungary,expert:prior_separated,natural,0,294.0,0.36054421768707484,0.7146226415094339,0.5589696993112616,0.6864728109139974,0.6884142025266206,0.24666336701761485,0.24763383825613272,0.7278911564625851,0.6925933360096347,0.6,0.6382978723404256,0.5660377358490566,0.6132075471698113,-0.14942041697990183,30.74802562230703,0.23533486535416387
hungary,expert:stable_anchor,drop_advanced,0,294.0,0.36054421768707484,0.9058610999598555,0.8561991048025076,0.37526098185973455,0.3975954686868983,0.11775474731794774,0.1266929201146224,0.826530612244898,0.81086912886391,0.7582938388625592,0.7619047619047619,0.7547169811320755,0.8301886792452831,-0.20839368034735606,1.1485080069196325,0.05826737044548614
hungary,expert:stable_anchor,drop_exercise,0,294.0,0.36054421768707484,0.8557808109193096,0.7474617235171191,0.4598244055037118,0.49206699658535663,0.14674946878425008,0.1590113588068809,0.7993197278911565,0.7957647531112003,0.7377777777777778,0.6974789915966386,0.7830188679245284,0.8018867924528302,-0.08845153400958686,1.395337681639181,0.09419814467445872
