accuracy,precision,recall,f1,auc,repeat,fold,train_time,test_time
0.8478260869565217,0.8245614035087719,0.9215686274509803,0.8703703703703703,0.8866571018651362,7,5,0.13428521156311035,0.0052623748779296875
0.8152173913043478,0.8541666666666666,0.803921568627451,0.8282828282828283,0.8885700621712099,7,6,0.10578346252441406,0.0055999755859375
0.8586956521739131,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.8837876614060258,7,7,0.10661149024963379,0.005370378494262695
0.7065217391304348,0.7608695652173914,0.6862745098039216,0.7216494845360825,0.8173122907699665,7,8,0.1813969612121582,0.005236625671386719
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9186991869918699,7,9,0.1121830940246582,0.005254983901977539
0.8152173913043478,0.7931034482758621,0.9019607843137255,0.8440366972477065,0.890961262553802,7,10,0.10629677772521973,0.0053446292877197266
0.7934782608695652,0.7924528301886793,0.84,0.8155339805825242,0.8509523809523809,8,1,0.1864337921142578,0.00549006462097168
0.8586956521739131,0.8958333333333334,0.8431372549019608,0.8686868686868687,0.9014825442372071,8,2,0.1085519790649414,0.00551295280456543
0.8695652173913043,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9244380679100909,8,3,0.09791064262390137,0.005259513854980469
0.782608695652174,0.7818181818181819,0.8431372549019608,0.8113207547169812,0.885222381635581,8,4,0.10963892936706543,0.006084918975830078
0.8260869565217391,0.7868852459016393,0.9411764705882353,0.8571428571428571,0.8330942132950743,8,5,0.1818408966064453,0.006280183792114258
0.8260869565217391,0.8571428571428571,0.8235294117647058,0.84,0.8809182209469154,8,6,0.10083556175231934,0.0040493011474609375
0.8586956521739131,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.8818747010999521,8,7,0.1045675277709961,0.012410640716552734
0.782608695652174,0.7924528301886793,0.8235294117647058,0.8076923076923077,0.8938307030129125,8,8,0.1812577247619629,0.005393028259277344
0.8478260869565217,0.8775510204081632,0.8431372549019608,0.86,0.9010043041606887,8,9,0.10524654388427734,0.005532026290893555
0.7934782608695652,0.8333333333333334,0.7843137254901961,0.8080808080808081,0.8684839789574366,8,10,0.11126089096069336,0.005459785461425781
0.8152173913043478,0.8113207547169812,0.86,0.8349514563106796,0.9157142857142857,9,1,0.19600963592529297,0.0053441524505615234
0.8043478260869565,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.874701099952176,9,2,0.10963797569274902,0.005836963653564453
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9330463892874222,9,3,0.10203838348388672,0.006037235260009766
0.782608695652174,0.7924528301886793,0.8235294117647058,0.8076923076923077,0.8307030129124822,9,4,0.11074542999267578,0.005457639694213867
0.8260869565217391,0.8181818181818182,0.8823529411764706,0.8490566037735849,0.8680057388809183,9,5,0.1295018196105957,0.00538325309753418
0.8478260869565217,0.8775510204081632,0.8431372549019608,0.86,0.9048302247728359,9,6,0.09883499145507812,0.004081249237060547
0.8260869565217391,0.8571428571428571,0.8235294117647058,0.84,0.8785270205643233,9,7,0.1042933464050293,0.01567816734313965
0.7934782608695652,0.8076923076923077,0.8235294117647058,0.8155339805825242,0.8904830224772836,9,8,0.17786312103271484,0.005163669586181641
0.7934782608695652,0.8076923076923077,0.8235294117647058,0.8155339805825242,0.8517455762792923,9,9,0.10439467430114746,0.005572795867919922
0.8586956521739131,0.8958333333333334,0.8431372549019608,0.8686868686868687,0.9225251076040173,9,10,0.10318326950073242,0.0054569244384765625
0.8260869565217391,0.7833333333333333,0.94,0.8545454545454545,0.9190476190476191,10,1,0.15512418746948242,0.006970405578613281
0.7934782608695652,0.7666666666666667,0.9019607843137255,0.8288288288288288,0.8483978957436633,10,2,0.10155797004699707,0.003938198089599609
0.8043478260869565,0.851063829787234,0.7843137254901961,0.8163265306122449,0.882831181252989,10,3,0.1067194938659668,0.0057981014251708984
0.7608695652173914,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.8660927785748446,10,4,0.10753440856933594,0.006110191345214844
0.8586956521739131,0.8958333333333334,0.8431372549019608,0.8686868686868687,0.937350549976088,10,5,0.1780240535736084,0.005395650863647461
0.8913043478260869,0.9183673469387755,0.8823529411764706,0.9,0.9435676709708273,10,6,0.1059410572052002,0.005308866500854492
