revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes
v7_power_guard,conditional_scale,64,0.45,0.0,0.45625,10
v7_power_guard,conditional_scale,64,0.5,0.1,0.4984375,10
v7_power_guard,conditional_scale,64,0.55,0.0,0.546875,10
v7_power_guard,conditional_scale,64,0.6,0.1,0.5859375,10
v7_power_guard,conditional_scale,64,0.65,0.3,0.646875,10
v7_power_guard,conditional_scale,64,0.7,0.4,0.7171875,10
v7_power_guard,conditional_scale,64,0.75,0.2,0.753125,10
v7_power_guard,conditional_scale,64,0.8,0.5,0.79375,10
v7_power_guard,conditional_scale,64,0.85,0.5,0.85625,10
v7_power_guard,conditional_scale,64,0.9,0.8,0.8921875,10
v7_power_guard,conditional_scale,64,0.95,0.7,0.9375,10
v7_power_guard,conditional_scale,128,0.05,0.0,0.04375,10
v7_power_guard,conditional_scale,128,0.1,0.0,0.10390625,10
v7_power_guard,conditional_scale,128,0.15,0.0,0.140625,20
v7_power_guard,conditional_scale,128,0.2,0.0,0.2,10
v7_power_guard,conditional_scale,128,0.25,0.0,0.2328125,10
v7_power_guard,conditional_scale,128,0.3,0.0,0.29609375,10
v7_power_guard,conditional_scale,128,0.35,0.0,0.340625,10
v7_power_guard,conditional_scale,128,0.4,0.0,0.4046875,10
v7_power_guard,conditional_scale,128,0.45,0.0,0.45390625,10
v7_power_guard,conditional_scale,128,0.5,0.0,0.478125,10
v7_power_guard,conditional_scale,128,0.55,0.0,0.5296875,10
v7_power_guard,conditional_scale,128,0.6,0.1,0.5796875,10
v7_power_guard,conditional_scale,128,0.65,0.1,0.64921875,10
v7_power_guard,conditional_scale,128,0.7,0.0,0.70703125,10
v7_power_guard,conditional_scale,128,0.75,0.4,0.75390625,10
v7_power_guard,conditional_scale,128,0.8,0.5,0.790625,10
v7_power_guard,conditional_scale,128,0.85,0.7,0.853125,10
v7_power_guard,conditional_scale,128,0.9,1.0,0.8875,10
v7_power_guard,conditional_scale,128,0.95,0.9,0.9453125,10
v7_power_guard,conditional_scale,256,0.05,0.0,0.05078125,10
v7_power_guard,conditional_scale,256,0.1,0.0,0.108203125,10
v7_power_guard,conditional_scale,256,0.15,0.0,0.1478515625,20
v7_power_guard,conditional_scale,256,0.2,0.0,0.209375,10
v7_power_guard,conditional_scale,256,0.25,0.0,0.254296875,10
v7_power_guard,conditional_scale,256,0.3,0.0,0.291015625,10
v7_power_guard,conditional_scale,256,0.35,0.0,0.3546875,10
v7_power_guard,conditional_scale,256,0.4,0.0,0.41953125,10
v7_power_guard,conditional_scale,256,0.45,0.0,0.447265625,10
v7_power_guard,conditional_scale,256,0.5,0.0,0.488671875,10
v7_power_guard,conditional_scale,256,0.55,0.0,0.55,10
v7_power_guard,conditional_scale,256,0.6,0.0,0.59375,10
v7_power_guard,conditional_scale,256,0.65,0.0,0.65078125,10
v7_power_guard,conditional_scale,256,0.7,0.0,0.685546875,10
v7_power_guard,conditional_scale,256,0.75,0.0,0.74375,10
v7_power_guard,conditional_scale,256,0.8,0.5,0.795703125,10
v7_power_guard,conditional_scale,256,0.85,0.7,0.837890625,10
v7_power_guard,conditional_scale,256,0.9,0.9,0.891796875,10
v7_power_guard,conditional_scale,256,0.95,1.0,0.952734375,10
v7_power_guard,conditional_scale,512,0.05,0.0,0.0490234375,10
v7_power_guard,conditional_scale,512,0.1,0.0,0.0966796875,10
v7_power_guard,conditional_scale,512,0.15,0.0,0.15009765625,20
v7_power_guard,conditional_scale,512,0.2,0.0,0.205078125,10
v7_power_guard,conditional_scale,512,0.25,0.0,0.24921875,10
v7_power_guard,conditional_scale,512,0.3,0.0,0.2982421875,10
v7_power_guard,conditional_scale,512,0.35,0.0,0.3548828125,10
v7_power_guard,conditional_scale,512,0.4,0.0,0.398046875,10
v7_power_guard,conditional_scale,512,0.45,0.0,0.4443359375,10
v7_power_guard,conditional_scale,512,0.5,0.0,0.5060546875,10
v7_power_guard,conditional_scale,512,0.55,0.0,0.5630859375,10
v7_power_guard,conditional_scale,512,0.6,0.0,0.5951171875,10
v7_power_guard,conditional_scale,512,0.65,0.0,0.6509765625,10
v7_power_guard,conditional_scale,512,0.7,0.0,0.7009765625,10
v7_power_guard,conditional_scale,512,0.75,0.0,0.7375,10
v7_power_guard,conditional_scale,512,0.8,0.2,0.8048828125,10
v7_power_guard,conditional_scale,512,0.85,0.5,0.8490234375,10
v7_power_guard,conditional_scale,512,0.9,0.9,0.894921875,10
v7_power_guard,conditional_scale,512,0.95,1.0,0.9470703125,10
v7_power_guard,conditional_translation,32,0.05,1.0,0.05625,10
v7_power_guard,conditional_translation,32,0.1,0.7,0.115625,20
v7_power_guard,conditional_translation,32,0.15,0.4,0.15625,10
v7_power_guard,conditional_translation,32,0.2,0.5,0.203125,10
v7_power_guard,conditional_translation,32,0.25,0.2,0.246875,10
v7_power_guard,conditional_translation,32,0.3,0.0,0.328125,10
v7_power_guard,conditional_translation,32,0.35,0.1,0.296875,10
v7_power_guard,conditional_translation,32,0.4,0.0,0.390625,10
v7_power_guard,conditional_translation,32,0.45,0.0,0.440625,10
v7_power_guard,conditional_translation,32,0.5,0.0,0.528125,10
v7_power_guard,conditional_translation,32,0.55,0.0,0.50625,10
v7_power_guard,conditional_translation,32,0.6,0.0,0.6375,10
v7_power_guard,conditional_translation,32,0.65,0.0,0.65,10
v7_power_guard,conditional_translation,32,0.7,0.0,0.69375,10
v7_power_guard,conditional_translation,32,0.75,0.0,0.790625,10
v7_power_guard,conditional_translation,32,0.8,0.0,0.815625,10
v7_power_guard,conditional_translation,32,0.85,0.0,0.840625,10
v7_power_guard,conditional_translation,32,0.9,0.0,0.89375,10
v7_power_guard,conditional_translation,32,0.95,0.0,0.953125,10
v7_power_guard,conditional_translation,64,0.05,0.9,0.0640625,10
v7_power_guard,conditional_translation,64,0.1,0.65,0.1171875,20
v7_power_guard,conditional_translation,64,0.15,0.4,0.1625,10
v7_power_guard,conditional_translation,64,0.2,0.3,0.20625,10
v7_power_guard,conditional_translation,64,0.25,0.2,0.23125,10
v7_power_guard,conditional_translation,64,0.3,0.0,0.3265625,10
v7_power_guard,conditional_translation,64,0.35,0.0,0.3078125,10
v7_power_guard,conditional_translation,64,0.4,0.0,0.41875,10
v7_power_guard,conditional_translation,64,0.45,0.0,0.428125,10
v7_power_guard,conditional_translation,64,0.5,0.0,0.4953125,10
v7_power_guard,conditional_translation,64,0.55,0.0,0.5625,10
v7_power_guard,conditional_translation,64,0.6,0.0,0.6109375,10
v7_power_guard,conditional_translation,64,0.65,0.0,0.6453125,10
v7_power_guard,conditional_translation,64,0.7,0.0,0.7046875,10
v7_power_guard,conditional_translation,64,0.75,0.0,0.7609375,10
v7_power_guard,conditional_translation,64,0.8,0.0,0.7890625,10
v7_power_guard,conditional_translation,64,0.85,0.0,0.853125,10
v7_power_guard,conditional_translation,64,0.9,0.0,0.896875,10
v7_power_guard,conditional_translation,64,0.95,0.0,0.95,10
v7_power_guard,conditional_translation,128,0.05,0.9,0.05,10
v7_power_guard,conditional_translation,128,0.1,0.5,0.10625,20
v7_power_guard,conditional_translation,128,0.15,0.1,0.14140625,10
v7_power_guard,conditional_translation,128,0.2,0.0,0.20234375,10
v7_power_guard,conditional_translation,128,0.25,0.0,0.25390625,10
v7_power_guard,conditional_translation,128,0.3,0.0,0.309375,10
v7_power_guard,conditional_translation,128,0.35,0.0,0.3078125,10
v7_power_guard,conditional_translation,128,0.4,0.0,0.40546875,10
v7_power_guard,conditional_translation,128,0.45,0.0,0.44609375,10
v7_power_guard,conditional_translation,128,0.5,0.0,0.51171875,10
v7_power_guard,conditional_translation,128,0.55,0.0,0.54609375,10
v7_power_guard,conditional_translation,128,0.6,0.0,0.6,10
v7_power_guard,conditional_translation,128,0.65,0.0,0.6390625,10
v7_power_guard,conditional_translation,128,0.7,0.0,0.70546875,10
v7_power_guard,conditional_translation,128,0.75,0.0,0.7390625,10
v7_power_guard,conditional_translation,128,0.8,0.0,0.7921875,10
v7_power_guard,conditional_translation,128,0.85,0.0,0.84765625,10
v7_power_guard,conditional_translation,128,0.9,0.0,0.89375,10
v7_power_guard,conditional_translation,128,0.95,0.0,0.95625,10
v7_power_guard,conditional_translation,256,0.05,1.0,0.046875,10
v7_power_guard,conditional_translation,256,0.1,0.5,0.1005859375,20
v7_power_guard,conditional_translation,256,0.15,0.3,0.14453125,10
v7_power_guard,conditional_translation,256,0.2,0.0,0.19453125,10
v7_power_guard,conditional_translation,256,0.25,0.0,0.2515625,10
v7_power_guard,conditional_translation,256,0.3,0.0,0.30078125,10
v7_power_guard,conditional_translation,256,0.35,0.0,0.334765625,10
v7_power_guard,conditional_translation,256,0.4,0.0,0.39296875,10
v7_power_guard,conditional_translation,256,0.45,0.0,0.430859375,10
v7_power_guard,conditional_translation,256,0.5,0.0,0.50078125,10
v7_power_guard,conditional_translation,256,0.55,0.0,0.53984375,10
v7_power_guard,conditional_translation,256,0.6,0.0,0.61875,10
v7_power_guard,conditional_translation,256,0.65,0.0,0.618359375,10
v7_power_guard,conditional_translation,256,0.7,0.0,0.694921875,10
v7_power_guard,conditional_translation,256,0.75,0.0,0.755078125,10
v7_power_guard,conditional_translation,256,0.8,0.0,0.791015625,10
v7_power_guard,conditional_translation,256,0.85,0.0,0.848828125,10
v7_power_guard,conditional_translation,256,0.9,0.0,0.90390625,10
v7_power_guard,conditional_translation,256,0.95,0.0,0.94921875,10
v7_power_guard,conditional_translation,512,0.05,1.0,0.05625,10
v7_power_guard,conditional_translation,512,0.1,0.35,0.0986328125,20
v7_power_guard,conditional_translation,512,0.15,0.0,0.1556640625,10
v7_power_guard,conditional_translation,512,0.2,0.0,0.198828125,10
v7_power_guard,conditional_translation,512,0.25,0.0,0.253515625,10
v7_power_guard,conditional_translation,512,0.3,0.0,0.295703125,10
v7_power_guard,conditional_translation,512,0.35,0.0,0.342578125,10
v7_power_guard,conditional_translation,512,0.4,0.0,0.396875,10
v7_power_guard,conditional_translation,512,0.45,0.0,0.4458984375,10
v7_power_guard,conditional_translation,512,0.5,0.0,0.49375,10
v7_power_guard,conditional_translation,512,0.55,0.0,0.55,10
v7_power_guard,conditional_translation,512,0.6,0.0,0.608984375,10
v7_power_guard,conditional_translation,512,0.65,0.0,0.6544921875,10
v7_power_guard,conditional_translation,512,0.7,0.0,0.692578125,10
v7_power_guard,conditional_translation,512,0.75,0.0,0.7515625,10
v7_power_guard,conditional_translation,512,0.8,0.0,0.8083984375,10
v7_power_guard,conditional_translation,512,0.85,0.0,0.8505859375,10
v7_power_guard,conditional_translation,512,0.9,0.0,0.8955078125,10
v7_power_guard,conditional_translation,512,0.95,0.0,0.9490234375,10
v7_power_guard,covariance_shear,32,0.05,0.9,0.059375,10
v7_power_guard,covariance_shear,32,0.1,0.9,0.09375,10
v7_power_guard,covariance_shear,32,0.15,0.7,0.140625,10
v7_power_guard,covariance_shear,32,0.2,0.6,0.171875,10
v7_power_guard,covariance_shear,32,0.25,0.6,0.2375,10
v7_power_guard,covariance_shear,32,0.3,0.65,0.2890625,20
v7_power_guard,covariance_shear,32,0.35,0.6,0.325,10
v7_power_guard,covariance_shear,32,0.4,0.4,0.375,10
v7_power_guard,covariance_shear,32,0.45,0.4,0.434375,10
v7_power_guard,covariance_shear,32,0.5,0.4,0.509375,10
v7_power_guard,covariance_shear,32,0.55,0.1,0.584375,10
v7_power_guard,covariance_shear,32,0.6,0.0,0.553125,10
v7_power_guard,covariance_shear,32,0.65,0.1,0.684375,10
v7_power_guard,covariance_shear,32,0.7,0.1,0.684375,10
v7_power_guard,covariance_shear,32,0.75,0.0,0.740625,10
v7_power_guard,covariance_shear,32,0.8,0.0,0.790625,10
v7_power_guard,covariance_shear,32,0.85,0.0,0.828125,10
v7_power_guard,covariance_shear,32,0.9,0.0,0.90625,10
v7_power_guard,covariance_shear,32,0.95,0.0,0.95,10
v7_power_guard,covariance_shear,64,0.05,0.9,0.059375,10
v7_power_guard,covariance_shear,64,0.1,0.8,0.1078125,10
v7_power_guard,covariance_shear,64,0.15,0.7,0.140625,10
v7_power_guard,covariance_shear,64,0.2,1.0,0.1765625,10
v7_power_guard,covariance_shear,64,0.25,0.6,0.2640625,10
v7_power_guard,covariance_shear,64,0.3,0.5,0.31328125,20
v7_power_guard,covariance_shear,64,0.35,0.6,0.34375,10
v7_power_guard,covariance_shear,64,0.4,0.5,0.3796875,10
v7_power_guard,covariance_shear,64,0.45,0.1,0.4578125,10
v7_power_guard,covariance_shear,64,0.5,0.2,0.4859375,10
v7_power_guard,covariance_shear,64,0.55,0.0,0.5453125,10
v7_power_guard,covariance_shear,64,0.6,0.1,0.565625,10
v7_power_guard,covariance_shear,64,0.65,0.1,0.65625,10
v7_power_guard,covariance_shear,64,0.7,0.0,0.6984375,10
v7_power_guard,covariance_shear,64,0.75,0.0,0.7265625,10
v7_power_guard,covariance_shear,64,0.8,0.0,0.80625,10
v7_power_guard,covariance_shear,64,0.85,0.0,0.84375,10
v7_power_guard,covariance_shear,64,0.9,0.0,0.903125,10
v7_power_guard,covariance_shear,64,0.95,0.0,0.9421875,10
v7_power_guard,covariance_shear,128,0.05,1.0,0.04453125,10
v7_power_guard,covariance_shear,128,0.1,0.9,0.1046875,10
v7_power_guard,covariance_shear,128,0.15,1.0,0.15703125,10
v7_power_guard,covariance_shear,128,0.2,0.4,0.19140625,10
v7_power_guard,covariance_shear,128,0.25,0.5,0.24140625,10
v7_power_guard,covariance_shear,128,0.3,0.2,0.31015625,20
v7_power_guard,covariance_shear,128,0.35,0.1,0.3578125,10
v7_power_guard,covariance_shear,128,0.4,0.0,0.4109375,10
v7_power_guard,covariance_shear,128,0.45,0.0,0.43359375,10
v7_power_guard,covariance_shear,128,0.5,0.0,0.5078125,10
v7_power_guard,covariance_shear,128,0.55,0.0,0.55546875,10
v7_power_guard,covariance_shear,128,0.6,0.0,0.59765625,10
v7_power_guard,covariance_shear,128,0.65,0.0,0.6640625,10
v7_power_guard,covariance_shear,128,0.7,0.0,0.68671875,10
v7_power_guard,covariance_shear,128,0.75,0.0,0.74765625,10
v7_power_guard,covariance_shear,128,0.8,0.0,0.80703125,10
v7_power_guard,covariance_shear,128,0.85,0.0,0.84921875,10
v7_power_guard,covariance_shear,128,0.9,0.0,0.90546875,10
v7_power_guard,covariance_shear,128,0.95,0.0,0.94375,10
v7_power_guard,covariance_shear,256,0.05,1.0,0.0546875,10
v7_power_guard,covariance_shear,256,0.1,1.0,0.0953125,10
v7_power_guard,covariance_shear,256,0.15,0.9,0.135546875,10
v7_power_guard,covariance_shear,256,0.2,0.5,0.202734375,10
v7_power_guard,covariance_shear,256,0.25,0.6,0.244921875,10
v7_power_guard,covariance_shear,256,0.3,0.2,0.2927734375,20
v7_power_guard,covariance_shear,256,0.35,0.0,0.3453125,10
v7_power_guard,covariance_shear,256,0.4,0.0,0.39296875,10
v7_power_guard,covariance_shear,256,0.45,0.0,0.45625,10
v7_power_guard,covariance_shear,256,0.5,0.0,0.5125,10
v7_power_guard,covariance_shear,256,0.55,0.0,0.55625,10
v7_power_guard,covariance_shear,256,0.6,0.0,0.59609375,10
v7_power_guard,covariance_shear,256,0.65,0.0,0.658203125,10
v7_power_guard,covariance_shear,256,0.7,0.0,0.69453125,10
v7_power_guard,covariance_shear,256,0.75,0.0,0.740625,10
v7_power_guard,covariance_shear,256,0.8,0.0,0.79375,10
v7_power_guard,covariance_shear,256,0.85,0.0,0.841796875,10
v7_power_guard,covariance_shear,256,0.9,0.0,0.895703125,10
v7_power_guard,covariance_shear,256,0.95,0.0,0.947265625,10
v7_power_guard,covariance_shear,512,0.05,1.0,0.0515625,10
v7_power_guard,covariance_shear,512,0.1,1.0,0.1009765625,10
v7_power_guard,covariance_shear,512,0.15,0.8,0.15078125,10
v7_power_guard,covariance_shear,512,0.2,0.5,0.191796875,10
v7_power_guard,covariance_shear,512,0.25,0.1,0.254296875,10
v7_power_guard,covariance_shear,512,0.3,0.0,0.298828125,20
v7_power_guard,covariance_shear,512,0.35,0.0,0.348828125,10
v7_power_guard,covariance_shear,512,0.4,0.0,0.4021484375,10
v7_power_guard,covariance_shear,512,0.45,0.0,0.4583984375,10
v7_power_guard,covariance_shear,512,0.5,0.0,0.4962890625,10
v7_power_guard,covariance_shear,512,0.55,0.0,0.5541015625,10
v7_power_guard,covariance_shear,512,0.6,0.0,0.608984375,10
v7_power_guard,covariance_shear,512,0.65,0.0,0.6587890625,10
v7_power_guard,covariance_shear,512,0.7,0.0,0.70625,10
v7_power_guard,covariance_shear,512,0.75,0.0,0.7541015625,10
v7_power_guard,covariance_shear,512,0.8,0.0,0.794921875,10
v7_power_guard,covariance_shear,512,0.85,0.0,0.85,10
v7_power_guard,covariance_shear,512,0.9,0.0,0.9021484375,10
v7_power_guard,covariance_shear,512,0.95,0.0,0.9470703125,10
v7_power_guard,nonlinear_bimodal,32,0.05,0.9,0.046875,10
v7_power_guard,nonlinear_bimodal,32,0.1,0.8,0.09375,10
v7_power_guard,nonlinear_bimodal,32,0.15,0.2,0.175,10
v7_power_guard,nonlinear_bimodal,32,0.2,0.2,0.21875,10
v7_power_guard,nonlinear_bimodal,32,0.25,0.4,0.234375,10
v7_power_guard,nonlinear_bimodal,32,0.3,0.1,0.309375,10
v7_power_guard,nonlinear_bimodal,32,0.35,0.0,0.346875,10
v7_power_guard,nonlinear_bimodal,32,0.4,0.0,0.403125,20
v7_power_guard,nonlinear_bimodal,32,0.45,0.0,0.425,10
v7_power_guard,nonlinear_bimodal,32,0.5,0.0,0.490625,10
v7_power_guard,nonlinear_bimodal,32,0.55,0.0,0.55,10
v7_power_guard,nonlinear_bimodal,32,0.6,0.0,0.646875,10
v7_power_guard,nonlinear_bimodal,32,0.65,0.0,0.665625,10
v7_power_guard,nonlinear_bimodal,32,0.7,0.0,0.740625,10
v7_power_guard,nonlinear_bimodal,32,0.75,0.0,0.78125,10
v7_power_guard,nonlinear_bimodal,32,0.8,0.0,0.796875,10
v7_power_guard,nonlinear_bimodal,32,0.85,0.0,0.85625,10
v7_power_guard,nonlinear_bimodal,32,0.9,0.0,0.89375,10
v7_power_guard,nonlinear_bimodal,32,0.95,0.0,0.915625,10
v7_power_guard,nonlinear_bimodal,64,0.05,0.8,0.071875,10
v7_power_guard,nonlinear_bimodal,64,0.1,0.5,0.1046875,10
v7_power_guard,nonlinear_bimodal,64,0.15,0.2,0.15,10
v7_power_guard,nonlinear_bimodal,64,0.2,0.3,0.190625,10
v7_power_guard,nonlinear_bimodal,64,0.25,0.0,0.271875,10
v7_power_guard,nonlinear_bimodal,64,0.3,0.0,0.2953125,10
v7_power_guard,nonlinear_bimodal,64,0.35,0.0,0.3328125,10
v7_power_guard,nonlinear_bimodal,64,0.4,0.0,0.3828125,20
v7_power_guard,nonlinear_bimodal,64,0.45,0.0,0.4359375,10
v7_power_guard,nonlinear_bimodal,64,0.5,0.0,0.515625,10
v7_power_guard,nonlinear_bimodal,64,0.55,0.0,0.5421875,10
v7_power_guard,nonlinear_bimodal,64,0.6,0.0,0.621875,10
v7_power_guard,nonlinear_bimodal,64,0.65,0.0,0.6453125,10
v7_power_guard,nonlinear_bimodal,64,0.7,0.0,0.675,10
v7_power_guard,nonlinear_bimodal,64,0.75,0.0,0.7203125,10
v7_power_guard,nonlinear_bimodal,64,0.8,0.0,0.809375,10
v7_power_guard,nonlinear_bimodal,64,0.85,0.0,0.8421875,10
v7_power_guard,nonlinear_bimodal,64,0.9,0.0,0.909375,10
v7_power_guard,nonlinear_bimodal,64,0.95,0.0,0.940625,10
v7_power_guard,nonlinear_bimodal,128,0.05,0.8,0.05078125,10
v7_power_guard,nonlinear_bimodal,128,0.1,0.5,0.103125,10
v7_power_guard,nonlinear_bimodal,128,0.15,0.1,0.1625,10
v7_power_guard,nonlinear_bimodal,128,0.2,0.0,0.20546875,10
v7_power_guard,nonlinear_bimodal,128,0.25,0.0,0.25390625,10
v7_power_guard,nonlinear_bimodal,128,0.3,0.0,0.27421875,10
v7_power_guard,nonlinear_bimodal,128,0.35,0.0,0.33125,10
v7_power_guard,nonlinear_bimodal,128,0.4,0.0,0.3890625,20
v7_power_guard,nonlinear_bimodal,128,0.45,0.0,0.45390625,10
v7_power_guard,nonlinear_bimodal,128,0.5,0.0,0.49453125,10
v7_power_guard,nonlinear_bimodal,128,0.55,0.0,0.54296875,10
v7_power_guard,nonlinear_bimodal,128,0.6,0.0,0.61640625,10
v7_power_guard,nonlinear_bimodal,128,0.65,0.0,0.65703125,10
v7_power_guard,nonlinear_bimodal,128,0.7,0.0,0.70234375,10
v7_power_guard,nonlinear_bimodal,128,0.75,0.0,0.75703125,10
v7_power_guard,nonlinear_bimodal,128,0.8,0.0,0.80390625,10
v7_power_guard,nonlinear_bimodal,128,0.85,0.0,0.85703125,10
v7_power_guard,nonlinear_bimodal,128,0.9,0.0,0.8890625,10
v7_power_guard,nonlinear_bimodal,128,0.95,0.0,0.953125,10
v7_power_guard,nonlinear_bimodal,256,0.05,0.9,0.043359375,10
v7_power_guard,nonlinear_bimodal,256,0.1,0.5,0.101171875,10
v7_power_guard,nonlinear_bimodal,256,0.15,0.1,0.151171875,10
v7_power_guard,nonlinear_bimodal,256,0.2,0.0,0.1921875,10
v7_power_guard,nonlinear_bimodal,256,0.25,0.0,0.260546875,10
v7_power_guard,nonlinear_bimodal,256,0.3,0.0,0.298828125,10
v7_power_guard,nonlinear_bimodal,256,0.35,0.0,0.340625,10
v7_power_guard,nonlinear_bimodal,256,0.4,0.0,0.3921875,20
v7_power_guard,nonlinear_bimodal,256,0.45,0.0,0.45625,10
v7_power_guard,nonlinear_bimodal,256,0.5,0.0,0.518359375,10
v7_power_guard,nonlinear_bimodal,256,0.55,0.0,0.53203125,10
v7_power_guard,nonlinear_bimodal,256,0.6,0.0,0.600390625,10
v7_power_guard,nonlinear_bimodal,256,0.65,0.0,0.65234375,10
v7_power_guard,nonlinear_bimodal,256,0.7,0.0,0.716796875,10
v7_power_guard,nonlinear_bimodal,256,0.75,0.0,0.74921875,10
v7_power_guard,nonlinear_bimodal,256,0.8,0.0,0.794921875,10
v7_power_guard,nonlinear_bimodal,256,0.85,0.0,0.844921875,10
v7_power_guard,nonlinear_bimodal,256,0.9,0.0,0.896484375,10
v7_power_guard,nonlinear_bimodal,256,0.95,0.0,0.95390625,10
v7_power_guard,nonlinear_bimodal,512,0.05,0.9,0.0484375,10
v7_power_guard,nonlinear_bimodal,512,0.1,0.5,0.0912109375,10
v7_power_guard,nonlinear_bimodal,512,0.15,0.1,0.147265625,10
v7_power_guard,nonlinear_bimodal,512,0.2,0.0,0.20546875,10
v7_power_guard,nonlinear_bimodal,512,0.25,0.0,0.2544921875,10
v7_power_guard,nonlinear_bimodal,512,0.3,0.0,0.2935546875,10
v7_power_guard,nonlinear_bimodal,512,0.35,0.0,0.3427734375,10
v7_power_guard,nonlinear_bimodal,512,0.4,0.0,0.40986328125,20
v7_power_guard,nonlinear_bimodal,512,0.45,0.0,0.4611328125,10
v7_power_guard,nonlinear_bimodal,512,0.5,0.0,0.494921875,10
v7_power_guard,nonlinear_bimodal,512,0.55,0.0,0.5498046875,10
v7_power_guard,nonlinear_bimodal,512,0.6,0.0,0.5970703125,10
v7_power_guard,nonlinear_bimodal,512,0.65,0.0,0.6412109375,10
v7_power_guard,nonlinear_bimodal,512,0.7,0.0,0.70234375,10
v7_power_guard,nonlinear_bimodal,512,0.75,0.0,0.7537109375,10
v7_power_guard,nonlinear_bimodal,512,0.8,0.0,0.7908203125,10
v7_power_guard,nonlinear_bimodal,512,0.85,0.0,0.850390625,10
v7_power_guard,nonlinear_bimodal,512,0.9,0.0,0.89296875,10
v7_power_guard,nonlinear_bimodal,512,0.95,0.0,0.9443359375,10
v7_power_guard,outcome_dependent_dropout,32,0.05,0.9,0.059375,10
v7_power_guard,outcome_dependent_dropout,32,0.1,0.6,0.134375,10
v7_power_guard,outcome_dependent_dropout,32,0.15,0.6,0.140625,10
v7_power_guard,outcome_dependent_dropout,32,0.2,0.5,0.18125,10
v7_power_guard,outcome_dependent_dropout,32,0.25,0.35,0.2421875,20
v7_power_guard,outcome_dependent_dropout,32,0.3,0.2,0.31875,10
v7_power_guard,outcome_dependent_dropout,32,0.35,0.1,0.378125,10
v7_power_guard,outcome_dependent_dropout,32,0.4,0.0,0.4,10
v7_power_guard,outcome_dependent_dropout,32,0.45,0.0,0.48125,10
v7_power_guard,outcome_dependent_dropout,32,0.5,0.1,0.490625,10
v7_power_guard,outcome_dependent_dropout,32,0.55,0.0,0.571875,10
v7_power_guard,outcome_dependent_dropout,32,0.6,0.0,0.590625,10
v7_power_guard,outcome_dependent_dropout,32,0.65,0.0,0.684375,10
v7_power_guard,outcome_dependent_dropout,32,0.7,0.0,0.65,10
v7_power_guard,outcome_dependent_dropout,32,0.75,0.0,0.75625,10
v7_power_guard,outcome_dependent_dropout,32,0.8,0.0,0.809375,10
v7_power_guard,outcome_dependent_dropout,32,0.85,0.0,0.809375,10
v7_power_guard,outcome_dependent_dropout,32,0.9,0.0,0.89375,10
v7_power_guard,outcome_dependent_dropout,32,0.95,0.0,0.953125,10
v7_power_guard,outcome_dependent_dropout,64,0.05,1.0,0.0421875,10
v7_power_guard,outcome_dependent_dropout,64,0.1,0.9,0.0921875,10
v7_power_guard,outcome_dependent_dropout,64,0.15,0.3,0.16875,10
v7_power_guard,outcome_dependent_dropout,64,0.2,0.1,0.228125,10
v7_power_guard,outcome_dependent_dropout,64,0.25,0.05,0.2828125,20
v7_power_guard,outcome_dependent_dropout,64,0.3,0.0,0.3109375,10
v7_power_guard,outcome_dependent_dropout,64,0.35,0.0,0.33125,10
v7_power_guard,outcome_dependent_dropout,64,0.4,0.0,0.4234375,10
v7_power_guard,outcome_dependent_dropout,64,0.45,0.0,0.490625,10
v7_power_guard,outcome_dependent_dropout,64,0.5,0.0,0.4984375,10
v7_power_guard,outcome_dependent_dropout,64,0.55,0.0,0.5359375,10
v7_power_guard,outcome_dependent_dropout,64,0.6,0.0,0.6453125,10
v7_power_guard,outcome_dependent_dropout,64,0.65,0.0,0.64375,10
v7_power_guard,outcome_dependent_dropout,64,0.7,0.0,0.6921875,10
v7_power_guard,outcome_dependent_dropout,64,0.75,0.0,0.7375,10
v7_power_guard,outcome_dependent_dropout,64,0.8,0.0,0.7921875,10
v7_power_guard,outcome_dependent_dropout,64,0.85,0.0,0.840625,10
v7_power_guard,outcome_dependent_dropout,64,0.9,0.0,0.8875,10
v7_power_guard,outcome_dependent_dropout,64,0.95,0.0,0.959375,10
v7_power_guard,outcome_dependent_dropout,128,0.05,1.0,0.05078125,10
v7_power_guard,outcome_dependent_dropout,128,0.1,0.7,0.09609375,10
v7_power_guard,outcome_dependent_dropout,128,0.15,0.5,0.15,10
v7_power_guard,outcome_dependent_dropout,128,0.2,0.0,0.1953125,10
v7_power_guard,outcome_dependent_dropout,128,0.25,0.05,0.251171875,20
v7_power_guard,outcome_dependent_dropout,128,0.3,0.0,0.27578125,10
v7_power_guard,outcome_dependent_dropout,128,0.35,0.0,0.3609375,10
v7_power_guard,outcome_dependent_dropout,128,0.4,0.0,0.39453125,10
v7_power_guard,outcome_dependent_dropout,128,0.45,0.0,0.45859375,10
v7_power_guard,outcome_dependent_dropout,128,0.5,0.0,0.5,10
v7_power_guard,outcome_dependent_dropout,128,0.55,0.0,0.55625,10
v7_power_guard,outcome_dependent_dropout,128,0.6,0.0,0.61640625,10
v7_power_guard,outcome_dependent_dropout,128,0.65,0.0,0.640625,10
v7_power_guard,outcome_dependent_dropout,128,0.7,0.0,0.70859375,10
v7_power_guard,outcome_dependent_dropout,128,0.75,0.0,0.73125,10
v7_power_guard,outcome_dependent_dropout,128,0.8,0.0,0.78828125,10
