policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed,outer_target,experiment,variant,epochs,config_sha256
mcar_10,7,composite_multiview_v3,-0.14177175659667426,0.6612588185975478,0.32518027894100066,0.4632968781935147,0.55,0.22200906053076425,0.005,,,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,8,composite_multiview_v3,-0.16726769362437127,0.6715221030019551,0.28940134232376047,0.42768506806426654,0.45,0.23587392241652222,0.005,,,True,True,0.08250825082508251,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_10,9,composite_multiview_v3,-0.15344495093385369,0.6788149498728028,0.3058080044788875,0.44471671366005516,0.45,0.2522343002192626,0.005,,,True,True,0.36633663366336633,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,0,composite_multiview_v3,-0.0331634159791855,0.611412205393833,0.2950572265689223,0.4391191325737646,0.55,0.1661954866045353,0.005,,,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,1,composite_multiview_v3,-0.055560930608736576,0.6551184980973203,0.36432335406042365,0.47639871708793513,0.5,0.17782549961200114,0.005,,,True,True,0.10891089108910891,0.23076923076923078,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,2,composite_multiview_v3,-0.03286852233572691,0.6190043603112946,0.3899399920249539,0.5177054153181477,0.6,0.1738487819689394,0.005,,,True,True,0.11551155115511551,0.23076923076923078,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,3,composite_multiview_v3,0.02511009192207049,0.6626781791774727,0.44909660399372836,0.534446609408502,0.6,0.12770328962109748,0.005,,,True,True,0.16501650165016502,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,4,composite_multiview_v3,-0.058634505819226954,0.6469850017335782,0.35871443202694486,0.5131767496021645,0.6,0.17618316147605464,0.005,,,True,True,0.12871287128712872,0.23076923076923078,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,5,composite_multiview_v3,-0.049522551438917456,0.6307630819024916,0.38022235338945387,0.5035744660005813,0.55,0.14177130429442467,0.005,,,True,True,0.11221122112211221,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,6,composite_multiview_v3,-0.012669367534448216,0.6383487993933038,0.41971608401395083,0.507288727593231,0.55,0.18491556814591736,0.005,,,True,True,0.09900990099009901,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,7,composite_multiview_v3,-0.049050262656904604,0.6755533279893068,0.4135142829056521,0.5184959332812118,0.6,0.17835526205647753,0.005,,,True,True,0.10561056105610561,0.23076923076923078,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,8,composite_multiview_v3,-0.030774869547549707,0.6265806571568975,0.34397801614536555,0.4861698656992704,0.5,0.20655895084318562,0.005,,,True,True,0.1254125412541254,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_30,9,composite_multiview_v3,0.008021796252700124,0.6431691268476939,0.40375599348132735,0.5002747868163215,0.5,0.1927272780824654,0.005,,,True,True,0.11551155115511551,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,0,composite_multiview_v3,0.07964561449310668,0.6955930092516822,0.5359351223200451,0.5546409485222961,0.6,0.0979467436674742,0.005,,,True,True,0.2376237623762376,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,1,composite_multiview_v3,-0.0029011811506125117,0.5755370740794813,0.40929789442343273,0.5560197928459978,0.65,0.13201720647153087,0.005,,,True,True,0.23432343234323433,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,2,composite_multiview_v3,0.044425832273111136,0.5890651043850962,0.3743142010752925,0.4848464377829717,0.55,0.09317860077996196,0.005,,,True,True,0.264026402640264,0.15384615384615385,0.3076923076923077,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,3,composite_multiview_v3,0.06316887359750555,0.592302552927596,0.5328500773203974,0.6073634351936923,0.7,0.08299261086787328,0.005,,,True,True,0.2739273927392739,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,4,composite_multiview_v3,0.13766612612617496,0.6816086453102704,0.6284055649195601,0.6122498249368689,0.65,0.0940902842283325,0.005,,,True,True,0.31683168316831684,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,5,composite_multiview_v3,0.033879518318442506,0.54826773158127,0.4173211947955103,0.5149449354563637,0.6,0.1429912217975982,0.005,,,True,True,0.25742574257425743,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,6,composite_multiview_v3,0.05927997762167089,0.6391258293720319,0.4780143718871916,0.5922891984514003,0.65,0.08496235892458143,0.005,,,True,True,0.27722772277227725,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,7,composite_multiview_v3,0.0025004370968681744,0.4628008348753012,0.35705325343609723,0.5607868476586337,0.6,0.0891360419598355,0.005,,,True,True,0.23432343234323433,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,8,composite_multiview_v3,0.16478271637133807,0.69503122561515,0.6747942715803544,0.6654618836511542,0.75,0.09952268755912073,0.005,,,True,True,0.2607260726072607,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mcar_50,9,composite_multiview_v3,0.061245037061795723,0.6035003464772074,0.4367004334889712,0.5424210905287254,0.6,0.10741964034221188,0.005,,,True,True,0.29372937293729373,0.15384615384615385,0.23076923076923078,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
natural,0,composite_multiview_v3,-0.19066453999355998,0.7005600009647517,0.2960205366250333,0.4224678982814147,0.45,0.48838345702063835,0.005,,,True,True,0.9933993399339934,0.0,0.07692307692307693,False,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
