view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
mask,0.8,0.5033085499043527,0.003183566168176999,0.005,False,0.05,128,4.195279888907109,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.18811881188118812,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.45,0.17751427077167437,0.002188826178489752,0.005,False,0.05,384,,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.18811881188118812,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.4,0.0038259213588759896,0.0016800595572005288,0.02,False,0.05,128,0.9940879006293232,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.1782178217821782,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.4,0.025164454644694724,0.004492064151502234,0.005,False,0.05,128,2.2128682345625577,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.1782178217821782,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5038642481036057,0.0038199968581257406,0.005,False,0.05,128,4.16684505653755,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.1782178217821782,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.45,0.18531593480150343,0.002911201583170985,0.005,False,0.05,384,,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.1782178217821782,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.4,0.002268367350799048,0.0023051395960706133,0.055,True,0.05,128,1.009678004473284,mcar_10,0,composite_multiview_v3,False,True,True,0.13861386138613863,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.35,0.00793324323768968,0.0035260092929211943,0.005,False,0.05,128,1.9186533422956735,mcar_10,0,composite_multiview_v3,False,True,True,0.13861386138613863,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.7685938834445066,0.004156835226255618,0.005,False,0.05,128,4.901324235354936,mcar_10,0,composite_multiview_v3,False,True,True,0.13861386138613863,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.2689833284478963,0.002624216112824261,0.005,False,0.05,384,,mcar_10,0,composite_multiview_v3,False,True,True,0.13861386138613863,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.002487391515692088,0.0019633782053431123,0.03,False,0.05,128,1.014434715684558,mcar_10,1,composite_multiview_v3,False,True,True,0.35313531353135313,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.4,0.008894780551184341,0.004294425009016724,0.005,False,0.05,128,2.0614331441141216,mcar_10,1,composite_multiview_v3,False,True,True,0.35313531353135313,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.8105886738716395,0.004004252669285681,0.005,False,0.05,128,4.921773328513078,mcar_10,1,composite_multiview_v3,False,True,True,0.35313531353135313,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.2823057647581363,0.002692361333703019,0.005,False,0.05,384,,mcar_10,1,composite_multiview_v3,False,True,True,0.35313531353135313,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.001930326510596156,0.0024690936413029503,0.095,True,0.05,128,1.0108641123226125,mcar_10,2,composite_multiview_v3,False,True,True,0.35973597359735976,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.006158682895043208,0.003782415989035849,0.005,False,0.05,128,2.002109998562105,mcar_10,2,composite_multiview_v3,False,True,True,0.35973597359735976,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.8295774784705657,0.0037949830810129516,0.005,False,0.05,128,4.917026614062964,mcar_10,2,composite_multiview_v3,False,True,True,0.35973597359735976,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.6,0.29377667414770625,0.0029284100871770275,0.005,False,0.05,384,,mcar_10,2,composite_multiview_v3,False,True,True,0.35973597359735976,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0017991878550108471,0.0016840918542180073,0.05,True,0.05,128,1.0158106681503243,mcar_10,3,composite_multiview_v3,False,True,True,0.10891089108910891,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.005662028366281507,0.0036669521800886504,0.015,False,0.05,128,1.9840840821429713,mcar_10,3,composite_multiview_v3,False,True,True,0.10891089108910891,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.8431168356694505,0.0036519462202341847,0.005,False,0.05,128,4.792301542209871,mcar_10,3,composite_multiview_v3,False,True,True,0.10891089108910891,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.2873395687723452,0.0025197054486249893,0.005,False,0.05,384,,mcar_10,3,composite_multiview_v3,False,True,True,0.10891089108910891,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0012814726573179087,0.0023641366058834443,0.14,True,0.05,128,1.0168604075949585,mcar_10,4,composite_multiview_v3,False,True,True,0.07590759075907591,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.35,0.008046238711951585,0.004461071881696637,0.015,False,0.05,128,1.9409149259792062,mcar_10,4,composite_multiview_v3,False,True,True,0.07590759075907591,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.8770968509263567,0.0033551297420589543,0.005,False,0.05,128,4.775893027362717,mcar_10,4,composite_multiview_v3,False,True,True,0.07590759075907591,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.30527618676293955,0.002644696297068823,0.005,False,0.05,384,,mcar_10,4,composite_multiview_v3,False,True,True,0.07590759075907591,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.4,0.0018583392839293285,0.001758469735724793,0.045,False,0.05,128,1.010098698472059,mcar_10,5,composite_multiview_v3,False,True,True,0.3102310231023102,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.5,0.003514243001442734,0.00369236030645732,0.075,True,0.05,128,2.0667700382893384,mcar_10,5,composite_multiview_v3,False,True,True,0.3102310231023102,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.8520836015794959,0.0043627757530431115,0.005,False,0.05,128,4.908079387318839,mcar_10,5,composite_multiview_v3,False,True,True,0.3102310231023102,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.2934646644096725,0.002715526598172686,0.005,False,0.05,384,,mcar_10,5,composite_multiview_v3,False,True,True,0.3102310231023102,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0025036147561685136,0.0018147967712637862,0.015,False,0.05,128,1.008174379778505,mcar_10,6,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.005593689653224338,0.004240478127033965,0.015,False,0.05,128,2.06062045291852,mcar_10,6,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.7458779906207682,0.0035849774279283625,0.005,False,0.05,128,4.931102131097733,mcar_10,6,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.26019058236190423,0.0026140722817035826,0.005,False,0.05,384,,mcar_10,6,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0013259795262593021,0.002104653465557754,0.115,True,0.05,128,1.0078189276939782,mcar_10,7,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.010238464143415336,0.0045451373020995965,0.005,False,0.05,128,1.902540713510625,mcar_10,7,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.6304212685667032,0.0037542298810762497,0.005,False,0.05,128,4.870750017429682,mcar_10,7,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.55,0.22200906053076425,0.002400290826454357,0.005,False,0.05,384,,mcar_10,7,composite_multiview_v3,False,True,True,0.37623762376237624,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.4,0.003423310469457403,0.0019072794384738542,0.015,False,0.05,128,1.011120829368827,mcar_10,8,composite_multiview_v3,False,True,True,0.08250825082508251,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.4,0.006997456783170751,0.004026253400862817,0.005,False,0.05,128,2.0301181233356838,mcar_10,8,composite_multiview_v3,False,True,True,0.08250825082508251,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.6923424220626816,0.0036929373036415133,0.005,False,0.05,128,4.883798643146489,mcar_10,8,composite_multiview_v3,False,True,True,0.08250825082508251,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.45,0.23587392241652222,0.0027191216048100993,0.005,False,0.05,384,,mcar_10,8,composite_multiview_v3,False,True,True,0.08250825082508251,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0014732156643835887,0.0016537354540146956,0.065,True,0.05,128,1.0182583475700588,mcar_10,9,composite_multiview_v3,False,True,True,0.36633663366336633,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.004258240773002863,0.0033793685075412657,0.01,False,0.05,128,2.068118811756555,mcar_10,9,composite_multiview_v3,False,True,True,0.36633663366336633,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.85,0.7468304933184122,0.0034666558100617784,0.005,False,0.05,128,4.871593329882301,mcar_10,9,composite_multiview_v3,False,True,True,0.36633663366336633,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.45,0.2522343002192626,0.0024908092168364846,0.005,False,0.05,384,,mcar_10,9,composite_multiview_v3,False,True,True,0.36633663366336633,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.0020516819602714557,0.002122901464118979,0.06,True,0.05,128,1.004421468046471,mcar_30,0,composite_multiview_v3,False,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.4,0.0007491169622892216,0.0032220330294141625,0.65,True,0.05,128,2.3895824555318868,mcar_30,0,composite_multiview_v3,False,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.47262926178871073,0.004046706963987555,0.005,False,0.05,128,4.8083978479994975,mcar_30,0,composite_multiview_v3,False,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.55,0.1661954866045353,0.0026695314606003774,0.005,False,0.05,384,,mcar_30,0,composite_multiview_v3,False,True,True,0.15841584158415842,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.00029666315134716783,0.0014957914483034352,0.595,True,0.05,128,1.0213248253403329,mcar_30,1,composite_multiview_v3,False,True,True,0.10891089108910891,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.35,0.0016112127134298394,0.0039002272882231433,0.33,True,0.05,128,2.3836721906708545,mcar_30,1,composite_multiview_v3,False,True,True,0.10891089108910891,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5206312914580536,0.0031490362654862875,0.005,False,0.05,128,4.801319908095344,mcar_30,1,composite_multiview_v3,False,True,True,0.10891089108910891,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.17782549961200114,0.002413893280856825,0.005,False,0.05,384,,mcar_30,1,composite_multiview_v3,False,True,True,0.10891089108910891,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.0028667680506672686,0.002641920841632019,0.05,True,0.05,128,1.022176413506562,mcar_30,2,composite_multiview_v3,False,True,True,0.11551155115511551,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.0016265582414851558,0.0033797096482109127,0.34,True,0.05,128,2.361525459668117,mcar_30,2,composite_multiview_v3,False,True,True,0.11551155115511551,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.49750806584219875,0.003032173174398371,0.005,False,0.05,128,5.020116879563082,mcar_30,2,composite_multiview_v3,False,True,True,0.11551155115511551,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.6,0.1738487819689394,0.0030540636719138155,0.005,False,0.05,384,,mcar_30,2,composite_multiview_v3,False,True,True,0.11551155115511551,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.55,0.0009158282564541466,0.002275670168367428,0.275,True,0.05,128,1.0040470337721943,mcar_30,3,composite_multiview_v3,False,True,True,0.16501650165016502,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.0016836260827752295,0.0031824128632619198,0.305,True,0.05,128,2.3838601731035363,mcar_30,3,composite_multiview_v3,False,True,True,0.16501650165016502,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.36799236734308816,0.003839175851192251,0.005,False,0.05,128,4.830923000084102,mcar_30,3,composite_multiview_v3,False,True,True,0.16501650165016502,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.6,0.12770328962109748,0.0029396549125634453,0.005,False,0.05,384,,mcar_30,3,composite_multiview_v3,False,True,True,0.16501650165016502,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.0009361882628077013,0.0032023072373988043,0.34,True,0.05,128,1.0185744877995806,mcar_30,4,composite_multiview_v3,False,True,True,0.12871287128712872,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.002173301906046081,0.003392385651417737,0.18,True,0.05,128,2.363448837816302,mcar_30,4,composite_multiview_v3,False,True,True,0.12871287128712872,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5056550657934114,0.0034872479403981454,0.005,False,0.05,128,4.799291591880903,mcar_30,4,composite_multiview_v3,False,True,True,0.12871287128712872,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.6,0.17618316147605464,0.0027640704617617347,0.005,False,0.05,384,,mcar_30,4,composite_multiview_v3,False,True,True,0.12871287128712872,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.0003923405341760516,0.001621432958854311,0.565,True,0.05,128,1.0180762591963535,mcar_30,5,composite_multiview_v3,False,True,True,0.11221122112211221,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.45,0.00040252797823642596,0.003381424546238311,0.9,True,0.05,128,2.377399844512734,mcar_30,5,composite_multiview_v3,False,True,True,0.11221122112211221,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.41428687814025983,0.0033233365636627923,0.005,False,0.05,128,4.954975409044199,mcar_30,5,composite_multiview_v3,False,True,True,0.11221122112211221,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.55,0.14177130429442467,0.002570822117994243,0.005,False,0.05,384,,mcar_30,5,composite_multiview_v3,False,True,True,0.11221122112211221,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.0009024826759716267,0.002354704813288385,0.25,True,0.05,128,1.0276791149750948,mcar_30,6,composite_multiview_v3,False,True,True,0.09900990099009901,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.35,0.001598253256508944,0.0032983476522367404,0.32,True,0.05,128,2.3724994666664614,mcar_30,6,composite_multiview_v3,False,True,True,0.09900990099009901,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5383012192679691,0.003824076639674121,0.005,False,0.05,128,4.979576068458067,mcar_30,6,composite_multiview_v3,False,True,True,0.09900990099009901,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.55,0.18491556814591736,0.0024979412051406376,0.005,False,0.05,384,,mcar_30,6,composite_multiview_v3,False,True,True,0.09900990099009901,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.002619231043706787,0.0021150465356040123,0.04,False,0.05,128,1.0234254390511432,mcar_30,7,composite_multiview_v3,False,True,True,0.10561056105610561,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.4,0.0017443205381418709,0.004210711166860242,0.34,True,0.05,128,2.361203697683611,mcar_30,7,composite_multiview_v3,False,True,True,0.10561056105610561,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.506056261272367,0.004219063804086924,0.005,False,0.05,128,4.798307261030601,mcar_30,7,composite_multiview_v3,False,True,True,0.10561056105610561,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.6,0.17835526205647753,0.002522803544562794,0.005,False,0.05,384,,mcar_30,7,composite_multiview_v3,False,True,True,0.10561056105610561,0.23076923076923078,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.5,0.0033717927156727357,0.002318507171139691,0.02,False,0.05,128,1.011279747072193,mcar_30,8,composite_multiview_v3,False,True,True,0.1254125412541254,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.35,0.0013685040991745232,0.0043579277291420065,0.485,True,0.05,128,2.375308806413065,mcar_30,8,composite_multiview_v3,False,True,True,0.1254125412541254,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5985229131965628,0.0033946528690735516,0.005,False,0.05,128,4.9898916482536295,mcar_30,8,composite_multiview_v3,False,True,True,0.1254125412541254,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.20655895084318562,0.002766355167971403,0.005,False,0.05,384,,mcar_30,8,composite_multiview_v3,False,True,True,0.1254125412541254,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.45,0.002148162246936462,0.0026410447993205294,0.075,True,0.05,128,1.0267898531252042,mcar_30,9,composite_multiview_v3,False,True,True,0.11551155115511551,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.5,0.0008175114995476758,0.00415105985479099,0.735,True,0.05,128,2.3577625475847084,mcar_30,9,composite_multiview_v3,False,True,True,0.11551155115511551,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.5640934644581548,0.00322445111041087,0.005,False,0.05,128,4.9878940886632765,mcar_30,9,composite_multiview_v3,False,True,True,0.11551155115511551,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.5,0.1927272780824654,0.002685449645537622,0.005,False,0.05,384,,mcar_30,9,composite_multiview_v3,False,True,True,0.11551155115511551,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.55,0.0013949373151183908,0.002837057672006717,0.145,True,0.05,128,1.0165086552493177,mcar_50,0,composite_multiview_v3,False,True,True,0.2376237623762376,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.6,0.0009472797856625556,0.0037081844599385393,0.6,True,0.05,128,2.360875153272409,mcar_50,0,composite_multiview_v3,False,True,True,0.2376237623762376,0.15384615384615385,0.23076923076923078,cleveland,v2_prior_separated,v2,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
