method,outer_target,sex,both_classes_observed,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
modern_v2:ebm:site_class_balanced,cleveland,0.0,True,97.0,0.25773195876288657,0.8205555555555556,0.700734580388615,0.5130149901807467,0.5301821614625093,0.16827005029202097,0.17542977527196169,0.711340206185567,0.6880555555555556,0.5333333333333333,0.45714285714285713,0.64,0.6,-0.9495178840916355,1.6052199399208145,0.1214195902986768
modern_v2:ebm:site_class_balanced:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.8200000000000001,0.6980073076613423,0.5040763611879563,0.5495426279277003,0.16257155585227287,0.18285525864698177,0.7731958762886598,0.7166666666666667,0.5769230769230769,0.5555555555555556,0.6,0.6,-0.6233581621145784,1.9662700712503784,0.10052122461849744
modern_v2:tabpfn:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.9183333333333333,0.8840104529616726,0.4828452814166127,0.44293666459990677,0.1570673070375196,0.13906138523843806,0.7835051546391752,0.8280555555555555,0.6865671641791045,0.5476190476190477,0.92,0.88,-1.8555721018368394,2.396334994507743,0.0860628684731643
modern_v2:tabpfn:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.9183333333333333,0.8840104529616726,0.4330029002908932,0.48036870784055113,0.13120732837706897,0.1510816275236641,0.8762886597938144,0.851388888888889,0.7692307692307693,0.7407407407407407,0.8,0.88,-0.4067442303009869,3.1369292421881023,0.04076907775414869
modern_v2:ebm:site_class_balanced,hungary,1.0,True,213.0,0.4413145539906103,0.9020203826211336,0.8650928742870695,0.435254180464713,0.44304899743935405,0.13441679121464034,0.1377361117569833,0.8169014084507042,0.80819774718398,0.7796610169491526,0.8313253012048193,0.7340425531914894,0.8297872340425532,0.17286222163429518,1.8229698075849885,0.07542822833920051
modern_v2:ebm:site_class_balanced:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.9023779724655819,0.8645120228403218,0.5923879239857813,0.6058625700961398,0.2008197473819668,0.20739751118590494,0.7793427230046949,0.7555873413195066,0.6887417218543046,0.9122807017543859,0.5531914893617021,0.8297872340425532,1.6199088111216113,7.0463438587831355,0.11277863176124549
modern_v2:tabpfn:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.8959413552655104,0.874564785623949,0.5237699335031931,0.49244411797111887,0.17437223291012066,0.16235023866424675,0.784037558685446,0.8011353477561237,0.7946428571428571,0.6846153846153846,0.9468085106382979,0.8191489361702128,-1.4847984563386118,1.4670246715558628,0.14483866889206853
modern_v2:tabpfn:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.8960307527266225,0.8746653006957765,0.47083635123879863,0.4822396810045627,0.1476867313576037,0.1527444019467179,0.8075117370892019,0.795324512783837,0.7602339181286549,0.8441558441558441,0.6914893617021277,0.8191489361702128,0.4080099998210344,2.24497331737246,0.08254620704172332
modern_v2:ebm:site_class_balanced,hungary,0.0,True,81.0,0.14814814814814814,0.8502415458937198,0.55786915326389,0.3468861101107796,0.5572367496278661,0.10114551821340972,0.1847462971075202,0.8888888888888888,0.7971014492753623,0.64,0.6153846153846154,0.6666666666666666,0.75,-0.620596674051011,1.3224865779753276,0.03944130681253363
modern_v2:ebm:site_class_balanced:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.8502415458937198,0.5630376567876567,0.49975865817943493,0.6320279650624328,0.1564769493162507,0.2205538349707534,0.8518518518518519,0.5688405797101449,0.25,0.5,0.16666666666666666,0.75,0.43855576421255027,5.122381629947181,0.03765703681376291
modern_v2:tabpfn:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.8188405797101449,0.5174773470305533,0.5028635440986498,0.5161325767419404,0.15951163268083085,0.1702253796979206,0.8024691358024691,0.7807971014492754,0.5294117647058824,0.4090909090909091,0.75,0.75,-1.7032347374831371,1.0248962927752925,0.1846012996988678
modern_v2:tabpfn:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.8188405797101449,0.5174773470305533,0.3742021619824059,0.6102782515041033,0.10969054349142997,0.21065470342542658,0.8518518518518519,0.6721014492753623,0.45454545454545453,0.5,0.4166666666666667,0.75,-0.38090739491545705,1.568963977012862,0.04652573253006119
modern_v2:ebm:site_class_balanced,switzerland,1.0,True,113.0,0.9292035398230089,0.7904761904761904,0.9760767200458127,0.5032022975813044,0.5437051749047828,0.1665880473078089,0.1847451162359941,0.7345132743362832,0.7416666666666667,0.8369565217391305,0.9746835443037974,0.7333333333333333,0.34285714285714286,2.525394124742973,1.3125940654480637,0.11707205966852063
modern_v2:ebm:site_class_balanced:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7904761904761904,0.9760767200458127,0.3934842113031636,0.5952848574639983,0.11367928139358575,0.20303351681984272,0.8938053097345132,0.7119047619047619,0.941747572815534,0.9603960396039604,0.9238095238095239,0.34285714285714286,1.4126930312225408,2.142850932110169,0.029231092669547237
modern_v2:tabpfn:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.7488095238095238,0.968993244976683,0.44022638730521024,0.6268693401546452,0.14184591300119728,0.21041020441954933,0.8053097345132744,0.7220238095238095,0.8865979381443299,0.9662921348314607,0.819047619047619,0.42857142857142855,2.201985865844238,0.8630823692304439,0.08634727899504512
modern_v2:tabpfn:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7488095238095238,0.968993244976683,0.4595547093588536,0.6119702916602644,0.1490937302927243,0.2075094465433923,0.7876106194690266,0.7125,0.875,0.9655172413793104,0.8,0.42857142857142855,2.2546464746858677,0.9416987534422526,0.09465699489900131
modern_v2:ebm:site_class_balanced,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_v2:ebm:site_class_balanced:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_v2:tabpfn:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_v2:tabpfn:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_v2:ebm:site_class_balanced,va_long_beach,1.0,True,194.0,0.7525773195876289,0.6967751141552511,0.877440671336995,0.5308010140506301,0.7078467992131523,0.17933413934348247,0.2511403603788611,0.711340206185567,0.598458904109589,0.8108108108108109,0.8,0.821917808219178,0.4931506849315068,0.5396754008618598,0.6798331850587723,0.14555733460755
modern_v2:ebm:site_class_balanced:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.696917808219178,0.8774977363854899,0.5639281391795472,0.6452061405492702,0.19196664836023328,0.22775333808310014,0.6855670103092784,0.6232876712328768,0.7813620071684588,0.8195488721804511,0.7465753424657534,0.4931506849315068,0.7748194681115356,0.8916458608215434,0.16317429023032043
modern_v2:tabpfn:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7218892694063928,0.8670788417508961,0.5423745768143742,0.7290964451142692,0.17656567384829525,0.23732428477051337,0.7371134020618557,0.6575342465753424,0.8235294117647058,0.8321678321678322,0.815068493150685,0.5342465753424658,0.6187356863256958,0.5382310783420005,0.15421946890109325
modern_v2:tabpfn:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7216038812785388,0.8666805463242748,0.5592244055440321,0.6771351839807365,0.18659289444915322,0.22514759438245657,0.7216494845360825,0.668236301369863,0.8071428571428572,0.8432835820895522,0.773972602739726,0.5342465753424658,0.7789950957973333,0.5900765628521242,0.1713370843691594
modern_v2:ebm:site_class_balanced,va_long_beach,0.0,True,6.0,0.5,0.888888888888889,0.9166666666666665,0.48201697780946806,0.48201697780946806,0.15680194348080706,0.15680194348080706,0.8333333333333334,0.8333333333333333,0.8571428571428571,0.75,1.0,0.6666666666666666,-0.8679681564816242,2.2974941787630154,0.0888888888888889
modern_v2:ebm:site_class_balanced:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.888888888888889,0.9166666666666665,0.5005566630771568,0.500556663077157,0.16040717239417487,0.16040717239417485,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.06786509001270304,2.995986540377802,0.0611111111111111
modern_v2:tabpfn:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.4794384534699236,0.4794384534699236,0.1560352167375035,0.15603521673750348,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.13960394686209837,1.4736843580137646,0.0888888888888889
modern_v2:tabpfn:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.4921117339903802,0.49211173399038016,0.15714240134297366,0.15714240134297364,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5793751222432155,1.616776265019816,0.14444444444444443
modern_2026:ft_transformer:pooled,cleveland,1.0,True,206.0,0.5533980582524272,0.8173150266971776,0.8521942543178262,0.5526724052053975,0.5812620410685978,0.18810944465670698,0.1994484805300062,0.7038834951456311,0.6831617086193745,0.7662835249042146,0.6802721088435374,0.8771929824561403,0.6666666666666666,-0.5413407095193357,0.9828268771057782,0.15399309523980736
modern_2026:ft_transformer:pooled:source_oof_platt,cleveland,1.0,True,206.0,0.5533980582524272,0.8168382913806255,0.8450232100086716,0.5457179403543354,0.5482175508339484,0.1816489419133097,0.18294124814620422,0.7135922330097088,0.710812356979405,0.7400881057268722,0.7433628318584071,0.7368421052631579,0.6666666666666666,0.09785815901672373,1.5649488907635707,0.1511015908985408
modern_2026:realmlp:pooled,cleveland,1.0,True,206.0,0.5533980582524272,0.8302822273073989,0.8692150937602732,0.5242647951936862,0.5482388703778589,0.17655683272612666,0.18626679199045312,0.7281553398058253,0.7113844393592678,0.7795275590551181,0.7071428571428572,0.868421052631579,0.6929824561403509,-0.5211010478660055,1.1185406913106268,0.13531049877190637
modern_2026:realmlp:pooled:source_oof_platt,cleveland,1.0,True,206.0,0.5533980582524272,0.8297101449275363,0.8680935020267113,0.5460865396204987,0.5471557324609677,0.1809796048079401,0.18157229334206165,0.7330097087378641,0.7315026697177727,0.7555555555555555,0.7657657657657657,0.7456140350877193,0.6842105263157895,0.1387765954572139,1.9725260064728,0.13093497443906504
modern_2026:tabicl:pooled,cleveland,1.0,True,206.0,0.5533980582524272,0.852974828375286,0.8798321187550111,0.500937833564365,0.5261533872993626,0.1658961252742884,0.17558973071144413,0.7864077669902912,0.7703089244851258,0.8267716535433071,0.75,0.9210526315789473,0.7456140350877193,-0.6239652307601562,1.154303671212995,0.12574472210746018
modern_2026:tabicl:pooled:source_oof_platt,cleveland,1.0,True,206.0,0.5533980582524272,0.8527841342486652,0.8795398721446186,0.4957083856239557,0.5010434750271033,0.160951963586168,0.16313570713916817,0.7766990291262136,0.7751716247139588,0.7964601769911505,0.8035714285714286,0.7894736842105263,0.7456140350877193,-0.009974990443677374,1.5522469921927282,0.11037261683715374
modern_2026:tabm:pooled,cleveland,1.0,True,206.0,0.5533980582524272,0.8492562929061787,0.8644962964297546,0.4844157045846612,0.49113026768323614,0.15626454158681682,0.15863822614234205,0.7718446601941747,0.7676392067124332,0.7965367965367965,0.7863247863247863,0.8070175438596491,0.7894736842105263,0.025448979172065442,0.8694351154441963,0.12137099435958115
modern_2026:tabm:pooled:source_oof_platt,cleveland,1.0,True,206.0,0.5533980582524272,0.8520213577421815,0.8711419305144852,0.5353788603541042,0.5268840034466997,0.1766270917769251,0.17291259522593816,0.7669902912621359,0.774790236460717,0.7692307692307693,0.851063829787234,0.7017543859649122,0.7894736842105263,0.6064036431144972,1.9705552364380567,0.13636827369838866
modern_2026:ft_transformer:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.8844444444444445,0.8137401281546337,0.48187906523644036,0.45261454820154035,0.15638701008299596,0.14375789449639068,0.7835051546391752,0.8019444444444443,0.6666666666666666,0.5526315789473685,0.84,0.84,-1.42512777924301,1.442758158123116,0.10605788986774822
modern_2026:ft_transformer:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.8866666666666666,0.8151668386989913,0.448532192488343,0.500485310851847,0.13790316000075253,0.15971686484779857,0.845360824742268,0.8044444444444444,0.7058823529411765,0.6923076923076923,0.72,0.84,-0.4601105858003552,2.2983589656843746,0.0606988114012659
modern_2026:realmlp:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.8944444444444445,0.8243434959434961,0.42569105711689287,0.4619603998150662,0.13051895124740748,0.14291651221369828,0.8556701030927835,0.8375,0.7407407407407407,0.6896551724137931,0.8,0.84,-0.7689313030338598,1.9206558202990087,0.06909732123530196
modern_2026:realmlp:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.8922222222222222,0.8145006058900797,0.46046624371806605,0.5453016918063347,0.14214194004896766,0.17998747473006999,0.8762886597938144,0.8122222222222222,0.7391304347826086,0.8095238095238095,0.68,0.84,0.29571435027622034,3.346415551847808,0.05912231808128248
modern_2026:tabicl:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.91,0.863013363794025,0.4652160690853179,0.43214319467843587,0.1491487178190714,0.1351459765853102,0.8041237113402062,0.8288888888888889,0.6984126984126984,0.5789473684210527,0.88,0.84,-1.6167964422916774,2.1072547169501066,0.0801961678580411
modern_2026:tabicl:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.91,0.863013363794025,0.4318996026919972,0.47168347834957886,0.13048662059029156,0.14750308073893068,0.8865979381443299,0.8583333333333334,0.7843137254901961,0.7692307692307693,0.8,0.84,-0.4969891803896778,2.8327092920671633,0.04400518599318118
modern_2026:tabm:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.8883333333333334,0.8374949543628167,0.3826423656793905,0.4736772055109846,0.11612191473175104,0.1476443867599854,0.845360824742268,0.8044444444444444,0.7058823529411765,0.6923076923076923,0.72,0.8,-0.3154004923818113,1.5155548415813807,0.056595704393387986
modern_2026:tabm:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.893888888888889,0.8416361684881979,0.4477675438017944,0.5514342559582541,0.1385493288500825,0.1847716778877027,0.8969072164948454,0.8,0.75,1.0,0.6,0.8,0.6162902428700207,3.4026755355456255,0.05514112170395392
modern_2026:ft_transformer:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.8882531736098696,0.8752785888873603,0.4518482032697775,0.4397229015502644,0.1458481211992485,0.14155439123378727,0.7793427230046949,0.7846415161809405,0.7684729064039408,0.7155963302752294,0.8297872340425532,0.8191489361702128,-0.6896100594343753,1.1328122404572334,0.09800245019999199
modern_2026:ft_transformer:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.8889683532987663,0.8755889734017761,0.4889088980081588,0.5113474956557384,0.1566707459323975,0.16627309311697122,0.8075117370892019,0.7908546397282317,0.7484662576687117,0.8840579710144928,0.648936170212766,0.8191489361702128,0.8644500345596442,2.121328322936031,0.10726754651749948
modern_2026:realmlp:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.8865546218487396,0.8655706038279027,0.49345704271034896,0.4711294309830754,0.16150784201457125,0.1530302289579952,0.7699530516431925,0.7818254961559092,0.772093023255814,0.6859504132231405,0.8829787234042553,0.8297872340425532,-1.0874182694731092,1.330215995944286,0.12614165612831543
modern_2026:realmlp:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.8873591989987485,0.8664724456588857,0.4884658840893369,0.5074440603843695,0.1559192877003207,0.16412215650510936,0.812206572769953,0.7972912569283033,0.7590361445783133,0.875,0.6702127659574468,0.8297872340425532,0.7355947930367678,2.23333317088409,0.10825426262096824
modern_2026:tabicl:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.8934382263543716,0.8721642695871138,0.49760869919255646,0.47370986314864694,0.16419180615554377,0.15499077774758968,0.7699530516431925,0.7840604326837117,0.776255707762557,0.68,0.9042553191489362,0.8404255319148937,-1.2112678821160368,1.5501632576960998,0.12502534127386652
modern_2026:tabicl:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.8935276238154837,0.8722035885411239,0.4795276010555668,0.4926088617910045,0.15127018951724627,0.15720481804506178,0.8075117370892019,0.791972107992133,0.7515151515151515,0.8732394366197183,0.6595744680851063,0.8404255319148937,0.5690402705348545,2.4110532911794293,0.0853789674115315
modern_2026:tabm:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.897282317182192,0.8874765886923511,0.45868619055542403,0.43884326843098775,0.1473045820764468,0.14039180893251288,0.784037558685446,0.7955480064366172,0.7850467289719626,0.7,0.8936170212765957,0.8297872340425532,-0.9597189718183748,1.1381976183825713,0.10193718710958366
modern_2026:tabm:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.8970141247988558,0.8866513983840142,0.5238157206987689,0.5465876260037433,0.17109056030486003,0.1815482843316219,0.7699530516431925,0.7449490434471662,0.6711409395973155,0.9090909090909091,0.5319148936170213,0.8297872340425532,1.4647490340837797,3.33008811017194,0.11853358676930172
modern_2026:ft_transformer:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.8176328502415459,0.5797937940009175,0.341346426534824,0.5663554505294959,0.09932730583306058,0.18036672806079612,0.8888888888888888,0.7971014492753623,0.64,0.6153846153846154,0.6666666666666666,0.75,-0.8853250936540326,0.9200507134795259,0.05556266821443911
modern_2026:ft_transformer:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.8200483091787439,0.5803834506137138,0.3340889416993877,0.6646800374715162,0.09542087604360804,0.23083279208479565,0.8765432098765432,0.6521739130434783,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.75,0.38584404339321077,1.7278434918724708,0.04763553021302519
modern_2026:realmlp:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.8200483091787439,0.4931649280354523,0.3756758723016313,0.5935553660978092,0.11411025905745056,0.1964066796512384,0.8518518518518519,0.7065217391304348,0.5,0.5,0.5,0.75,-0.8992378662935954,1.0027963716477775,0.05790893675050386
modern_2026:realmlp:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.8115942028985508,0.49027289897065435,0.3468327003564511,0.7305128612862178,0.10226734999159245,0.25981703832313346,0.8518518518518519,0.5344202898550725,0.14285714285714285,0.5,0.08333333333333333,0.75,0.49164412362392795,1.668415172047435,0.051485809888819
modern_2026:tabicl:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.7995169082125604,0.5461447206818042,0.4935782661754253,0.5259465443334754,0.15606688571769786,0.1731672917332105,0.8395061728395061,0.802536231884058,0.5806451612903226,0.47368421052631576,0.75,0.75,-1.6373120541058925,1.1009594884502507,0.15411769346620424
modern_2026:tabicl:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.7995169082125604,0.5461447206818042,0.3870050364327961,0.6110101124112975,0.11301818352236404,0.2097675746252823,0.8518518518518519,0.6721014492753623,0.45454545454545453,0.5,0.4166666666666667,0.75,-0.3715797198711832,1.7127038875389888,0.054570103178659804
modern_2026:tabm:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.8248792270531401,0.4960903271565036,0.39829339973222805,0.539649621211545,0.12077583452103667,0.17375802006981983,0.8518518518518519,0.7753623188405797,0.5714285714285714,0.5,0.6666666666666666,0.75,-1.2902646187941433,0.7933292343710392,0.08202531984408434
modern_2026:tabm:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.826086956521739,0.5377569938231703,0.3796253678314758,0.6415345872817149,0.10976188274458716,0.22585233261185342,0.8641975308641975,0.6105072463768115,0.35294117647058826,0.6,0.25,0.75,0.3518478685787662,2.297461223724523,0.04689983368356956
modern_2026:ft_transformer:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.7738095238095238,0.9761395414652954,0.40752655754734063,0.5943656176201361,0.1285878243153732,0.20525095174333433,0.8230088495575221,0.6738095238095239,0.898989898989899,0.956989247311828,0.8476190476190476,0.44761904761904764,2.1411253452157375,0.9138889093131665,0.06470745299826422
modern_2026:ft_transformer:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7726190476190476,0.9760276990770302,0.4291388837276598,0.5737446611071377,0.13328308912673958,0.19735100510033185,0.831858407079646,0.6785714285714286,0.9045226130653267,0.9574468085106383,0.8571428571428571,0.44761904761904764,2.140827056080307,1.178520225466088,0.06411698097982509
modern_2026:realmlp:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.775,0.9737132339482153,0.3981687684824923,0.594689643117021,0.1256332346521509,0.20253404962522456,0.831858407079646,0.6785714285714286,0.9045226130653267,0.9574468085106383,0.8571428571428571,0.4857142857142857,2.1049300211462993,0.9641251956200153,0.06305657253363642
modern_2026:realmlp:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7678571428571429,0.9725847824993652,0.35524555856125056,0.612440807421772,0.10359208541422357,0.20787485793493257,0.8407079646017699,0.6833333333333333,0.91,0.9578947368421052,0.8666666666666667,0.4666666666666667,1.6991996029092256,1.2547644297470408,0.03896890194873638
modern_2026:tabicl:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.7511904761904762,0.9692541834310997,0.41282212933900947,0.635688488331856,0.1303751652811004,0.20855860715691607,0.8141592920353983,0.7267857142857144,0.8923076923076924,0.9666666666666667,0.8285714285714286,0.3523809523809524,2.0957181813614882,0.8978278866637923,0.07276721710854737
modern_2026:tabicl:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7511904761904762,0.9692541834310997,0.42666238945915685,0.6187594648243926,0.13503119979783623,0.20617645803895193,0.8141592920353983,0.7267857142857144,0.8923076923076924,0.9666666666666667,0.8285714285714286,0.3523809523809524,2.1178548651530447,1.0045610744077236,0.07553511720665466
modern_2026:tabm:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.7595238095238095,0.9735234216843189,0.43188963433517447,0.6734170937615015,0.14137611844255907,0.21661069444579348,0.7876106194690266,0.7125,0.875,0.9655172413793104,0.8,0.44761904761904764,2.1426422616700638,0.6166376005512223,0.0821473973075959
modern_2026:tabm:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7416666666666667,0.9655718147825861,0.408753388013398,0.6504393238796744,0.12686438312917694,0.21540876581817098,0.8141592920353983,0.7267857142857144,0.8923076923076924,0.9666666666666667,0.8285714285714286,0.4095238095238095,1.9611211640214221,0.9791250142007638,0.06412101895075512
modern_2026:ft_transformer:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:ft_transformer:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:realmlp:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:realmlp:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:tabicl:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:tabicl:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:tabm:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:tabm:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
modern_2026:ft_transformer:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7264554794520548,0.8598339322132909,0.6502240901140213,0.749187184122182,0.21381041601745088,0.23633361076425452,0.6804123711340206,0.6688070776255708,0.7651515151515151,0.8559322033898306,0.6917808219178082,0.4863013698630137,0.9023288301154234,0.4058816569344367,0.19502768834873507
modern_2026:ft_transformer:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7263127853881279,0.8594346465238363,0.6114547537649945,0.6364488348590873,0.21065688623131584,0.21750965466415006,0.6752577319587629,0.6793664383561644,0.7567567567567568,0.8672566371681416,0.6712328767123288,0.4863013698630137,1.0389107015162136,0.652169559542773,0.2197727996929845
modern_2026:realmlp:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.6939212328767124,0.860256861875604,0.5573797744442429,0.6775377562083518,0.18838398744813828,0.23524169244086512,0.7010309278350515,0.6335616438356164,0.7943262411347518,0.8235294117647058,0.7671232876712328,0.4041095890410959,0.7595112167028828,0.6567108693463675,0.1706034729544506
modern_2026:realmlp:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.6867865296803654,0.861363366687779,0.6056543438184046,0.6401579757815774,0.20843501824770141,0.22477254037370736,0.7010309278350515,0.6475456621004566,0.7913669064748201,0.8333333333333334,0.7534246575342466,0.4178082191780822,0.9132321252489298,1.3819305020697041,0.19860453558626734
modern_2026:tabicl:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7294520547945206,0.8684671928150138,0.5766703392826961,0.7073449729158522,0.18970255854443743,0.22574865297536684,0.7268041237113402,0.69962899543379,0.8058608058608059,0.8661417322834646,0.7534246575342466,0.5136986301369864,0.7947329272108287,0.5004001255514462,0.17177833078315044
modern_2026:tabicl:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7293093607305936,0.8684019561232594,0.566773776519506,0.6644560456323385,0.18991130317782426,0.21954486750663785,0.7164948453608248,0.6927796803652968,0.7970479704797048,0.864,0.7397260273972602,0.5136986301369864,0.835002550499225,0.6076626181619859,0.17665383291196007
modern_2026:tabm:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7278824200913242,0.8675749928170476,0.5669628353305637,0.7388267402710995,0.18406014778487667,0.23545754180686068,0.7577319587628866,0.692208904109589,0.8362369337979094,0.851063829787234,0.821917808219178,0.5547945205479452,0.7019422262971353,0.47444994051789807,0.16035675685146655
modern_2026:tabm:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7223173515981736,0.8653239602999413,0.5760854189293964,0.6198194556787874,0.19503443269613263,0.21434408095094964,0.7164948453608248,0.6787956621004566,0.8,0.8527131782945736,0.7534246575342466,0.5547945205479452,0.8788055206039538,1.2165849021168784,0.18647139496789017
modern_2026:ft_transformer:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.47948338523925976,0.47948338523925976,0.15496515684278092,0.1549651568427809,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5486619720481132,0.8635240343695021,0.14444444444444443
modern_2026:ft_transformer:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.4847487646692376,0.48474876466923755,0.15551505526583947,0.15551505526583947,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.8262419078255898,1.3580875144123024,0.14444444444444443
modern_2026:realmlp:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.5588718211157874,0.5588718211157875,0.1905024282508295,0.19050242825082944,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.32981203434549133,1.192216965872819,0.14444444444444443
modern_2026:realmlp:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.6060784906271813,0.6060784906271812,0.2081339312005902,0.2081339312005902,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5844788251146766,2.324599992463454,0.15833333333333333
modern_2026:tabicl:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.5243809568375918,0.5243809568375918,0.17598239476517016,0.17598239476517014,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.34959967681156273,0.9370963679509746,0.14444444444444443
