outer_target,experiment,variant,policy,mask_replicate,track,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,mirrams_equation9,mirrams,drop_advanced,0,dg_zero_shot,294.0,0.36054421768707484,0.8882978723404257,0.8291410177799348,0.757416223853852,0.6687582842500497,0.28255414916631644,0.24028708245428873,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8490566037735849,-5.778392702724248,7.485942146193517,0.3464501335321061
hungary,mirrams_equation9,mirrams,drop_exercise,0,dg_zero_shot,294.0,0.36054421768707484,0.7423223604977921,0.5959156013995258,0.791430148925144,0.7090104893759308,0.2978274646354918,0.25801306943937385,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.5377358490566038,-4.039810451491547,5.678885139784329,0.4667668386555477
hungary,mirrams_equation9,mirrams,drop_routine,0,dg_zero_shot,294.0,0.36054421768707484,0.8931152147731835,0.8535921262644786,0.7069157308350597,0.6376904850203926,0.2581144385207814,0.22480417599800095,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8301886792452831,-4.36324952082889,7.004324202869655,0.3366534379065916
hungary,mirrams_equation9,mirrams,empirical_source,0,dg_zero_shot,294.0,0.36054421768707484,0.8645122440786832,0.8052107483416314,0.755325047160673,0.6698777292332667,0.2814607459991191,0.24063773018628642,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-4.994409718981715,6.647841040631783,0.35911636881082687
hungary,mirrams_equation9,mirrams,empirical_source,1,dg_zero_shot,294.0,0.36054421768707484,0.8721898835808911,0.799348186210141,0.7558310447392699,0.6708555359898027,0.2815693488522437,0.2409140284589793,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.173998322660063,7.00660599132099,0.3598937818706587
hungary,mirrams_equation9,mirrams,empirical_source,2,dg_zero_shot,294.0,0.36054421768707484,0.8797169811320754,0.8085482094675484,0.7530301746001256,0.6673652836279891,0.28031784951134303,0.23939358104280462,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8301886792452831,-5.376187735831324,7.1653662437388785,0.3556659913453309
hungary,mirrams_equation9,mirrams,empirical_source,3,dg_zero_shot,294.0,0.36054421768707484,0.8716880770774791,0.8227642972012175,0.7541094625182095,0.6696993833120132,0.2808178859275833,0.24040614895945428,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.8113207547169812,-5.396993282051017,7.351509083019545,0.3511179991869323
hungary,mirrams_equation9,mirrams,empirical_source,4,dg_zero_shot,294.0,0.36054421768707484,0.8575371336812525,0.8027747884181069,0.7562866161516467,0.6716876091765143,0.2818185771809244,0.24134945796011537,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.7735849056603774,-4.869542147685448,6.57039482357354,0.3608784920382504
hungary,mirrams_equation9,mirrams,empirical_source,5,dg_zero_shot,294.0,0.36054421768707484,0.8597952629466078,0.8049411124021603,0.7575442511699203,0.6723490546293505,0.28245022789211555,0.2417012452743587,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7830188679245284,-5.048240768000552,6.778349013670114,0.3597456507987168
hungary,mirrams_equation9,mirrams,empirical_source,6,dg_zero_shot,294.0,0.36054421768707484,0.8652147731834604,0.7986671739913779,0.7566112245438804,0.6713189489829796,0.28195222912207396,0.24116245793777655,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.111909320727916,6.858831492573344,0.3614543017721423
hungary,mirrams_equation9,mirrams,empirical_source,7,dg_zero_shot,294.0,0.36054421768707484,0.880469690887194,0.8214527987769492,0.7544345647928503,0.6681740272362303,0.28108831948995,0.23988807493473857,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.839622641509434,-5.508616378088559,7.313896344584696,0.35063513669740193
hungary,mirrams_equation9,mirrams,empirical_source,8,dg_zero_shot,294.0,0.36054421768707484,0.8826274588518668,0.8283734119013304,0.752751964035059,0.6676321638980449,0.2802044921795619,0.23949257388259643,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.529492532231975,7.476508370987969,0.347324000946636
hungary,mirrams_equation9,mirrams,empirical_source,9,dg_zero_shot,294.0,0.36054421768707484,0.871938980329185,0.8023120715823906,0.7542391707626447,0.6693548282523536,0.28088561053168193,0.24030156213548454,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.092730960268093,6.855219400505171,0.3591061023198173
hungary,mirrams_equation9,mirrams,mar_age_sex_30,0,dg_zero_shot,294.0,0.36054421768707484,0.8695804897631473,0.8104128272086752,0.7530185541455937,0.6706570375646737,0.2801661168289818,0.2406535005002387,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8113207547169812,-5.397763408807796,7.552903839650713,0.3559924408309425
hungary,mirrams_equation9,mirrams,mar_age_sex_30,1,dg_zero_shot,294.0,0.36054421768707484,0.8562826174227217,0.8023223641285483,0.752540417517804,0.6705759253013895,0.2800119763322114,0.24071566947040493,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8018867924528302,-4.9256542874993094,6.8558145807824955,0.36171047736843526
hungary,mirrams_equation9,mirrams,mar_age_sex_30,2,dg_zero_shot,294.0,0.36054421768707484,0.8682256122039342,0.7741906731305352,0.7533800174899988,0.6707910339447267,0.2802083899250934,0.24062646762730605,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7924528301886793,-5.065391298305845,6.99941791328696,0.37157036617413997
hungary,mirrams_equation9,mirrams,mar_age_sex_30,3,dg_zero_shot,294.0,0.36054421768707484,0.8731934965877157,0.7984681189654209,0.754852426434469,0.671909782918054,0.280937220366807,0.24113930238527068,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8301886792452831,-5.7042238026700804,7.935003805752188,0.3600321554690842
hungary,mirrams_equation9,mirrams,mar_age_sex_30,4,dg_zero_shot,294.0,0.36054421768707484,0.8702328382175832,0.7966699515018042,0.7529567776960061,0.6708061764456192,0.28008063043359555,0.24067575370417987,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.309779553427943,7.437865415123851,0.361056229621469
hungary,mirrams_equation9,mirrams,mar_age_sex_30,5,dg_zero_shot,294.0,0.36054421768707484,0.8568346045764753,0.772383403535694,0.7557475444916139,0.6725812920575671,0.2813706678400662,0.24152144870728787,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7735849056603774,-4.906462263825542,6.735512490126273,0.37263161585840754
hungary,mirrams_equation9,mirrams,mar_age_sex_30,6,dg_zero_shot,294.0,0.36054421768707484,0.858089120835006,0.78648148916987,0.7509909590432791,0.6697309216485221,0.27921910892190344,0.2402578542205516,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7830188679245284,-4.658587948207391,6.490068052728249,0.36782774643522453
hungary,mirrams_equation9,mirrams,mar_age_sex_30,7,dg_zero_shot,294.0,0.36054421768707484,0.8542753914090727,0.7663312792515714,0.7532738513338482,0.6723640180702429,0.2800983368827298,0.24126041953185806,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.7358490566037735,-4.806181024605434,6.758087013445198,0.3755739654713428
hungary,mirrams_equation9,mirrams,mar_age_sex_30,8,dg_zero_shot,294.0,0.36054421768707484,0.8541248494580489,0.7931617565866199,0.7556901543624879,0.6728622406540947,0.2813563340750022,0.2416434004196789,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.7830188679245284,-5.0384414926982615,6.930978681149184,0.3650438871016832
hungary,mirrams_equation9,mirrams,mar_age_sex_30,9,dg_zero_shot,294.0,0.36054421768707484,0.8728422320353272,0.7928905882512478,0.7500379048765765,0.6680103146482487,0.2786569563376332,0.23932121795233585,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8207547169811321,-5.272575356540084,7.348888170328875,0.36248596052336
hungary,mirrams_equation9,mirrams,mcar_10,0,dg_zero_shot,294.0,0.36054421768707484,0.87213970293055,0.8102730973619895,0.7496972778648944,0.6668052863140295,0.2787911238419845,0.23912754477146164,0.35714285714285715,0.49528301886792453,0.5263157894736842,0.3583617747440273,0.9905660377358491,0.8113207547169812,-4.978149553896501,6.841077606435215,0.35606024201402786
hungary,mirrams_equation9,mirrams,mcar_10,1,dg_zero_shot,294.0,0.36054421768707484,0.8607988759534325,0.758510446706115,0.7548501184591843,0.6709357413013002,0.28094681705325575,0.24081023771480464,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.8207547169811321,-4.784745582463203,6.462645905483072,0.37864130794847195
hungary,mirrams_equation9,mirrams,mcar_10,2,dg_zero_shot,294.0,0.36054421768707484,0.8873946206342834,0.8192349112236593,0.7467724909155773,0.6638725024244669,0.27727198334088915,0.23758176281402257,0.3673469387755102,0.5053191489361702,0.5326633165829145,0.363013698630137,1.0,0.8490566037735849,-5.5667572072458045,7.685409363611614,0.349993901757299
hungary,mirrams_equation9,mirrams,mcar_10,3,dg_zero_shot,294.0,0.36054421768707484,0.8780610196708148,0.8032506675017008,0.7496338629697451,0.6658882124648906,0.278606896662006,0.23853774278481388,0.3707482993197279,0.5079787234042553,0.5340050377833753,0.3642611683848797,1.0,0.8490566037735849,-5.406083075962818,7.363394758631633,0.35885792416380197
hungary,mirrams_equation9,mirrams,mcar_10,4,dg_zero_shot,294.0,0.36054421768707484,0.8702328382175832,0.809096769893682,0.7543140193387721,0.6692541808122211,0.2809753476426342,0.24029484579720484,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8301886792452831,-5.3162262035263055,7.161673574736734,0.35788888203417324
hungary,mirrams_equation9,mirrams,mcar_10,5,dg_zero_shot,294.0,0.36054421768707484,0.8609494179044561,0.8085734881426497,0.7508144322502106,0.6682259805265828,0.27919639053712847,0.23964569923766527,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8113207547169812,-4.921057407450824,6.758947040077903,0.35819873591533224
hungary,mirrams_equation9,mirrams,mcar_10,6,dg_zero_shot,294.0,0.36054421768707484,0.8724407868325972,0.8021981812587657,0.75235343871987,0.668153502758817,0.2799449069350911,0.23967287880907023,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.8301886792452831,-5.191971558890451,7.055438565070162,0.3589594092505226
hungary,mirrams_equation9,mirrams,mcar_10,7,dg_zero_shot,294.0,0.36054421768707484,0.8824267362505018,0.8020250967545726,0.7498582890548507,0.6673871787181946,0.27869032343314537,0.2391502056894429,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7830188679245284,-5.544369101890791,7.759961517431053,0.35813230633702253
hungary,mirrams_equation9,mirrams,mcar_10,8,dg_zero_shot,294.0,0.36054421768707484,0.8624046567643516,0.7661303784695052,0.7523888942731655,0.6683007072380227,0.2798507435059162,0.23964880045177864,0.36054421768707484,0.5,0.53,0.36054421768707484,1.0,0.7641509433962265,-4.84142995584375,6.548383144629789,0.3748928009144714
hungary,mirrams_equation9,mirrams,mcar_10,9,dg_zero_shot,294.0,0.36054421768707484,0.8536732236049779,0.7903424354936677,0.752919522510282,0.6692407459814436,0.28010169269704477,0.24009821766254402,0.36394557823129253,0.5026595744680851,0.531328320802005,0.36177474402730375,1.0,0.8301886792452831,-4.661108171473305,6.248950007859373,0.3661406427901357
hungary,mirrams_equation9,mirrams,mcar_30,0,dg_zero_shot,294.0,0.36054421768707484,0.8229626655961461,0.7293532477591492,0.7342455782422525,0.6647040908186488,0.2707462132682054,0.23717844585193412,0.37755102040816324,0.5112404656764352,0.5343511450381679,0.36585365853658536,0.9905660377358491,0.7452830188679245,-3.555712857340139,5.518918548188795,0.39482775306053763
hungary,mirrams_equation9,mirrams,mcar_30,1,dg_zero_shot,294.0,0.36054421768707484,0.8142312324367723,0.7162963245751239,0.73740947216102,0.6669099821347425,0.272170727831779,0.23817109815753948,0.37755102040816324,0.5091830590124448,0.5319693094629157,0.3649122807017544,0.9811320754716981,0.6792452830188679,-3.4229244952344318,5.216179454946046,0.40074542949884673
hungary,mirrams_equation9,mirrams,mcar_30,2,dg_zero_shot,294.0,0.36054421768707484,0.7844741067844238,0.692817532595902,0.7453756806884845,0.6739243032123942,0.2760062850323961,0.24155518723053657,0.3673469387755102,0.5032617422721799,0.5303030303030303,0.3620689655172414,0.9905660377358491,0.6509433962264151,-3.083362190132929,4.585013260693494,0.415508876976153
hungary,mirrams_equation9,mirrams,mcar_30,3,dg_zero_shot,294.0,0.36054421768707484,0.7947109594540345,0.6879402661172633,0.7488938875907883,0.6755532658793759,0.27767133615663653,0.24231641437537493,0.38095238095238093,0.5159574468085106,0.5380710659898477,0.3680555555555556,1.0,0.6509433962264151,-3.3634772326105917,4.963760697331027,0.416220498766275
hungary,mirrams_equation9,mirrams,mcar_30,4,dg_zero_shot,294.0,0.36054421768707484,0.7922521075873143,0.6888443826369577,0.7425325560799847,0.6727860714191762,0.2745942109646457,0.2408945667016008,0.3673469387755102,0.5032617422721799,0.5303030303030303,0.3620689655172414,0.9905660377358491,0.6415094339622641,-3.1985506145245717,4.9283623452037695,0.41577612440344347
hungary,mirrams_equation9,mirrams,mcar_30,5,dg_zero_shot,294.0,0.36054421768707484,0.8210558008831795,0.7072262468950694,0.7419218361213389,0.670411145082964,0.27438599812380293,0.23987989904886775,0.3707482993197279,0.5038639100762746,0.5292620865139949,0.3623693379790941,0.9811320754716981,0.6981132075471698,-3.592552916321389,5.476260278752189,0.4069076698877009
hungary,mirrams_equation9,mirrams,mcar_30,6,dg_zero_shot,294.0,0.36054421768707484,0.80514853472501,0.7106712647569948,0.7412830307267148,0.6693915341302314,0.27408547290029334,0.23942794283331825,0.38095238095238093,0.5159574468085106,0.5380710659898477,0.3680555555555556,1.0,0.6698113207547169,-3.4315414854094417,5.162468674812622,0.4054600797840111
hungary,mirrams_equation9,mirrams,mcar_30,7,dg_zero_shot,294.0,0.36054421768707484,0.7965174628663187,0.7327855801881348,0.7463465967010762,0.6731277006994153,0.2765887131693522,0.24131687330303245,0.3741496598639456,0.50858089120835,0.5329949238578681,0.3645833333333333,0.9905660377358491,0.6886792452830188,-3.3769260205666125,4.961288726495101,0.3973517698086127
hungary,mirrams_equation9,mirrams,mcar_30,8,dg_zero_shot,294.0,0.36054421768707484,0.7886391007627459,0.6677309710911039,0.7446809725083608,0.6720742549097065,0.2756321561739146,0.2406812457199933,0.37755102040816324,0.5132978723404256,0.5367088607594936,0.36678200692041524,1.0,0.6509433962264151,-3.1377634378180392,4.611219209060908,0.4288219998084802
hungary,mirrams_equation9,mirrams,mcar_30,9,dg_zero_shot,294.0,0.36054421768707484,0.7949116820553995,0.7006551142608085,0.7475469542054913,0.6741320090362704,0.2770939223178613,0.24172195649596043,0.37755102040816324,0.5132978723404256,0.5367088607594936,0.36678200692041524,1.0,0.6792452830188679,-3.344577401898281,4.927269272851859,0.4106913852162143
hungary,mirrams_equation9,mirrams,mcar_50,0,dg_zero_shot,294.0,0.36054421768707484,0.737906463267764,0.6478363878375519,0.7239827978308625,0.6681929259571742,0.2654892499290693,0.2384221262183423,0.40476190476190477,0.5284022480931353,0.5406824146981627,0.37454545454545457,0.9716981132075472,0.5849056603773585,-2.056160485101212,3.4916470358405287,0.4378791055340689
hungary,mirrams_equation9,mirrams,mcar_50,1,dg_zero_shot,294.0,0.36054421768707484,0.72099558410277,0.6084884613463182,0.7327568752917113,0.6756481417255056,0.26962679212519025,0.24191541236496392,0.37755102040816324,0.5050682456844641,0.5271317829457365,0.36298932384341637,0.9622641509433962,0.5660377358490566,-1.9346512074695925,3.1654199161504284,0.4603497586725479
hungary,mirrams_equation9,mirrams,mcar_50,2,dg_zero_shot,294.0,0.36054421768707484,0.7504014452027298,0.6721171575642213,0.7244166440488994,0.6663431622178155,0.2657631036591607,0.23760238257780714,0.391156462585034,0.5218787635487756,0.5398457583547558,0.3710247349823322,0.9905660377358491,0.5566037735849056,-2.275344083345638,3.849676805674653,0.4270712907073987
hungary,mirrams_equation9,mirrams,mcar_50,3,dg_zero_shot,294.0,0.36054421768707484,0.7621437173825772,0.6233163363692587,0.7265111437158842,0.667479436190362,0.2664883141666846,0.23789894986201227,0.40816326530612246,0.5331192292252107,0.5445026178010471,0.37681159420289856,0.9811320754716981,0.6037735849056604,-2.2109118313734344,3.623926785195548,0.44709958953713813
hungary,mirrams_equation9,mirrams,mcar_50,4,dg_zero_shot,294.0,0.36054421768707484,0.7559213167402649,0.6840781710357722,0.7184658059224404,0.6633997163843501,0.26291560790947344,0.23619901506861493,0.4217687074829932,0.5375853071055801,0.543010752688172,0.37969924812030076,0.9528301886792453,0.5943396226415094,-2.171680119126137,3.7762274195251266,0.41692666212113444
hungary,mirrams_equation9,mirrams,mcar_50,5,dg_zero_shot,294.0,0.36054421768707484,0.7633480529907668,0.6749435367589083,0.7222756877875964,0.6645164659799594,0.2646290282617477,0.2365802111121433,0.40816326530612246,0.5351766358892012,0.546875,0.3776978417266187,0.9905660377358491,0.5754716981132075,-2.4475763732192566,4.250948758552026,0.42171444872243224
hungary,mirrams_equation9,mirrams,mcar_50,6,dg_zero_shot,294.0,0.36054421768707484,0.7325371336812524,0.6157827635006121,0.730620118623422,0.6725912112520298,0.26854527705776277,0.24035486718503973,0.3843537414965986,0.5124448012846247,0.5322997416020672,0.3665480427046263,0.9716981132075472,0.5188679245283019,-2.166565505939804,3.6332952263320615,0.4541324580519087
hungary,mirrams_equation9,mirrams,mcar_50,7,dg_zero_shot,294.0,0.36054421768707484,0.7944600562023283,0.6580293608916415,0.7161977669245011,0.6588670780442838,0.26161730987638576,0.2337906796299859,0.4217687074829932,0.5458149337615416,0.5526315789473685,0.38321167883211676,0.9905660377358491,0.660377358490566,-2.6200456282008884,4.655769538588451,0.4226928412177352
hungary,mirrams_equation9,mirrams,mcar_50,8,dg_zero_shot,294.0,0.36054421768707484,0.7299779205138499,0.63328406352951,0.7267814131808515,0.6707059700195896,0.26679699240192006,0.2395776560267326,0.40816326530612246,0.52900441589723,0.5396825396825397,0.375,0.9622641509433962,0.5660377358490566,-2.0172143536689253,3.3856371145187905,0.44458965186233046
hungary,mirrams_equation9,mirrams,mcar_50,9,dg_zero_shot,294.0,0.36054421768707484,0.7058912083500603,0.5996859931656173,0.7348308372200981,0.6781924228160232,0.2706062187789792,0.243086859972771,0.391156462585034,0.5136491368928141,0.5301837270341208,0.36727272727272725,0.9528301886792453,0.4716981132075472,-1.8598217002210027,3.010129830113533,0.46462079995820343
