outer_target,experiment,variant,policy,mask_replicate,track,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,v2_deepsets_smoke,v2,natural,0,dg_zero_shot,294.0,0.36054421768707484,0.7146226415094339,0.5589696993112616,0.6864728109139974,0.6884142025266206,0.24666336701761485,0.24763383825613272,0.7278911564625851,0.6925933360096347,0.6,0.6382978723404256,0.5660377358490566,0.6132075471698113,-0.14942041697990183,30.74802562230703,0.23533486535416387
switzerland,v2_attention_smoke,v2,drop_advanced,0,dg_zero_shot,123.0,0.9349593495934959,0.5217391304347826,0.9344365908641254,0.6410830329299824,0.713874012801472,0.22456508435151662,0.25940597542671306,0.6504065040650406,0.5222826086956522,0.7817258883248731,0.9390243902439024,0.6695652173913044,0.09565217391304348,2.6604316572739335,0.03047147117224954,0.2737570037458938
switzerland,v2_attention_smoke,v2,drop_exercise,0,dg_zero_shot,123.0,0.9349593495934959,0.6380434782608696,0.9647471770502275,0.6999622036265218,0.6652408154087261,0.253085743375756,0.236247617140732,0.5609756097560976,0.6489130434782608,0.7,0.9692307692307692,0.5478260869565217,0.41739130434782606,2.755515957084541,1.1893903661121965,0.46105572929088084
switzerland,v2_attention_smoke,v2,drop_routine,0,dg_zero_shot,123.0,0.9349593495934959,0.425,0.9350646445724982,0.9106016928106166,0.7469696410642589,0.35321373562023445,0.2750258899380831,0.24390243902439024,0.421195652173913,0.34965034965034963,0.8928571428571429,0.21739130434782608,0.1826086956521739,2.55764646228214,-0.29927870149115565,0.862817877168806
switzerland,v2_attention_smoke,v2,empirical_source,0,dg_zero_shot,123.0,0.9349593495934959,0.566304347826087,0.9484239845327787,0.6580899169535334,0.6908751025713212,0.23285567415283887,0.24872232684643145,0.6097560975609756,0.5005434782608695,0.75,0.935064935064935,0.6260869565217392,0.33043478260869563,2.6210689992952085,0.575823090093028,0.31481005054321753
switzerland,v2_attention_smoke,v2,mar_age_sex_30,0,dg_zero_shot,123.0,0.9349593495934959,0.5467391304347826,0.9448935074385097,0.7235528021051744,0.7021608811559039,0.2642647064175881,0.2539200225073555,0.4878048780487805,0.5516304347826086,0.6358381502890174,0.9482758620689655,0.4782608695652174,0.20869565217391303,2.6822119219594134,0.33421932530665666,0.5075413240311022
switzerland,v2_attention_smoke,v2,mcar_10,0,dg_zero_shot,123.0,0.9349593495934959,0.5380434782608696,0.9532421236193779,0.738450406272967,0.6953099814563366,0.2717397772048002,0.2508958746154671,0.44715447154471544,0.529891304347826,0.5952380952380952,0.9433962264150944,0.43478260869565216,0.3217391304347826,2.6979681046880044,0.36762861330152424,0.5447540235854635
switzerland,v2_attention_smoke,v2,mcar_30,0,dg_zero_shot,123.0,0.9349593495934959,0.3739130434782609,0.9121223305430867,0.7749039466513228,0.7748628239910311,0.28876359159009807,0.2885270567972596,0.4146341463414634,0.45434782608695656,0.5662650602409639,0.9215686274509803,0.40869565217391307,0.11304347826086956,2.670944133797949,-0.9593141151644942,0.6503015506959583
switzerland,v2_attention_smoke,v2,mcar_50,0,dg_zero_shot,123.0,0.9349593495934959,0.3456521739130435,0.9146826427512835,0.8455850633954862,0.780577500167784,0.322467195166861,0.2914082037853609,0.3333333333333333,0.41086956521739126,0.47435897435897434,0.9024390243902439,0.3217391304347826,0.19130434782608696,2.5225124914711796,-1.0673617460685627,0.7969927001846785
switzerland,v2_attention_smoke,v2,natural,0,dg_zero_shot,123.0,0.9349593495934959,0.4880434782608696,0.9491648117160241,0.7114319313121018,0.7060089932324962,0.2588679875411297,0.2563140567646383,0.4634146341463415,0.48043478260869565,0.6162790697674418,0.9298245614035088,0.4608695652173913,0.2608695652173913,2.6653869504716368,0.015859760555333263,0.46672221068944775
switzerland,v2_deepsets_smoke,v2,drop_advanced,0,dg_zero_shot,123.0,0.9349593495934959,0.6880434782608695,0.9672871647550181,0.6687985399324751,0.6812312051320283,0.23784074478216355,0.244048166960364,0.6829268292682927,0.5978260869565217,0.8040201005025126,0.9523809523809523,0.6956521739130435,0.6173913043478261,2.323794240777173,12.168969936509743,0.10793663042891491
switzerland,v2_deepsets_smoke,v2,drop_exercise,0,dg_zero_shot,123.0,0.9349593495934959,0.5641304347826087,0.9562780046588295,0.6508277977030605,0.6913294353717345,0.22887487113833674,0.24909959168983845,0.9105691056910569,0.48695652173913045,0.9531914893617022,0.9333333333333333,0.9739130434782609,0.23478260869565218,2.295241809081346,3.950364930207951,0.05105885234909346
switzerland,v2_deepsets_smoke,v2,drop_routine,0,dg_zero_shot,123.0,0.9349593495934959,0.6217391304347827,0.9561608873287023,0.6803986362738564,0.6858178544887147,0.2436376350886479,0.24633944371423902,0.6260162601626016,0.6255434782608695,0.7578947368421053,0.96,0.6260869565217392,0.2782608695652174,2.5988958380432057,5.394025336225865,0.2802960318579723
switzerland,v2_deepsets_smoke,v2,empirical_source,0,dg_zero_shot,123.0,0.9349593495934959,0.6130434782608696,0.9449617397536532,0.6693480468447672,0.6877519800975644,0.23811500792443432,0.2473029261303672,0.7317073170731707,0.6239130434782609,0.8390243902439024,0.9555555555555556,0.7478260869565218,0.14782608695652175,2.4355219655931415,5.402778960626924,0.1362230629945862
switzerland,v2_deepsets_smoke,v2,mar_age_sex_30,0,dg_zero_shot,123.0,0.9349593495934959,0.6391304347826088,0.964400766830711,0.663294536366443,0.685206109882691,0.23510107419340942,0.24603997212635226,0.7560975609756098,0.5788043478260869,0.8571428571428571,0.9473684210526315,0.782608695652174,0.4434782608695652,2.3090874196909676,7.052146821854247,0.0892115963052461
switzerland,v2_deepsets_smoke,v2,mcar_10,0,dg_zero_shot,123.0,0.9349593495934959,0.658695652173913,0.9628419960337073,0.6750795537044636,0.6839677206667163,0.24097593975936155,0.24541313134231899,0.6585365853658537,0.7010869565217391,0.78125,0.974025974025974,0.6521739130434783,0.6434782608695652,2.4796535322498383,9.05583736403293,0.164911505312313
switzerland,v2_deepsets_smoke,v2,mcar_30,0,dg_zero_shot,123.0,0.9349593495934959,0.5141304347826087,0.9305844213550502,0.6718682125309134,0.6956212775669579,0.23937794976911358,0.2512279461630643,0.7154471544715447,0.5570652173913043,0.8292682926829268,0.9444444444444444,0.7391304347826086,0.11304347826086956,2.7133841361815705,-0.8823929138105734,0.17813026031617557
switzerland,v2_deepsets_smoke,v2,mcar_50,0,dg_zero_shot,123.0,0.9349593495934959,0.4608695652173913,0.9262034588879111,0.6677247243290383,0.6981421508446061,0.23731130775024473,0.2524895738871062,0.7642276422764228,0.525,0.863849765258216,0.9387755102040817,0.8,0.1391304347826087,2.811879300672224,-2.09802696436759,0.17728454764458157
switzerland,v2_deepsets_smoke,v2,natural,0,dg_zero_shot,123.0,0.9349593495934959,0.6532608695652173,0.9623100514167725,0.6750125816363042,0.6855317845063413,0.2409428236991962,0.24619516742838407,0.6666666666666666,0.5891304347826087,0.7918781725888325,0.9512195121951219,0.6782608695652174,0.5739130434782609,2.477308356251886,7.736137384129787,0.16122965466544134
va_long_beach,v2_attention_smoke,v2,drop_advanced,0,dg_zero_shot,200.0,0.745,0.5903408343203053,0.8174860562091602,0.6638103953437776,0.6786111868255289,0.2357327546773385,0.2429517244837719,0.595,0.5476378470851427,0.7032967032967034,0.7741935483870968,0.6442953020134228,0.3422818791946309,0.9957743521582689,1.1645511387529548,0.3161045696401736
va_long_beach,v2_attention_smoke,v2,drop_exercise,0,dg_zero_shot,200.0,0.745,0.5045400710619818,0.7785665033027084,0.6922843998964234,0.6996564475048175,0.24981076570800362,0.25326862103108605,0.49,0.47716804842742466,0.5952380952380952,0.7281553398058253,0.5033557046979866,0.35570469798657717,1.0632746211276496,0.24601927544341087,0.41340041819302736
va_long_beach,v2_attention_smoke,v2,drop_routine,0,dg_zero_shot,200.0,0.745,0.5471114620344782,0.765196581819438,0.6441117193319025,0.7037424466160884,0.2259099453177076,0.25486631121608216,0.69,0.5598105013817608,0.7987012987012987,0.7735849056603774,0.825503355704698,0.19463087248322147,0.9826590252439212,0.36358195359217604,0.28610842459556596
va_long_beach,v2_attention_smoke,v2,empirical_source,0,dg_zero_shot,200.0,0.745,0.616265298065535,0.8340347718378851,0.6625967662513123,0.6720294469466015,0.23514302970412027,0.2397122189337576,0.58,0.5504671667324648,0.6842105263157895,0.7777777777777778,0.610738255033557,0.40268456375838924,1.0091944726510258,1.449198841104775,0.3057952646972736
va_long_beach,v2_attention_smoke,v2,mar_age_sex_30,0,dg_zero_shot,200.0,0.745,0.5669166995657323,0.7788624758811906,0.6638278053622848,0.6973734270394606,0.23555067672987356,0.2515990427515608,0.62,0.5579681537044348,0.7285714285714285,0.7786259541984732,0.6845637583892618,0.22818791946308725,1.0110761206057381,0.4340327931204684,0.3389755839332793
va_long_beach,v2_attention_smoke,v2,mcar_10,0,dg_zero_shot,200.0,0.745,0.6283721542308199,0.8325995315415162,0.6561021380120841,0.672628375696579,0.2320238466068023,0.23997474979390004,0.625,0.5935649427556258,0.7232472324723247,0.8032786885245902,0.6577181208053692,0.4563758389261745,0.9774163226785884,1.2994267088733524,0.289997137659884
va_long_beach,v2_attention_smoke,v2,mcar_30,0,dg_zero_shot,200.0,0.745,0.50085537570733,0.7801156586823654,0.6682803099706958,0.7088849242162414,0.2381731549102174,0.2577832421380428,0.54,0.4784840110540861,0.6617647058823529,0.7317073170731707,0.6040268456375839,0.21476510067114093,1.0550618192617385,0.09913591559590032,0.3308351822245108
va_long_beach,v2_attention_smoke,v2,mcar_50,0,dg_zero_shot,200.0,0.745,0.5493485984998026,0.7790008486348671,0.6516659318525723,0.7031061888304464,0.22993804102456072,0.2545324517463332,0.62,0.5386235030925122,0.7342657342657343,0.7664233576642335,0.7046979865771812,0.24161073825503357,0.9890083588540923,0.3858503878748184,0.3015091487030004
va_long_beach,v2_attention_smoke,v2,natural,0,dg_zero_shot,200.0,0.745,0.5838926174496646,0.816757055942503,0.6698355692100546,0.6804158963906357,0.23870230550930166,0.24382439259842742,0.56,0.5305961310698777,0.6666666666666666,0.7652173913043478,0.5906040268456376,0.3825503355704698,1.0209429597578403,1.052889181168555,0.33671673190878065
va_long_beach,v2_deepsets_smoke,v2,drop_advanced,0,dg_zero_shot,200.0,0.745,0.5932359520989604,0.826870140079735,0.6903494715766996,0.6912312344111335,0.24860134482190469,0.24904215828440884,0.585,0.5602710883010922,0.6867924528301886,0.7844827586206896,0.610738255033557,0.4228187919463087,1.024521039933216,13.149064943450025,0.31809535048351095
va_long_beach,v2_deepsets_smoke,v2,drop_exercise,0,dg_zero_shot,200.0,0.745,0.4626924595341492,0.7288865735255529,0.6951416228056283,0.6934445560399751,0.2509971754276545,0.2501487099626541,0.475,0.5057902355573102,0.5569620253164557,0.75,0.4429530201342282,0.1610738255033557,1.0560504090873384,-2.3148064146618617,0.6382550559313579
va_long_beach,v2_deepsets_smoke,v2,drop_routine,0,dg_zero_shot,200.0,0.745,0.6381760757994472,0.8362126681925807,0.6924189641695448,0.6899262151308532,0.2496358961519265,0.24838965585463949,0.515,0.6035662587182524,0.5650224215246636,0.8513513513513513,0.4228187919463087,0.40268456375838924,1.2377818770664393,15.92903828128482,0.45750286642249655
va_long_beach,v2_deepsets_smoke,v2,empirical_source,0,dg_zero_shot,200.0,0.745,0.5820502697723384,0.8278741624856472,0.6910181226167239,0.6912864390788875,0.24893569584053285,0.24906980811349547,0.555,0.5465850769838136,0.6536964980544747,0.7777777777777778,0.5637583892617449,0.35570469798657717,1.0576422837279995,13.508123726314327,0.3500993014678479
va_long_beach,v2_deepsets_smoke,v2,mar_age_sex_30,0,dg_zero_shot,200.0,0.745,0.5182260823792604,0.7749327092975855,0.6949143429549981,0.6929535393836519,0.25088334513401844,0.24990308741424194,0.45,0.501908145808659,0.5175438596491229,0.7468354430379747,0.3959731543624161,0.2953020134228188,1.0859765540945592,1.7356086927155887,0.6038803126070866
va_long_beach,v2_deepsets_smoke,v2,mcar_10,0,dg_zero_shot,200.0,0.745,0.5565205948151073,0.7868623057817125,0.6916827876427467,0.6919937657906052,0.24926792348912363,0.24942337000303189,0.545,0.5334254507171996,0.6459143968871596,0.7685185185185185,0.5570469798657718,0.3087248322147651,1.061892441074582,7.98256914156514,0.41748585592582077
va_long_beach,v2_deepsets_smoke,v2,mcar_30,0,dg_zero_shot,200.0,0.745,0.5408606395578366,0.7910909409281144,0.6936980540387474,0.6921968732680986,0.2502754245949218,0.24952492907773838,0.47,0.5088827477299644,0.5470085470085471,0.7529411764705882,0.42953020134228187,0.24161073825503357,1.112814062675977,6.643296167153527,0.5116856571374491
va_long_beach,v2_deepsets_smoke,v2,mcar_50,0,dg_zero_shot,200.0,0.745,0.5198710356625872,0.7623757836657241,0.6956010305051273,0.6929140941379153,0.25122671716515,0.2498834351817778,0.45,0.5212527964205816,0.5045045045045045,0.7671232876712328,0.37583892617449666,0.26174496644295303,1.096869066678673,2.260552116666538,0.6254086201836748
va_long_beach,v2_deepsets_smoke,v2,natural,0,dg_zero_shot,200.0,0.745,0.5770496117910252,0.8047045187558219,0.6904730663824294,0.6915223650389949,0.24866317167878463,0.24918771990971395,0.58,0.5504671667324648,0.6842105263157895,0.7777777777777778,0.610738255033557,0.3825503355704698,1.0266576349370218,10.600540948379937,0.33946576492644565
