revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes,affected_probability,expected_affected_rows,probability_fewer_than_five_affected
v2_omnibus_mean,outcome_dependent_dropout,128,0.7,0.0,0.70859375,10,0.63,80.64,4.9052175297066525e-48
v2_omnibus_mean,outcome_dependent_dropout,128,0.75,0.0,0.73125,10,0.675,86.4,6.691928621146129e-55
v2_omnibus_mean,outcome_dependent_dropout,128,0.8,0.0,0.78828125,10,0.7200000000000001,92.16000000000001,8.13635349150426e-63
v2_omnibus_mean,outcome_dependent_dropout,128,0.85,0.0,0.83984375,10,0.765,97.92,3.7968464635462544e-72
v2_omnibus_mean,outcome_dependent_dropout,128,0.9,0.0,0.91484375,10,0.81,103.68,1.701121970025661e-83
v2_omnibus_mean,outcome_dependent_dropout,128,0.95,0.0,0.95625,10,0.855,109.44,5.860568337488792e-98
v2_omnibus_mean,outcome_dependent_dropout,256,0.05,1.0,0.053125,10,0.045000000000000005,11.520000000000001,0.009397480928884178
v2_omnibus_mean,outcome_dependent_dropout,256,0.1,0.7,0.105859375,10,0.09000000000000001,23.040000000000003,6.456525667858342e-07
v2_omnibus_mean,outcome_dependent_dropout,256,0.15,0.0,0.1421875,10,0.135,34.56,8.649508771606093e-12
v2_omnibus_mean,outcome_dependent_dropout,256,0.2,0.0,0.187109375,10,0.18000000000000002,46.080000000000005,3.7716616566578755e-17
v2_omnibus_mean,outcome_dependent_dropout,256,0.25,0.0,0.2447265625,20,0.225,57.6,6.015168831934696e-23
v2_omnibus_mean,outcome_dependent_dropout,256,0.3,0.0,0.281640625,10,0.27,69.12,3.5002408569248e-29
v2_omnibus_mean,outcome_dependent_dropout,256,0.35,0.0,0.357421875,10,0.315,80.64,6.995953468140534e-36
v2_omnibus_mean,outcome_dependent_dropout,256,0.4,0.0,0.39375,10,0.36000000000000004,92.16000000000001,4.338880627381599e-43
v2_omnibus_mean,outcome_dependent_dropout,256,0.45,0.0,0.4453125,10,0.405,103.68,7.257111431383708e-51
v2_omnibus_mean,outcome_dependent_dropout,256,0.5,0.0,0.500390625,10,0.45,115.2,2.723974499395353e-59
v2_omnibus_mean,outcome_dependent_dropout,256,0.55,0.0,0.550390625,10,0.49500000000000005,126.72000000000001,1.8088563801584556e-68
v2_omnibus_mean,outcome_dependent_dropout,256,0.6,0.0,0.590625,10,0.54,138.24,1.5593380035699779e-78
v2_omnibus_mean,outcome_dependent_dropout,256,0.65,0.0,0.630078125,10,0.5850000000000001,149.76000000000002,1.159181452866741e-89
v2_omnibus_mean,outcome_dependent_dropout,256,0.7,0.0,0.678125,10,0.63,161.28,4.273282832503778e-102
v2_omnibus_mean,outcome_dependent_dropout,256,0.75,0.0,0.7453125,10,0.675,172.8,3.611248818397026e-116
v2_omnibus_mean,outcome_dependent_dropout,256,0.8,0.0,0.807421875,10,0.7200000000000001,184.32000000000002,2.2821874422857582e-132
v2_omnibus_mean,outcome_dependent_dropout,256,0.85,0.0,0.848046875,10,0.765,195.84,1.9425936465496485e-151
v2_omnibus_mean,outcome_dependent_dropout,256,0.9,0.0,0.895703125,10,0.81,207.36,1.3304015722401156e-174
v2_omnibus_mean,outcome_dependent_dropout,256,0.95,0.0,0.937890625,10,0.855,218.88,4.328021383925949e-204
v2_omnibus_mean,outcome_dependent_dropout,512,0.05,0.9,0.0435546875,10,0.045000000000000005,23.040000000000003,9.586433569601669e-07
v2_omnibus_mean,outcome_dependent_dropout,512,0.1,0.5,0.1052734375,10,0.09000000000000001,46.080000000000005,3.1401076750784217e-16
v2_omnibus_mean,outcome_dependent_dropout,512,0.15,0.0,0.1564453125,10,0.135,69.12,9.986754464003951e-27
v2_omnibus_mean,outcome_dependent_dropout,512,0.2,0.0,0.1951171875,10,0.18000000000000002,92.16000000000001,5.081358263791307e-38
v2_omnibus_mean,outcome_dependent_dropout,512,0.25,0.0,0.2552734375,20,0.225,115.2,4.341070628555586e-50
v2_omnibus_mean,outcome_dependent_dropout,512,0.3,0.0,0.3021484375,10,0.27,138.24,5.68213638003261e-63
v2_omnibus_mean,outcome_dependent_dropout,512,0.35,0.0,0.3529296875,10,0.315,161.28,9.622175906959633e-77
v2_omnibus_mean,outcome_dependent_dropout,512,0.4,0.0,0.4041015625,10,0.36000000000000004,184.32000000000002,1.669140133106228e-91
v2_omnibus_mean,outcome_dependent_dropout,512,0.45,0.0,0.4369140625,10,0.405,207.36,2.1939901158848562e-107
v2_omnibus_mean,outcome_dependent_dropout,512,0.5,0.0,0.4955078125,10,0.45,230.4,1.4895160509509605e-124
v2_omnibus_mean,outcome_dependent_dropout,512,0.55,0.0,0.5513671875,10,0.49500000000000005,253.44000000000003,3.204035041547652e-143
v2_omnibus_mean,outcome_dependent_dropout,512,0.6,0.0,0.608203125,10,0.54,276.48,1.1620725638323442e-163
v2_omnibus_mean,outcome_dependent_dropout,512,0.65,0.0,0.64609375,10,0.5850000000000001,299.52000000000004,3.099193245030572e-186
v2_omnibus_mean,outcome_dependent_dropout,512,0.7,0.0,0.707421875,10,0.63,322.56,1.984322762390049e-211
v2_omnibus_mean,outcome_dependent_dropout,512,0.75,0.0,0.7443359375,10,0.675,345.6,6.41763258938031e-240
v2_omnibus_mean,outcome_dependent_dropout,512,0.8,0.0,0.80234375,10,0.7200000000000001,368.64000000000004,1.0932153999227996e-272
v2_omnibus_mean,outcome_dependent_dropout,512,0.85,0.0,0.8568359375,10,0.765,391.68,3.088755412001e-311
v2_omnibus_mean,outcome_dependent_dropout,512,0.9,0.0,0.9029296875,10,0.81,414.72,0.0
v2_omnibus_mean,outcome_dependent_dropout,512,0.95,0.0,0.9478515625,10,0.855,437.76,0.0
v2_omnibus_mean,support_translation,32,0.05,0.0,0.0625,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.1,0.0,0.075,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.15,0.0,0.15,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.2,0.0,0.1890625,20,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.25,0.0,0.259375,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.3,0.0,0.30625,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.35,0.0,0.346875,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.4,0.0,0.403125,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.45,0.0,0.459375,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.5,0.0,0.475,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.55,0.0,0.553125,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.6,0.0,0.625,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.65,0.0,0.6625,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.7,0.0,0.7125,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.75,0.0,0.771875,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.8,0.0,0.8,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.85,0.0,0.840625,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.9,0.0,0.875,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,32,0.95,0.0,0.953125,10,1.0,32.0,0.0
v2_omnibus_mean,support_translation,64,0.05,0.0,0.0546875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.1,0.0,0.0953125,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.15,0.0,0.1671875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.2,0.0,0.17265625,20,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.25,0.0,0.278125,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.3,0.0,0.2875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.35,0.0,0.3765625,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.4,0.0,0.35,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.45,0.0,0.4140625,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.5,0.0,0.5125,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.55,0.0,0.528125,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.6,0.0,0.590625,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.65,0.0,0.615625,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.7,0.0,0.6921875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.75,0.0,0.7546875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.8,0.0,0.7921875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.85,0.0,0.8640625,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.9,0.0,0.9046875,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,64,0.95,0.0,0.9359375,10,1.0,64.0,0.0
v2_omnibus_mean,support_translation,128,0.05,0.0,0.0421875,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.1,0.0,0.10546875,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.15,0.0,0.1453125,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.2,0.0,0.18984375,20,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.25,0.0,0.25703125,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.3,0.0,0.30859375,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.35,0.0,0.36015625,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.4,0.0,0.403125,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.45,0.0,0.440625,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.5,0.0,0.509375,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.55,0.0,0.55625,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.6,0.0,0.5859375,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.65,0.0,0.6453125,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.7,0.0,0.71171875,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.75,0.0,0.746875,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.8,0.0,0.79453125,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.85,0.0,0.85,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.9,0.0,0.890625,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,128,0.95,0.0,0.9515625,10,1.0,128.0,0.0
v2_omnibus_mean,support_translation,256,0.05,0.0,0.0484375,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.1,0.0,0.09609375,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.15,0.0,0.146875,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.2,0.0,0.201171875,20,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.25,0.0,0.245703125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.3,0.0,0.3,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.35,0.0,0.362890625,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.4,0.0,0.403515625,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.45,0.0,0.476171875,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.5,0.0,0.495703125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.55,0.0,0.536328125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.6,0.0,0.61953125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.65,0.0,0.658984375,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.7,0.0,0.696875,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.75,0.0,0.7453125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.8,0.0,0.80546875,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.85,0.0,0.849609375,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.9,0.0,0.896484375,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,256,0.95,0.0,0.945703125,10,1.0,256.0,0.0
v2_omnibus_mean,support_translation,512,0.05,0.0,0.051171875,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.1,0.0,0.1041015625,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.15,0.0,0.1578125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.2,0.0,0.2005859375,20,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.25,0.0,0.2431640625,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.3,0.0,0.2904296875,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.35,0.0,0.3564453125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.4,0.0,0.402734375,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.45,0.0,0.4580078125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.5,0.0,0.491015625,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.55,0.0,0.541015625,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.6,0.0,0.5890625,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.65,0.0,0.6517578125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.7,0.0,0.69609375,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.75,0.0,0.759375,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.8,0.0,0.8033203125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.85,0.0,0.8412109375,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.9,0.0,0.8970703125,10,1.0,512.0,0.0
v2_omnibus_mean,support_translation,512,0.95,0.0,0.949609375,10,1.0,512.0,0.0
v3_max_moment,conditional_scale,32,0.05,0.3,0.0625,10,0.95,30.4,1.0990871733520452e-32
v3_max_moment,conditional_scale,32,0.1,0.3,0.13125,10,0.9,28.8,2.3958986499999816e-24
v3_max_moment,conditional_scale,32,0.15,0.2,0.146875,20,0.85,27.2,1.6393785917991556e-19
v3_max_moment,conditional_scale,32,0.2,0.4,0.21875,10,0.8,25.6,4.093647146450914e-16
v3_max_moment,conditional_scale,32,0.25,0.6,0.253125,10,0.75,24.0,1.6540810604884215e-13
v3_max_moment,conditional_scale,32,0.3,0.6,0.328125,10,0.7,22.4,2.0970850238283543e-11
v3_max_moment,conditional_scale,32,0.35,0.8,0.334375,10,0.65,20.8,1.1862129577604564e-09
v3_max_moment,conditional_scale,32,0.4,0.6,0.38125,10,0.6,19.2,3.68847259439842e-08
v3_max_moment,conditional_scale,32,0.45,0.9,0.45625,10,0.55,17.6,7.201789402736721e-07
v3_max_moment,conditional_scale,32,0.5,0.5,0.46875,10,0.5,16.0,9.650597348809242e-06
v3_max_moment,conditional_scale,32,0.55,0.7,0.528125,10,0.44999999999999996,14.399999999999999,9.43388847906158e-05
v3_max_moment,conditional_scale,32,0.6,0.9,0.615625,10,0.4,12.8,0.0007016051043794906
v3_max_moment,conditional_scale,32,0.65,0.7,0.675,10,0.35,11.2,0.004081856372083048
v3_max_moment,conditional_scale,32,0.7,1.0,0.7125,10,0.30000000000000004,9.600000000000001,0.018879066424117946
v3_max_moment,conditional_scale,32,0.75,1.0,0.7375,10,0.25,8.0,0.06975738881925805
v3_max_moment,conditional_scale,32,0.8,1.0,0.790625,10,0.19999999999999996,6.399999999999999,0.2043839004860168
v3_max_moment,conditional_scale,32,0.85,1.0,0.834375,10,0.15000000000000002,4.800000000000001,0.4643584554055348
v3_max_moment,conditional_scale,32,0.9,1.0,0.90625,10,0.09999999999999998,3.1999999999999993,0.7885017113006731
v3_max_moment,conditional_scale,32,0.95,1.0,0.946875,10,0.050000000000000044,1.6000000000000014,0.9796461008175356
v3_max_moment,conditional_scale,64,0.05,0.0,0.046875,10,0.95,60.8,4.504282042023015e-73
v3_max_moment,conditional_scale,64,0.1,0.0,0.0796875,10,0.9,57.6,4.199238864999933e-55
v3_max_moment,conditional_scale,64,0.15,0.05,0.15078125,20,0.85,54.4,1.233733741727586e-44
v3_max_moment,conditional_scale,64,0.2,0.0,0.2140625,10,0.8,51.2,3.050266254695374e-37
v3_max_moment,conditional_scale,64,0.25,0.0,0.2359375,10,0.75,48.0,1.546031358487146e-31
v3_max_moment,conditional_scale,64,0.3,0.1,0.265625,10,0.7,44.8,6.652492221769527e-27
v3_max_moment,conditional_scale,64,0.35,0.2,0.3359375,10,0.65,41.6,5.1788012746573165e-23
v3_max_moment,conditional_scale,64,0.4,0.4,0.3921875,10,0.6,38.4,1.1439748724094953e-19
v3_max_moment,conditional_scale,64,0.45,0.2,0.45625,10,0.55,35.2,9.568125603265461e-17
v3_max_moment,conditional_scale,64,0.5,0.2,0.4984375,10,0.5,32.0,3.681522317902641e-14
v3_max_moment,conditional_scale,64,0.55,0.6,0.546875,10,0.44999999999999996,28.799999999999997,7.466226553523208e-12
v3_max_moment,conditional_scale,64,0.6,0.6,0.5859375,10,0.4,25.6,8.791057034367629e-10
v3_max_moment,conditional_scale,64,0.65,0.6,0.646875,10,0.35,22.4,6.434023677560167e-08
v3_max_moment,conditional_scale,64,0.7,0.7,0.7171875,10,0.30000000000000004,19.200000000000003,3.0632328762810053e-06
v3_max_moment,conditional_scale,64,0.75,0.9,0.753125,10,0.25,16.0,9.720959483087329e-05
v3_max_moment,conditional_scale,64,0.8,0.9,0.79375,10,0.19999999999999996,12.799999999999997,0.0020563392966268424
v3_max_moment,conditional_scale,64,0.85,1.0,0.85625,10,0.15000000000000002,9.600000000000001,0.02797138992545886
v3_max_moment,conditional_scale,64,0.9,1.0,0.8921875,10,0.09999999999999998,6.399999999999999,0.22046890416045234
v3_max_moment,conditional_scale,64,0.95,0.9,0.9375,10,0.050000000000000044,3.200000000000003,0.7843570436086971
v3_max_moment,conditional_scale,128,0.05,0.0,0.04375,10,0.95,121.6,4.0925096273022975e-155
v3_max_moment,conditional_scale,128,0.1,0.0,0.10390625,10,0.9,115.2,7.024227062499768e-118
v3_max_moment,conditional_scale,128,0.15,0.0,0.140625,20,0.85,108.8,3.832928303315164e-96
v3_max_moment,conditional_scale,128,0.2,0.0,0.2,10,0.8,102.4,9.367928048566555e-81
v3_max_moment,conditional_scale,128,0.25,0.0,0.2328125,10,0.75,96.0,7.542818294002512e-69
v3_max_moment,conditional_scale,128,0.3,0.0,0.29609375,10,0.7,89.6,3.779955391387509e-59
v3_max_moment,conditional_scale,128,0.35,0.0,0.340625,10,0.65,83.2,5.645319520937885e-51
v3_max_moment,conditional_scale,128,0.4,0.0,0.4046875,10,0.6,76.8,6.389103529880944e-44
v3_max_moment,conditional_scale,128,0.45,0.0,0.45390625,10,0.55,70.4,9.984547486384717e-38
v3_max_moment,conditional_scale,128,0.5,0.1,0.478125,10,0.5,64.0,3.237791337733303e-32
v3_max_moment,conditional_scale,128,0.55,0.2,0.5296875,10,0.44999999999999996,57.599999999999994,2.9043784798001435e-27
v3_max_moment,conditional_scale,128,0.6,0.6,0.5796875,10,0.4,51.2,8.874953317822086e-23
v3_max_moment,conditional_scale,128,0.65,0.4,0.64921875,10,0.35,44.8,1.0759469428490078e-18
v3_max_moment,conditional_scale,128,0.7,0.7,0.70703125,10,0.30000000000000004,38.400000000000006,5.777425644676687e-15
v3_max_moment,conditional_scale,128,0.75,0.9,0.75390625,10,0.25,32.0,1.4794132535259513e-11
v3_max_moment,conditional_scale,128,0.8,0.9,0.790625,10,0.19999999999999996,25.599999999999994,1.873442263369217e-08
v3_max_moment,conditional_scale,128,0.85,1.0,0.853125,10,0.15000000000000002,19.200000000000003,1.1547557243481733e-05
v3_max_moment,conditional_scale,128,0.9,1.0,0.8875,10,0.09999999999999998,12.799999999999997,0.0030718357305998933
v3_max_moment,conditional_scale,128,0.95,1.0,0.9453125,10,0.050000000000000044,6.400000000000006,0.22793974409833295
v3_max_moment,conditional_scale,256,0.05,0.0,0.05078125,10,0.95,243.2,0.0
v3_max_moment,conditional_scale,256,0.1,0.0,0.108203125,10,0.9,230.4,1.1488317632649232e-244
v3_max_moment,conditional_scale,256,0.15,0.0,0.1478515625,20,0.85,217.6,2.1697448404779207e-200
v3_max_moment,conditional_scale,256,0.2,0.0,0.209375,10,0.8,204.8,5.201879062271929e-169
v3_max_moment,conditional_scale,256,0.25,0.0,0.254296875,10,0.75,192.0,1.0615540947013653e-144
v3_max_moment,conditional_scale,256,0.3,0.0,0.291015625,10,0.7,179.2,7.251354181879847e-125
v3_max_moment,conditional_scale,256,0.35,0.0,0.3546875,10,0.65,166.4,4.008932610994794e-108
v3_max_moment,conditional_scale,256,0.4,0.0,0.41953125,10,0.6,153.6,1.199044770452736e-93
v3_max_moment,conditional_scale,256,0.45,0.0,0.447265625,10,0.55,140.8,6.594216140054246e-81
v3_max_moment,conditional_scale,256,0.5,0.0,0.488671875,10,0.5,128.0,1.533689029792275e-69
v3_max_moment,conditional_scale,256,0.55,0.0,0.55,10,0.44999999999999996,115.19999999999999,2.7239744993953513e-59
v3_max_moment,conditional_scale,256,0.6,0.0,0.59375,10,0.4,102.4,5.691644450106431e-50
v3_max_moment,conditional_scale,256,0.65,0.1,0.65078125,10,0.35,89.6,1.931100727751128e-41
v3_max_moment,conditional_scale,256,0.7,0.2,0.685546875,10,0.30000000000000004,76.80000000000001,1.3548171141530142e-33
v3_max_moment,conditional_scale,256,0.75,0.3,0.74375,10,0.25,64.0,2.3472521173263672e-26
v3_max_moment,conditional_scale,256,0.8,0.8,0.795703125,10,0.19999999999999996,51.19999999999999,1.1303399068137916e-19
v3_max_moment,conditional_scale,256,0.85,0.9,0.837890625,10,0.15000000000000002,38.400000000000006,1.5856693586192995e-13
v3_max_moment,conditional_scale,256,0.9,1.0,0.891796875,10,0.09999999999999998,25.599999999999994,5.96403647453753e-08
v3_max_moment,conditional_scale,256,0.95,1.0,0.952734375,10,0.050000000000000044,12.800000000000011,0.003665973641299878
v3_max_moment,conditional_scale,512,0.05,0.0,0.0490234375,10,0.95,486.4,0.0
v3_max_moment,conditional_scale,512,0.1,0.0,0.0966796875,10,0.9,460.8,0.0
v3_max_moment,conditional_scale,512,0.15,0.0,0.15009765625,20,0.85,435.2,0.0
v3_max_moment,conditional_scale,512,0.2,0.0,0.205078125,10,0.8,409.6,0.0
v3_max_moment,conditional_scale,512,0.25,0.0,0.24921875,10,0.75,384.0,1.2784254808794265e-297
v3_max_moment,conditional_scale,512,0.3,0.0,0.2982421875,10,0.7,358.4,1.6263763129415455e-257
v3_max_moment,conditional_scale,512,0.35,0.0,0.3548828125,10,0.65,332.8,1.2354557457242465e-223
v3_max_moment,conditional_scale,512,0.4,0.0,0.398046875,10,0.6,307.2,2.58896641114876e-194
v3_max_moment,conditional_scale,512,0.45,0.0,0.4443359375,10,0.55,281.6,1.7699955832766715e-168
v3_max_moment,conditional_scale,512,0.5,0.0,0.5060546875,10,0.5,256.0,2.127303123600318e-145
v3_max_moment,conditional_scale,512,0.55,0.0,0.5630859375,10,0.44999999999999996,230.39999999999998,1.4895160509509594e-124
v3_max_moment,conditional_scale,512,0.6,0.0,0.5951171875,10,0.4,204.8,1.4654705323150793e-105
v3_max_moment,conditional_scale,512,0.65,0.0,0.6509765625,10,0.35,179.2,3.9299420577095705e-88
v3_max_moment,conditional_scale,512,0.7,0.0,0.7009765625,10,0.30000000000000004,153.60000000000002,4.764930670578672e-72
