view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
evidence,0.2,0.034028655020766414,0.002707500126604784,0.005,False,0.05,128,1.0165311583327479,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.03921798597290131,0.007092907623317678,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.65,0.10209970175397497,0.002507308990853326,0.005,False,0.05,128,4.534458013647528,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.15,0.06231792472348285,0.0035398266662430332,0.005,False,0.05,384,,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.7006802721088435,0.07692307692307693,0.15384615384615385,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.03442304822436436,0.0029767450380063024,0.005,False,0.05,128,1.0073438559019823,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.0364263974772797,0.006867052228838086,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.8,0.08868043173541768,0.0031856991416604275,0.005,False,0.05,128,4.53794116604389,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.2,0.05872988570595766,0.0033529619613341076,0.005,False,0.05,384,,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.7142857142857143,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.2,0.03604494731258149,0.0033441252175563647,0.005,False,0.05,128,1.0063946919138849,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.7517006802721088,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.05,0.032012850886702596,0.006719551849438797,0.005,False,0.05,128,2.322862924197019,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.7517006802721088,0.07692307692307693,0.07692307692307693,hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
