method,outer_target,policy,mask_replicate,class_0_n,class_0_log_loss,class_1_n,class_1_log_loss,balanced_log_loss
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,0,164,0.7911723970868765,139,0.3035815391533345,0.5473769681201055
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,1,164,0.8274823973519101,139,0.2988596316610185,0.5631710145064643
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,2,164,0.8773111339759185,139,0.3021373927433479,0.5897242633596332
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,3,164,0.7948696028066675,139,0.28212942315811224,0.5384995129823898
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,4,164,0.8092796461568701,139,0.2619118017335152,0.5355957239451926
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,5,164,0.8492112741513644,139,0.3029929558330911,0.5761021149922277
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,6,164,0.8545775846267885,139,0.3179524660365806,0.5862650253316846
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,7,164,0.8295154172495377,139,0.2999469662841671,0.5647311917668524
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,8,164,0.8295428053560946,139,0.3061417508575899,0.5678422781068422
modern_2026:tabicl:pooled,cleveland,mar_age_sex_30,9,164,0.8328713733716953,139,0.2785734515596925,0.5557224124656939
modern_2026:tabicl:pooled,cleveland,mcar_10,0,164,0.8022074832401077,139,0.2794069873216978,0.5408072352809028
modern_2026:tabicl:pooled,cleveland,mcar_10,1,164,0.8118577647122881,139,0.2837850636135413,0.5478214141629147
modern_2026:tabicl:pooled,cleveland,mcar_10,2,164,0.82762970995568,139,0.29202918173635306,0.5598294458460165
modern_2026:tabicl:pooled,cleveland,mcar_10,3,164,0.7779412716676135,139,0.2829804401618583,0.5304608559147359
modern_2026:tabicl:pooled,cleveland,mcar_10,4,164,0.7612468179030365,139,0.28623302780287857,0.5237399228529576
modern_2026:tabicl:pooled,cleveland,mcar_10,5,164,0.783502880663529,139,0.2810278184066333,0.5322653495350812
modern_2026:tabicl:pooled,cleveland,mcar_10,6,164,0.7679742811368038,139,0.3015989465188556,0.5347866138278297
modern_2026:tabicl:pooled,cleveland,mcar_10,7,164,0.7691517110401046,139,0.27038440809908565,0.5197680595695952
modern_2026:tabicl:pooled,cleveland,mcar_10,8,164,0.8315458873934419,139,0.30333868633524197,0.567442286864342
modern_2026:tabicl:pooled,cleveland,mcar_10,9,164,0.7826517080124041,139,0.2863033730372951,0.5344775405248496
modern_2026:tabicl:pooled,cleveland,mcar_30,0,164,0.9924281051996724,139,0.27211089659074894,0.6322695008952106
modern_2026:tabicl:pooled,cleveland,mcar_30,1,164,0.9891808241056023,139,0.26043884827552216,0.6248098361905622
modern_2026:tabicl:pooled,cleveland,mcar_30,2,164,1.1168046981437219,139,0.22117750693930152,0.6689911025415117
modern_2026:tabicl:pooled,cleveland,mcar_30,3,164,0.9992912496375659,139,0.2657826731534783,0.6325369613955221
modern_2026:tabicl:pooled,cleveland,mcar_30,4,164,1.0322505341918133,139,0.25526401688275685,0.6437572755372851
modern_2026:tabicl:pooled,cleveland,mcar_30,5,164,1.0428896113287656,139,0.262751662150243,0.6528206367395043
modern_2026:tabicl:pooled,cleveland,mcar_30,6,164,1.0594495364588,139,0.2481945921997818,0.6538220643292909
modern_2026:tabicl:pooled,cleveland,mcar_30,7,164,0.9950445770857169,139,0.2351735259865493,0.6151090515361332
modern_2026:tabicl:pooled,cleveland,mcar_30,8,164,1.0457163523951534,139,0.28696622437380487,0.6663412883844791
modern_2026:tabicl:pooled,cleveland,mcar_30,9,164,1.1143083192914511,139,0.2666557811256757,0.6904820502085633
modern_2026:tabicl:pooled,cleveland,mcar_50,0,164,1.2909786695808076,139,0.2400037734285116,0.7654912215046596
modern_2026:tabicl:pooled,cleveland,mcar_50,1,164,1.3649262251415177,139,0.23268852238563617,0.7988073737635769
modern_2026:tabicl:pooled,cleveland,mcar_50,2,164,1.2624657814332838,139,0.2579298293041086,0.7601978053686962
modern_2026:tabicl:pooled,cleveland,mcar_50,3,164,1.2615296510974376,139,0.20252247123932754,0.7320260611683826
modern_2026:tabicl:pooled,cleveland,mcar_50,4,164,1.3591337471350897,139,0.2015558803450007,0.7803448137400452
modern_2026:tabicl:pooled,cleveland,mcar_50,5,164,1.2929045942698503,139,0.22622728742830228,0.7595659408490762
modern_2026:tabicl:pooled,cleveland,mcar_50,6,164,1.330184464406064,139,0.234163099210103,0.7821737818080835
modern_2026:tabicl:pooled,cleveland,mcar_50,7,164,1.3263794625742866,139,0.2622256818420529,0.7943025722081698
modern_2026:tabicl:pooled,cleveland,mcar_50,8,164,1.3593399538202744,139,0.21781050610879388,0.7885752299645341
modern_2026:tabicl:pooled,cleveland,mcar_50,9,164,1.2726949130604044,139,0.22914855371796075,0.7509217333891826
modern_2026:tabicl:pooled,cleveland,natural,0,164,0.6472985575047715,139,0.30332510060973034,0.4753118290572509
modern_2026:tabicl:pooled:source_oof_platt,cleveland,drop_advanced,0,164,0.38957674741059245,139,0.5492291810332817,0.46940296422193706
modern_2026:tabicl:pooled:source_oof_platt,cleveland,drop_exercise,0,164,0.49196056708897185,139,0.6632018380670666,0.5775812025780191
modern_2026:tabicl:pooled:source_oof_platt,cleveland,drop_routine,0,164,1.0445879986347426,139,0.20690245650135647,0.6257452275680495
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,0,164,0.4875123101046759,139,0.5472690965890911,0.5173907033468834
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,1,164,0.4850754829170812,139,0.5576465142519755,0.5213609985845283
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,2,164,0.49011962923042707,139,0.49916661517277144,0.49464312220159923
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,3,164,0.5152789361757761,139,0.5208389978669956,0.5180589670213859
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,4,164,0.4724868602575,139,0.5229508480431062,0.4977188541503031
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,5,164,0.5185063677366922,139,0.5599738283783563,0.5392400980575243
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,6,164,0.4718913478550605,139,0.5169382271260069,0.4944147874905337
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,7,164,0.5519365854932656,139,0.49304254158842054,0.5224895635408431
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,8,164,0.5316323141458517,139,0.5149580920477824,0.523295203096817
modern_2026:tabicl:pooled:source_oof_platt,cleveland,empirical_source,9,164,0.493802878291518,139,0.5245546868433142,0.5091787825674161
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,0,164,0.5682711923118735,139,0.4716023724756017,0.5199367823937376
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,1,164,0.5909492195099134,139,0.46731732603396975,0.5291332727719416
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,2,164,0.6206022969410273,139,0.4668859128513602,0.5437441048961937
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,3,164,0.5710543875314121,139,0.4531897518681279,0.51212206969977
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,4,164,0.5806748133350493,139,0.4317464439282101,0.5062106286316297
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,5,164,0.6019422251368952,139,0.46623666187833795,0.5340894435076166
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,6,164,0.6073187089374982,139,0.4858966890743608,0.5466076990059294
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,7,164,0.5924961086569562,139,0.467890360534824,0.5301932345958902
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,8,164,0.5913457194430605,139,0.47019881205241426,0.5307722657477374
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mar_age_sex_30,9,164,0.5937612272048929,139,0.4430000867809387,0.5183806569929158
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,0,164,0.5754143224038778,139,0.445831920046539,0.5106231212252084
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,1,164,0.5815998852508003,139,0.4515056000519517,0.5165527426513761
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,2,164,0.5920967797475063,139,0.4595724345194801,0.5258346071334932
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,3,164,0.5605174392854854,139,0.44385766123700093,0.5021875502612432
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,4,164,0.5505322623518621,139,0.4551445065778301,0.5028383844648461
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,5,164,0.5652565325295681,139,0.4454615611253006,0.5053590468274344
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,6,164,0.5550719486981412,139,0.46892539007991474,0.5119986693890279
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,7,164,0.5543207215358684,139,0.44063493356329986,0.49747782754958414
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,8,164,0.593936551800582,139,0.46928447919204586,0.531610515496314
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_10,9,164,0.5642951867012744,139,0.4559556165316979,0.5101254016164862
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,0,164,0.690812687909285,139,0.43530934428516627,0.5630610160972256
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,1,164,0.6886141954727988,139,0.4243783542379722,0.5564962748553854
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,2,164,0.7682553831801893,139,0.39128357027403865,0.579769476727114
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,3,164,0.6951154212405031,139,0.4314377612706794,0.5632765912555913
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,4,164,0.7161851091040222,139,0.42253699767345243,0.5693610533887373
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,5,164,0.722524343232406,139,0.43162168897305586,0.5770730161027309
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,6,164,0.7319297913400665,139,0.4104927850076832,0.5712112881738749
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,7,164,0.6928010143662467,139,0.39909397256231677,0.5459474934642817
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,8,164,0.7251108632411057,139,0.453978495971813,0.5895446796064594
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_30,9,164,0.7659036341115697,139,0.4294687080571446,0.5976861710843572
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,0,164,0.8739358402213189,139,0.40151348947053744,0.6377246648459282
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,1,164,0.9189177511437299,139,0.39638099381476527,0.6576493724792476
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,2,164,0.8580856428973341,139,0.4307074020099464,0.6443965224536403
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,3,164,0.8550818738631748,139,0.3631775953571255,0.6091297346101502
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,4,164,0.9157167492779497,139,0.3605015637617489,0.6381091565198493
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,5,164,0.8754973402103192,139,0.39729009639148466,0.636393718300902
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,6,164,0.898489568105931,139,0.3961026042125261,0.6472960861592285
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,7,164,0.8965954347847546,139,0.4180876041962228,0.6573415194904887
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,8,164,0.9154171028912204,139,0.37995957643088357,0.647688339661052
modern_2026:tabicl:pooled:source_oof_platt,cleveland,mcar_50,9,164,0.8633972782381499,139,0.39573305702227946,0.6295651676302148
modern_2026:tabicl:pooled:source_oof_platt,cleveland,natural,0,164,0.4801306861633077,139,0.46955939833723853,0.47484504225027313
modern_2026:tabm:pooled,cleveland,drop_advanced,0,164,0.48014440879794934,139,0.43290339567740715,0.45652390223767825
modern_2026:tabm:pooled,cleveland,drop_exercise,0,164,0.2752097102814927,139,0.97250557911238,0.6238576446969364
modern_2026:tabm:pooled,cleveland,drop_routine,0,164,1.7749157817117913,139,0.07101182438623016,0.9229638030490107
modern_2026:tabm:pooled,cleveland,empirical_source,0,164,0.5690960328628974,139,0.505730213369791,0.5374131231163441
modern_2026:tabm:pooled,cleveland,empirical_source,1,164,0.5551031791681977,139,0.5113058475723925,0.5332045133702952
modern_2026:tabm:pooled,cleveland,empirical_source,2,164,0.5946039012071292,139,0.442598448188391,0.5186011746977601
modern_2026:tabm:pooled,cleveland,empirical_source,3,164,0.5873445100015602,139,0.46005104640017896,0.5236977782008696
modern_2026:tabm:pooled,cleveland,empirical_source,4,164,0.509583343752987,139,0.4537618925968049,0.48167261817489593
modern_2026:tabm:pooled,cleveland,empirical_source,5,164,0.6175873953391354,139,0.532106302814789,0.5748468490769623
modern_2026:tabm:pooled,cleveland,empirical_source,6,164,0.5368757382132249,139,0.4674325896750953,0.5021541639441601
modern_2026:tabm:pooled,cleveland,empirical_source,7,164,0.6740126837750546,139,0.4576652591683328,0.5658389714716937
modern_2026:tabm:pooled,cleveland,empirical_source,8,164,0.6133865944971614,139,0.4667542409222605,0.5400704177097109
modern_2026:tabm:pooled,cleveland,empirical_source,9,164,0.5439252693553157,139,0.48437833917383205,0.5141518042645739
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,0,164,0.6181540015812369,139,0.41598981564780174,0.5170719086145193
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,1,164,0.6892892693327972,139,0.41004819164362044,0.5496687304882089
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,2,164,0.7924517639951013,139,0.36739231515368986,0.5799220395743956
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,3,164,0.7095195422168129,139,0.3697664327481773,0.5396429874824951
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,4,164,0.6949183324147273,139,0.3407689948264009,0.5178436636205641
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,5,164,0.6916659815434274,139,0.41583868807394386,0.5537523348086857
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,6,164,0.7508376724866166,139,0.42563338042013843,0.5882355264533775
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,7,164,0.7475502098871503,139,0.3889148983750426,0.5682325541310964
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,8,164,0.7005280563427209,139,0.41177750383505474,0.5561527800888878
modern_2026:tabm:pooled,cleveland,mar_age_sex_30,9,164,0.7154555418511309,139,0.37619266290830705,0.545824102379719
modern_2026:tabm:pooled,cleveland,mcar_10,0,164,0.5781867245955863,139,0.4328327731219511,0.5055097488587688
modern_2026:tabm:pooled,cleveland,mcar_10,1,164,0.5973933892402994,139,0.41468377181965865,0.506038580529979
modern_2026:tabm:pooled,cleveland,mcar_10,2,164,0.5828959296613285,139,0.42252258010801474,0.5027092548846717
modern_2026:tabm:pooled,cleveland,mcar_10,3,164,0.5608861169906536,139,0.43162806616348315,0.4962570915770684
modern_2026:tabm:pooled,cleveland,mcar_10,4,164,0.5629072092793125,139,0.422978782202677,0.49294299574099476
modern_2026:tabm:pooled,cleveland,mcar_10,5,164,0.5594958888972036,139,0.43045514527782136,0.4949755170875125
modern_2026:tabm:pooled,cleveland,mcar_10,6,164,0.5841929657403532,139,0.4616918551629471,0.5229424104516501
modern_2026:tabm:pooled,cleveland,mcar_10,7,164,0.5558896743771826,139,0.4137316410539345,0.48481065771555854
modern_2026:tabm:pooled,cleveland,mcar_10,8,164,0.633366428696373,139,0.45769306779011876,0.545529748243246
modern_2026:tabm:pooled,cleveland,mcar_10,9,164,0.5764947684685204,139,0.440316433781718,0.5084056011251192
modern_2026:tabm:pooled,cleveland,mcar_30,0,164,0.8451787759010156,139,0.38339359089590147,0.6142861833984585
modern_2026:tabm:pooled,cleveland,mcar_30,1,164,0.8408626265485146,139,0.3522853717575554,0.596573999153035
modern_2026:tabm:pooled,cleveland,mcar_30,2,164,1.0036464886014353,139,0.27659401031533104,0.6401202494583832
modern_2026:tabm:pooled,cleveland,mcar_30,3,164,0.8850465921590047,139,0.36134243927006504,0.6231945157145349
modern_2026:tabm:pooled,cleveland,mcar_30,4,164,0.9168361286696258,139,0.33280122618649777,0.6248186774280617
modern_2026:tabm:pooled,cleveland,mcar_30,5,164,0.9085712463191845,139,0.4031787909109184,0.6558750186150515
modern_2026:tabm:pooled,cleveland,mcar_30,6,164,0.9534257871274938,139,0.3271610688972686,0.6402934280123812
modern_2026:tabm:pooled,cleveland,mcar_30,7,164,0.8741304461009111,139,0.301687876621098,0.5879091613610046
modern_2026:tabm:pooled,cleveland,mcar_30,8,164,0.9190341054681953,139,0.36343413181751644,0.6412341186428558
modern_2026:tabm:pooled,cleveland,mcar_30,9,164,0.9769661546483939,139,0.36804780671392273,0.6725069806811583
modern_2026:tabm:pooled,cleveland,mcar_50,0,164,1.341336233334284,139,0.26116750027960406,0.801251866806944
modern_2026:tabm:pooled,cleveland,mcar_50,1,164,1.3836108882808968,139,0.2607651416406492,0.822188014960773
modern_2026:tabm:pooled,cleveland,mcar_50,2,164,1.3244992817038985,139,0.3079898133562992,0.8162445475300989
modern_2026:tabm:pooled,cleveland,mcar_50,3,164,1.3460822233230094,139,0.21006419023252462,0.778073206777767
modern_2026:tabm:pooled,cleveland,mcar_50,4,164,1.4171224842671233,139,0.22809082838557812,0.8226066563263507
modern_2026:tabm:pooled,cleveland,mcar_50,5,164,1.3744615675690208,139,0.26349763664154824,0.8189796021052845
modern_2026:tabm:pooled,cleveland,mcar_50,6,164,1.378492686028772,139,0.2729211223406456,0.8257069041847088
modern_2026:tabm:pooled,cleveland,mcar_50,7,164,1.4060032654322028,139,0.33184710489249725,0.8689251851623501
modern_2026:tabm:pooled,cleveland,mcar_50,8,164,1.431273863541038,139,0.2257514685492908,0.8285126660451644
modern_2026:tabm:pooled,cleveland,mcar_50,9,164,1.3465052199191587,139,0.2358977648963003,0.7912014924077295
modern_2026:tabm:pooled,cleveland,natural,0,164,0.43625392993280293,139,0.47021798637670065,0.4532359581547518
modern_2026:tabm:pooled:source_oof_platt,cleveland,drop_advanced,0,164,0.40816764444461984,139,0.6066244856459639,0.5073960650452919
modern_2026:tabm:pooled:source_oof_platt,cleveland,drop_exercise,0,164,0.3332692387550204,139,0.9576988602359134,0.6454840494954669
modern_2026:tabm:pooled:source_oof_platt,cleveland,drop_routine,0,164,0.8940196870751346,139,0.27151385510309684,0.5827667710891157
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,0,164,0.438579965058804,139,0.6429351552304681,0.540757560144636
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,1,164,0.4364706955271304,139,0.6372867183341829,0.5368787069306566
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,2,164,0.4514348968556295,139,0.5989435930754151,0.5251892449655223
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,3,164,0.44741644147654164,139,0.6129508279595959,0.5301836347180687
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,4,164,0.4219718681840437,139,0.6116228999983336,0.5167973840911887
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,5,164,0.4568282903941406,139,0.6517040329931485,0.5542661616936445
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,6,164,0.42964836406676976,139,0.6264079133687079,0.5280281387177388
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,7,164,0.48372733969342946,139,0.6067504416825437,0.5452388906879866
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,8,164,0.4621615702769584,139,0.6147200746965941,0.5384408224867763
modern_2026:tabm:pooled:source_oof_platt,cleveland,empirical_source,9,164,0.4342428179986953,139,0.6285051740422586,0.531373996020477
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,0,164,0.47152751476355853,139,0.5977787979890615,0.5346531563763101
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,1,164,0.492441385371038,139,0.5925801495932179,0.5425107674821279
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,2,164,0.5273395749788004,139,0.5692899782066646,0.5483147765927325
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,3,164,0.4974398773801576,139,0.5769146262071104,0.537177251793634
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,4,164,0.495902644240032,139,0.5567067560653002,0.5263047001526661
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,5,164,0.49541275049979977,139,0.5834510728870329,0.5394319116934163
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,6,164,0.5154131897438275,139,0.600499266758253,0.5579562282510403
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,7,164,0.5181433525011199,139,0.5802396899912987,0.5491915212462093
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,8,164,0.49988584170526795,139,0.5935676388727334,0.5467267402890007
modern_2026:tabm:pooled:source_oof_platt,cleveland,mar_age_sex_30,9,164,0.5072596725373579,139,0.5673717606672883,0.5373157166023231
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,0,164,0.4626860563960007,139,0.6089782051254217,0.5358321307607112
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,1,164,0.4714100496494998,139,0.6050581821175482,0.538234115883524
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,2,164,0.4663344835844162,139,0.6065188564205946,0.5364266700025053
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,3,164,0.45560011051283744,139,0.6048572992884653,0.5302287049006513
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,4,164,0.44839574456154313,139,0.6110726579969613,0.5297342012792522
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,5,164,0.4524144628446343,139,0.6098504155880836,0.531132439216359
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,6,164,0.46019252138450295,139,0.6299097594115897,0.5450511403980463
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,7,164,0.4522175160290885,139,0.6056359900318073,0.5289267530304479
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,8,164,0.4810156317706021,139,0.6236747775389018,0.5523452046547519
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_10,9,164,0.4568182256039052,139,0.6213513544201443,0.5390847900120248
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,0,164,0.5649554565580478,139,0.5816815111727185,0.5733184838653831
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,1,164,0.5611537039552796,139,0.5568467200052314,0.5590002119802555
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,2,164,0.6157987396571377,139,0.5178346863998042,0.5668167130284709
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,3,164,0.5840792122691664,139,0.5648818666626159,0.5744805394658912
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,4,164,0.5940147336687586,139,0.5497414641679472,0.571878098918353
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,5,164,0.5936079443110187,139,0.5901355082451006,0.5918717262780597
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,6,164,0.6052973193843,139,0.5427066937673627,0.5740020065758313
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,7,164,0.5843997357425803,139,0.5273530534455857,0.555876394594083
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,8,164,0.5959153108309676,139,0.5626726939858684,0.579294002408418
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_30,9,164,0.6168042240169288,139,0.5588425705043143,0.5878233972606215
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,0,164,0.7428380341428009,139,0.5096057160557889,0.626221875099295
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,1,164,0.7484059116905416,139,0.5011512246754226,0.624778568182982
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,2,164,0.736647203272669,139,0.5401077544008597,0.6383774788367643
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,3,164,0.7392359323403139,139,0.45984428831878416,0.599540110329549
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,4,164,0.7674994367575522,139,0.4751060186928357,0.6213027277251939
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,5,164,0.7460048531620821,139,0.51766422907511,0.631834541118596
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,6,164,0.752213295526619,139,0.49231449899026253,0.6222638972584408
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,7,164,0.7663495932725719,139,0.5342532952096103,0.650301444241091
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,8,164,0.773949024971405,139,0.48308853926863243,0.6285187821200188
modern_2026:tabm:pooled:source_oof_platt,cleveland,mcar_50,9,164,0.740291914393269,139,0.4954381285123793,0.6178650214528242
modern_2026:tabm:pooled:source_oof_platt,cleveland,natural,0,164,0.39911115462632046,139,0.6350163138345535,0.5170637342304369
modern_2026:ft_transformer:pooled,hungary,drop_advanced,0,188,0.42157306475812173,106,0.43826771085405547,0.4299203878060886
modern_2026:ft_transformer:pooled,hungary,drop_exercise,0,188,0.4109796710818892,106,0.6125272599889579,0.5117534655354236
modern_2026:ft_transformer:pooled,hungary,drop_routine,0,188,1.133275862289878,106,0.12759880913466656,0.6304373357122722
modern_2026:ft_transformer:pooled,hungary,empirical_source,0,188,0.5572849269210164,106,0.36534341265770853,0.46131416978936246
modern_2026:ft_transformer:pooled,hungary,empirical_source,1,188,0.5778426952907626,106,0.3580733365062713,0.46795801589851693
modern_2026:ft_transformer:pooled,hungary,empirical_source,2,188,0.5966721293116677,106,0.31686080907106834,0.456766469191368
modern_2026:ft_transformer:pooled,hungary,empirical_source,3,188,0.5456063375753912,106,0.38433090519713764,0.46496862138626444
modern_2026:ft_transformer:pooled,hungary,empirical_source,4,188,0.577197505067677,106,0.3636786436285228,0.4704380743480999
modern_2026:ft_transformer:pooled,hungary,empirical_source,5,188,0.5738215053518624,106,0.36264946517374474,0.46823548526280356
modern_2026:ft_transformer:pooled,hungary,empirical_source,6,188,0.6132051215940344,106,0.338671423822853,0.4759382727084437
modern_2026:ft_transformer:pooled,hungary,empirical_source,7,188,0.589607445348148,106,0.3316625553694433,0.4606350003587957
modern_2026:ft_transformer:pooled,hungary,empirical_source,8,188,0.5344191894667147,106,0.32631218844362964,0.4303656889551722
modern_2026:ft_transformer:pooled,hungary,empirical_source,9,188,0.5362119200169343,106,0.3163556184368102,0.4262837692268723
modern_2026:ft_transformer:pooled,hungary,mar_age_sex_30,0,188,0.5732864984579553,106,0.413054467778033,0.49317048311799416
modern_2026:ft_transformer:pooled,hungary,mar_age_sex_30,1,188,0.5517652798020541,106,0.32713617069003825,0.4394507252460462
modern_2026:ft_transformer:pooled,hungary,mar_age_sex_30,2,188,0.5497272693004903,106,0.356537314444921,0.45313229187270565
modern_2026:ft_transformer:pooled,hungary,mar_age_sex_30,3,188,0.5270403989603761,106,0.343202109558804,0.43512125425959003
modern_2026:ft_transformer:pooled,hungary,mar_age_sex_30,4,188,0.5862724537707903,106,0.3889126230167099,0.4875925383937501
