outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,va_long_beach,logistic,site_class_balanced,2,"{""C"": 10.0, ""l1_ratio"": 0.0}",200.0,0.745,0.706408737991841,0.8626515546517611,0.706761811932102,0.7208000749194918,0.24100891314225614,0.24247333057933626,0.615,0.6319910514541387,0.6980392156862745,0.839622641509434,0.5973154362416108,0.5570469798657718,1.0503106528347552,0.41545071736633654,0.2288415845131502
switzerland,cleveland,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",303.0,0.45874587458745875,0.8211528338304966,0.7963369811647387,3.5744917988231584,3.888292230459834,0.2936817640357636,0.3193670694884444,0.6963696369636964,0.6696130900157923,0.5106382978723404,0.9795918367346939,0.34532374100719426,0.7122302158273381,2.4874016172060127,0.21869811802018196,0.2007427770031905
switzerland,hungary,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",294.0,0.36054421768707484,0.8939181051786431,0.8485688981832107,1.5740972925451362,2.1240852680853153,0.17847499015349252,0.23540746762837286,0.8061224489795918,0.7455339221196307,0.6627218934911243,0.8888888888888888,0.5283018867924528,0.8490566037735849,1.229358703216071,0.21204930933262203,0.06147700827824584
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,0,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",200.0,0.745,0.7427951046190289,0.8658993369266841,1.2046830229596954,1.6330537136972763,0.22480250701319826,0.26317468436963437,0.745,0.7063429398605079,0.8210526315789474,0.8602941176470589,0.785234899328859,0.5167785234899329,0.7363192137633817,0.14518646144273836,0.1608942687230296
switzerland,cleveland,elastic_net_logistic,site_class_balanced,1,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",303.0,0.45874587458745875,0.7813651517810142,0.746953070400032,4.289016380537519,4.6624408095651795,0.3183000026913086,0.3453940498113222,0.6732673267326733,0.6455299175293912,0.4648648648648649,0.9347826086956522,0.30935251798561153,0.60431654676259,2.680509900014743,0.21546348926762904,0.23105644392406982
switzerland,hungary,elastic_net_logistic,site_class_balanced,1,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",294.0,0.36054421768707484,0.8777599357687675,0.8361373694989056,1.4549931168618353,1.9017669682939777,0.14799219435007366,0.18861863027030937,0.8333333333333334,0.7894419911682056,0.73224043715847,0.8701298701298701,0.6320754716981132,0.8301886792452831,0.5248114640167211,0.17070439342577393,0.05568162329388493
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,1,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",200.0,0.745,0.7187787866824583,0.8776012822332275,1.157022047364557,1.4626443207124236,0.24145962576612143,0.28954908981612687,0.705,0.6537044347940519,0.7929824561403509,0.8308823529411765,0.7583892617449665,0.5302013422818792,0.7707489765073015,0.1510837358225945,0.17367310691196486
switzerland,cleveland,elastic_net_logistic,site_class_balanced,2,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",303.0,0.45874587458745875,0.7545841375679944,0.7337522131410713,4.601905066589864,5.013009988429937,0.364817667977864,0.39708412271082877,0.6204620462046204,0.586879277066152,0.30303030303030304,0.9615384615384616,0.17985611510791366,0.5467625899280576,4.6287043601391415,0.33862392618246256,0.27962256148267006
switzerland,hungary,elastic_net_logistic,site_class_balanced,2,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",294.0,0.36054421768707484,0.8755519871537536,0.8123034417081021,1.2529334648031565,1.5074082346296074,0.1653560226492537,0.19748955345692218,0.8129251700680272,0.779656764351666,0.717948717948718,0.7865168539325843,0.660377358490566,0.8018867924528302,0.0448258516399084,0.1674876764414194,0.08730556261593321
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,2,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",200.0,0.745,0.67166732464798,0.8518717283290962,2.0932288787000086,2.1235659375304854,0.33350185711599734,0.33575354514358813,0.64,0.6423213580734307,0.7251908396946565,0.8407079646017699,0.6375838926174496,0.4429530201342282,1.0374585616013308,0.08520422884995313,0.29664415464604765
switzerland,cleveland,elastic_net_logistic,site_class_balanced,3,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",303.0,0.45874587458745875,0.8719512195121951,0.8675107163951505,1.231219600504565,1.337016637140012,0.24267254398690655,0.26312620392071384,0.7128712871287128,0.6886953851552904,0.5583756345177665,0.9482758620689655,0.39568345323741005,0.7985611510791367,1.6982661636992082,0.38260540270370846,0.1711837710979259
switzerland,hungary,elastic_net_logistic,site_class_balanced,3,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",294.0,0.36054421768707484,0.8706342834203131,0.81428866134211,0.4286715582399384,0.4668833231372583,0.13336022701431643,0.14705092484494775,0.8435374149659864,0.8282818145323163,0.780952380952381,0.7884615384615384,0.7735849056603774,0.8207547169811321,-0.10380201765057684,1.1669827497508731,0.09142975303086116
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,3,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",200.0,0.745,0.7375970522437162,0.8770463899362231,0.5375271483652727,0.8258660213534466,0.17158449615345883,0.2704271489601908,0.755,0.5969864455849454,0.848297213622291,0.7873563218390804,0.9194630872483222,0.6241610738255033,0.23505598767146776,0.5487530793029459,0.13703229405962894
switzerland,cleveland,elastic_net_logistic,site_class_balanced,4,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",303.0,0.45874587458745875,0.8404983330408843,0.840953629703576,1.5637647373940367,1.7026175583042609,0.3194014312826136,0.34772219167502194,0.6237623762376238,0.5904763993683102,0.3132530120481928,0.9629629629629629,0.18705035971223022,0.7194244604316546,2.164722912950411,0.44892839002964213,0.22832974295613623
switzerland,hungary,elastic_net_logistic,site_class_balanced,4,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",294.0,0.36054421768707484,0.43566840626254516,0.34605554677604666,1.7095643893327441,1.6932515582915724,0.4419368893687287,0.42613221768145326,0.42857142857142855,0.4544359694901646,0.4084507042253521,0.3258426966292135,0.5471698113207547,0.1509433962264151,-0.5365417537723922,-0.09378696068629504,0.6192504324648932
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,4,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",200.0,0.745,0.5396762731938414,0.7725523358049025,0.8439101893437362,1.2618377678324113,0.25320126063019677,0.3740663633094659,0.655,0.4976312672720095,0.7795527156549521,0.7439024390243902,0.8187919463087249,0.18791946308724833,0.9637961652167006,0.06055286046700702,0.2681596438947814
switzerland,cleveland,elastic_net_logistic,site_class_balanced,5,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",303.0,0.45874587458745875,0.7763642744341112,0.7671590593144879,2.103670441138536,2.2916393771343486,0.39345483181915897,0.42858372943683865,0.570957095709571,0.5323741007194245,0.12162162162162163,1.0,0.06474820143884892,0.6546762589928058,2.1659335134230333,0.3948703735735412,0.2767740007221132
switzerland,hungary,elastic_net_logistic,site_class_balanced,5,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",294.0,0.36054421768707484,0.3324969891609796,0.28558982498343094,2.9329896003737437,2.5594323689252714,0.5903229521554096,0.5227240493490393,0.3299319727891156,0.3999397832195905,0.41194029850746267,0.30131004366812225,0.6509433962264151,0.11320754716981132,-0.15911334404887717,-0.16954702960991108,0.7458186547079761
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,5,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",200.0,0.745,0.5184892749045926,0.7752952704922784,0.9015011660364314,1.2925212306415335,0.27388618527734643,0.384092241295654,0.63,0.5001973943939992,0.7549668874172185,0.7450980392156863,0.7651006711409396,0.2214765100671141,0.9872872860360232,0.052942354856390504,0.2749187758457613
switzerland,cleveland,elastic_net_logistic,site_class_balanced,6,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",303.0,0.45874587458745875,0.3869099842077557,0.38407598309777397,1.1094594621053002,1.0770129854038988,0.38525888433686395,0.37322181598264137,0.42574257425742573,0.4448368134760484,0.5193370165745856,0.42152466367713004,0.6762589928057554,0.09352517985611511,0.06794245811546844,-0.319098772957791,0.656241717105912
switzerland,hungary,elastic_net_logistic,site_class_balanced,6,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",294.0,0.36054421768707484,0.4589522280208752,0.3566287822197929,0.9091508127349875,0.8654141109220703,0.33615821001576274,0.3158909946329423,0.40476190476190477,0.45227820152549175,0.42996742671009774,0.3283582089552239,0.6226415094339622,0.20754716981132076,-0.4916667954167844,-0.2307762743850613,0.6294242742666262
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,6,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",200.0,0.745,0.6611396236346887,0.8512055836908375,0.5561402183754709,0.7392862624297096,0.18852663380921356,0.2674266495822999,0.695,0.524476904855902,0.8099688473520249,0.7558139534883721,0.87248322147651,0.48322147651006714,0.5335877524998238,0.6298348352279153,0.17235631882107372
switzerland,cleveland,elastic_net_logistic,site_class_balanced,7,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",303.0,0.45874587458745875,0.2277592560098263,0.3193502627716668,2.376861475998296,2.345968313407597,0.5832734295382039,0.577448237802062,0.2739273927392739,0.27882084576241445,0.29936305732484075,0.26857142857142857,0.3381294964028777,0.03597122302158273,0.01083581370057863,-0.3368746170368451,0.8050407484272155
switzerland,hungary,elastic_net_logistic,site_class_balanced,7,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",294.0,0.36054421768707484,0.18175431553592936,0.23176782830414344,2.542448175512796,2.4038383207116985,0.6470670770451014,0.6123683593329768,0.22108843537414966,0.2572260136491369,0.26366559485530544,0.2,0.3867924528301887,0.018867924528301886,-0.08167802590325032,-0.495760798168313,0.8727950114749581
switzerland,va_long_beach,elastic_net_logistic,site_class_balanced,7,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",200.0,0.745,0.286090275036189,0.6273117851957255,1.6383575676659736,1.4256750043533972,0.5106841230536875,0.4612594173511845,0.285,0.33958415580997503,0.3222748815165877,0.5483870967741935,0.22818791946308725,0.020134228187919462,0.7885878883104224,-0.4135378011991466,0.8054566315596258
