outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",303.0,0.45874587458745875,0.7964993858571678,0.7758145944716711,0.8259722953402124,0.7770058607744762,0.3036835624557711,0.2832025820001187,0.46204620462046203,0.5030487804878049,0.6303854875283447,0.4602649006622517,1.0,0.6402877697841727,-2.627927372376792,1.744980067694318,0.3087557286894109
hungary,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",123.0,0.9349593495934959,0.7358695652173913,0.9730470673335823,0.38255707026390684,0.666863440297972,0.11595376418184472,0.23004686625568946,0.8455284552845529,0.6266304347826087,0.9140271493212669,0.9528301886792453,0.8782608695652174,0.45217391304347826,2.0409578701396023,0.7783076895318857,0.058358791304433555
hungary,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",200.0,0.745,0.6370575075667851,0.8082449063095603,0.6164710467157062,1.0405286248557988,0.1868728171218413,0.3297924576990351,0.75,0.535596789051191,0.8529411764705882,0.7591623036649214,0.9731543624161074,0.3288590604026846,0.38071614345628196,0.36788811365958496,0.19676178809518646
hungary,cleveland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",303.0,0.45874587458745875,0.8268555886997719,0.8281393328927851,0.7674902189553716,0.7246113529314182,0.2827658582316292,0.26434821699676037,0.47194719471947194,0.5121951219512195,0.634703196347032,0.46488294314381273,1.0,0.6690647482014388,-2.7108182198104136,2.027865178740756,0.279762250814448
hungary,switzerland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",123.0,0.9349593495934959,0.7195652173913043,0.9696328244872505,0.37380374837416264,0.6925960170159632,0.11154268473789102,0.2376296764081906,0.8536585365853658,0.6309782608695652,0.918918918918919,0.9532710280373832,0.8869565217391304,0.391304347826087,1.987269723459121,0.7868556689701411,0.05391023786543237
hungary,va_long_beach,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",200.0,0.745,0.6524542702987234,0.8185918156759315,0.6078879644863016,1.0269594817028032,0.18595530447069414,0.32801856571425947,0.755,0.5454007106198184,0.855457227138643,0.7631578947368421,0.9731543624161074,0.38926174496644295,0.2873772883743963,0.41557284689588564,0.1863805776507897
switzerland,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8747587296016847,0.8564376213394933,0.5892577552836545,0.6297845867676709,0.19531811096120277,0.2101152804861979,0.7227722772277227,0.6994867520617652,0.58,0.9508196721311475,0.4172661870503597,0.8129496402877698,1.6547462215126711,1.1939064560732027,0.16410110204899603
switzerland,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.9003914090726617,0.8429355560591855,0.41398026927573317,0.47446521482912196,0.12899004067393982,0.15388028952651744,0.8129251700680272,0.7673123243677238,0.6994535519125683,0.8311688311688312,0.6037735849056604,0.8584905660377359,0.6475967775384545,1.741306524092847,0.07215796911653413
switzerland,va_long_beach,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.6921963416238979,0.8566791959638752,0.8826265076420674,0.8198528429156283,0.27580861817175945,0.26338660104027833,0.645,0.6521252796420581,0.7279693486590039,0.8482142857142857,0.6375838926174496,0.5100671140939598,1.1700843947085067,0.2982221026501445,0.34638222474201796
switzerland,cleveland,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8756360765046499,0.8585759424802242,0.5879807733540053,0.6287110311194464,0.1917305366956464,0.20613517105941534,0.7326732673267327,0.7113748025969469,0.6086956521739131,0.9264705882352942,0.45323741007194246,0.8129496402877698,1.5499533028331631,1.0835761982571188,0.15772717443435136
switzerland,hungary,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8940184664793256,0.8364650608422846,0.4155547127590236,0.47532485813870107,0.12979609974688533,0.15412886161469175,0.8231292517006803,0.7794058610999599,0.717391304347826,0.8461538461538461,0.6226415094339622,0.8207547169811321,0.5270192725577343,1.5886043889752,0.07539013976967658
switzerland,va_long_beach,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.6890380313199106,0.8566417011405913,0.9553431483242203,0.8658700870799969,0.2833317965253616,0.2672751521904505,0.635,0.645413870246085,0.7181467181467182,0.8454545454545455,0.6241610738255033,0.5167785234899329,1.1928456871385245,0.2660810729278281,0.37561977867198715
