outer_target,model,weighting,calibration,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_10,9,303.0,0.45874587458745875,0.8212405685207931,0.802660970926629,0.5310318679415664,0.5279320163198182,0.17674934381711052,0.17545822840351308,0.7293729372937293,0.7340980873837515,0.7284768211920529,0.6748466257668712,0.7913669064748201,0.6618705035971223,-0.31892573685600867,1.3226306274941277,0.1437185972665993
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,0,303.0,0.45874587458745875,0.8011054570977364,0.7961829287103929,0.5543946316707747,0.552624435741016,0.18662104152726955,0.18559194357870423,0.7194719471947195,0.7265967713633972,0.7266881028938906,0.6569767441860465,0.8129496402877698,0.6187050359712231,-0.278867377202953,1.2459231111215034,0.1711398352554282
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,1,303.0,0.45874587458745875,0.7719775399192841,0.7651122632293494,0.57667076328473,0.5724715917155473,0.1980007352465626,0.1960406211404761,0.6600660066006601,0.6700736971398491,0.6811145510835913,0.5978260869565217,0.7913669064748201,0.5971223021582733,-0.3318391970442484,1.103800441824264,0.18436544763129026
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,2,303.0,0.45874587458745875,0.7765397438147043,0.7360417942526233,0.577024119119583,0.5701617673639451,0.1973616302147454,0.19425827142015772,0.6666666666666666,0.6789129671872258,0.6948640483383686,0.5989583333333334,0.8273381294964028,0.5539568345323741,-0.41653696447136423,1.2726242102155165,0.18729143880854557
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,3,303.0,0.45874587458745875,0.781496753816459,0.7776865685200427,0.5737212387395774,0.5703367183866558,0.19530550944748196,0.19364315861641204,0.6798679867986799,0.6889147218810318,0.6959247648902821,0.6166666666666667,0.7985611510791367,0.6402877697841727,-0.32749117370195674,1.1803832504488834,0.19117151621927
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,4,303.0,0.45874587458745875,0.7815844885067555,0.7689195435546682,0.5665672010198421,0.5629615618527691,0.19325799675446564,0.1915794240550251,0.693069306930693,0.7005615020178979,0.7028753993610224,0.632183908045977,0.7913669064748201,0.5755395683453237,-0.3174856904088741,1.225344190378982,0.1729028408625214
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,5,303.0,0.45874587458745875,0.7837339884190208,0.7682386929349472,0.5695199481229388,0.5654805113373331,0.1940104994519147,0.19209435257526786,0.6864686468646864,0.6972056501140551,0.7076923076923077,0.6182795698924731,0.8273381294964028,0.5899280575539568,-0.33923117702476735,1.2276666093821362,0.17781705886889212
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,6,303.0,0.45874587458745875,0.7937357431128268,0.7826342690636146,0.5652316479697855,0.5612488941404821,0.192057002339225,0.190144168755129,0.6798679867986799,0.6872696964379716,0.6900958466453674,0.6206896551724138,0.7769784172661871,0.60431654676259,-0.3532436199608869,1.2457949867842213,0.17454284979075227
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,7,303.0,0.45874587458745875,0.8002719775399193,0.7798326939506978,0.5586427795212492,0.5526728807270855,0.18900165680112538,0.18629881685498592,0.6996699669966997,0.7088524302509212,0.7147335423197492,0.6333333333333333,0.8201438848920863,0.6258992805755396,-0.413563439086383,1.266434555742983,0.1690182876387104
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,8,303.0,0.45874587458745875,0.7871556413405861,0.7917815243070714,0.5643885570377225,0.5614726076454283,0.19140792589711678,0.19003198702547056,0.693069306930693,0.6994648183891912,0.6990291262135923,0.6352941176470588,0.7769784172661871,0.5971223021582733,-0.32322842442867455,1.2596494738877289,0.17930448681288289
