outer_target,meta_training_site,meta_early_stop_site,meta_evaluation_site,router_seed,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,mar_age_sex_30,0,294.0,0.36054421768707484,0.874347651545564,0.7625032064332598,0.4267195922455724,0.46658383452530977,0.1359478125373389,0.14986627954696827,0.8027210884353742,0.7840224809313528,0.7238095238095238,0.7307692307692307,0.7169811320754716,0.7641509433962265,-0.045400590479096226,0.9589886364217574,0.08549578025789537
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,mcar_10,0,294.0,0.36054421768707484,0.8751003613006825,0.7674314394804107,0.42858096057919276,0.47894456936350727,0.13739561931763053,0.15581184036782902,0.7959183673469388,0.7643014853472501,0.696969696969697,0.75,0.6509433962264151,0.8113207547169812,0.0830670735148451,0.9674055844086891,0.08730944145195638
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,mcar_30,0,294.0,0.36054421768707484,0.838317944600562,0.6959884917360688,0.480676645707647,0.5151319804511678,0.15649221762674864,0.1703073745846187,0.7721088435374149,0.7456844640706544,0.6731707317073171,0.696969696969697,0.6509433962264151,0.6698113207547169,-0.1477020009302085,0.9780584960581103,0.1157384239406963
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,mcar_50,0,294.0,0.36054421768707484,0.8112203934162987,0.7047757421365445,0.515544046382131,0.5466167928394632,0.17023540388611372,0.18262850104971942,0.7721088435374149,0.7456844640706544,0.6731707317073171,0.696969696969697,0.6509433962264151,0.6886792452830188,-0.22303855619638338,1.2159142882392964,0.1385983729357261
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,natural,0,294.0,0.36054421768707484,0.8858390204737053,0.7862632262796244,0.41003658180342273,0.4550347056282266,0.13162067487411053,0.14784471439815464,0.8027210884353742,0.7757928542753914,0.7128712871287128,0.75,0.6792452830188679,0.8301886792452831,0.06223006621820118,0.9314543317383351,0.0748854273613801
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,drop_advanced,0,294.0,0.36054421768707484,0.8887494981934967,0.7961712290587238,0.4483853653053829,0.4924148988493392,0.1407562972725297,0.15961467042350685,0.826530612244898,0.7902950622240064,0.7329842931937173,0.8235294117647058,0.660377358490566,0.7924528301886793,0.34428106519056684,1.961795834704836,0.07479526647671933
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,drop_exercise,0,294.0,0.36054421768707484,0.7959654757125652,0.6240762532565383,0.5387996375995519,0.581547940866668,0.17901073302816387,0.19829466872022064,0.7108843537414966,0.6731232436772381,0.5728643216080402,0.6129032258064516,0.5377358490566038,0.5943396226415094,0.17040121803234815,1.9703139970536574,0.13862179586902182
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,drop_routine,0,294.0,0.36054421768707484,0.8775592131674026,0.7599499967965914,0.4739185062005341,0.4838667196275975,0.14977316708126256,0.15399765036548385,0.8095238095238095,0.7975712565234846,0.7407407407407407,0.7272727272727273,0.7547169811320755,0.7830188679245284,-0.35597307611431683,1.8755356638218137,0.08812985530095935
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,empirical_source,0,294.0,0.36054421768707484,0.8620533922119631,0.7229073862637957,0.482708005219085,0.5185086594424442,0.15448235243844072,0.1700315447104857,0.7925170068027211,0.7595845042151745,0.6903553299492385,0.7472527472527473,0.6415094339622641,0.7924528301886793,0.09549791591822117,1.8281668242291298,0.09815930398800107
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,mar_age_sex_30,0,294.0,0.36054421768707484,0.8703331995182657,0.7539451909680784,0.4725279489734127,0.5053773084817905,0.1502663992057907,0.1642079463689782,0.8027210884353742,0.7840224809313528,0.7238095238095238,0.7307692307692307,0.7169811320754716,0.7641509433962265,0.04636855362907723,1.8925103718877918,0.08764263318270521
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,mcar_10,0,294.0,0.36054421768707484,0.8726916900843035,0.7654119911835091,0.47160661277532506,0.5103063474196394,0.15016546647223888,0.16687143660456563,0.7925170068027211,0.7595845042151745,0.6903553299492385,0.7472527472527473,0.6415094339622641,0.8018867924528302,0.1758305487918715,1.9218811117811214,0.08680830243240438
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,mcar_30,0,294.0,0.36054421768707484,0.8316439181051787,0.6878310038302973,0.523533583902067,0.550417294950121,0.17196185251228285,0.18391970111131606,0.7755102040816326,0.7483440385387394,0.6764705882352942,0.7040816326530612,0.6509433962264151,0.6698113207547169,-0.09549520139937435,1.9092152154999527,0.11888283348658014
cleveland,va_long_beach,switzerland,hungary,5062,selected_convex_blend,mcar_50,0,294.0,0.36054421768707484,0.7986250501806503,0.684525062894063,0.5690891181098239,0.5883239161919864,0.1913968570613645,0.20010760022161006,0.7482993197278912,0.7270674427940587,0.6509433962264151,0.6509433962264151,0.6509433962264151,0.660377358490566,-0.2353760060236153,2.2652518287048466,0.14869581388143682
