outer_target,router_candidate,feature_mode,validation_site,router_seed,best_epoch,epoch,objective,validation_robust_risk,mean_group_risk,robust_group_risk,best_expert_robust_risk,robust_regret,natural_risk,natural_noninferiority_penalty,routing_entropy
switzerland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,20,1.0,0.7065739035606384,0.6882215738296509,0.5592566728591919,0.7727913856506348,0.6903167963027954,0.08247458934783936,0.5112361311912537,0.0,0.6874295473098755
switzerland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,20,10.0,0.6948126554489136,0.6868698000907898,0.55943363904953,0.7609392404556274,0.6903167963027954,0.07062244415283203,0.5115306973457336,0.0,0.6849778890609741
switzerland,support_plus_expert_context,expert_logit_context,va_long_beach,5062,20,20.0,0.683578610420227,0.685322105884552,0.5598545670509338,0.7494913935661316,0.6903167963027954,0.05917459726333618,0.5121325254440308,0.0,0.681659996509552
switzerland,anchor_relative_context,anchor_relative_context,cleveland,5062,2,1.0,0.6310721635818481,0.8539263010025024,0.5765883922576904,0.6366422772407532,0.6943811774253845,0.0,0.4829292893409729,0.05028875917196274,0.6875638365745544
switzerland,anchor_relative_context,anchor_relative_context,hungary,5062,1,1.0,0.7614085078239441,0.5652721524238586,0.6108686923980713,0.7994718551635742,0.685620129108429,0.11385172605514526,0.5498616099357605,0.0,0.6876380443572998
switzerland,anchor_relative_context,anchor_relative_context,va_long_beach,5062,20,1.0,0.7051088213920593,0.6891331076622009,0.5588878989219666,0.7715107202529907,0.6903167963027954,0.08119392395019531,0.5105793476104736,0.0,0.6874198913574219
switzerland,anchor_relative_context,anchor_relative_context,va_long_beach,5062,20,10.0,0.6929249167442322,0.6877691149711609,0.5590184926986694,0.7592587471008301,0.6903167963027954,0.06894195079803467,0.5108265280723572,0.0,0.6846716403961182
switzerland,anchor_relative_context,anchor_relative_context,va_long_beach,5062,20,20.0,0.6811112761497498,0.6862215399742126,0.5593738555908203,0.7472637295722961,0.6903167963027954,0.05694693326950073,0.5113933682441711,0.0,0.6809782981872559
va_long_beach,support_only,support_only,cleveland,5062,20,1.0,0.5578121542930603,0.5559899210929871,0.543071985244751,0.5739067196846008,0.6034582257270813,0.0,0.5118746161460876,0.0,0.6771710515022278
va_long_beach,support_only,support_only,cleveland,5062,20,10.0,0.5560210347175598,0.5546337962150574,0.5416532754898071,0.571738064289093,0.6034582257270813,0.0,0.5117563605308533,0.0,0.6746389865875244
va_long_beach,support_only,support_only,cleveland,5062,20,20.0,0.5537259578704834,0.5530802607536316,0.5398837327957153,0.5689115524291992,0.6034582257270813,0.0,0.5116923451423645,0.0,0.671675443649292
va_long_beach,support_only,support_only,hungary,5062,1,1.0,0.5833380222320557,0.5149495005607605,0.5720420479774475,0.5959880948066711,0.6487320065498352,0.0,0.5283260345458984,0.0,0.6770591139793396
va_long_beach,support_only,support_only,switzerland,5062,20,1.0,0.5284803509712219,0.6224307417869568,0.516939640045166,0.5413757562637329,0.6057224273681641,0.0,0.5198710560798645,0.0,0.677327036857605
va_long_beach,support_only,support_only,switzerland,5062,20,10.0,0.5275751352310181,0.6221123933792114,0.5164235234260559,0.5400867462158203,0.6057224273681641,0.0,0.5190531015396118,0.0,0.6799991130828857
