outer_target,meta_training_site,meta_early_stop_site,meta_evaluation_site,router_seed,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,switzerland,hungary,va_long_beach,5062,expert:stable_anchor,natural,0,200.0,0.745,0.6736412685879722,0.8674907871318221,0.659658008068297,0.829713676830534,0.22041549326820029,0.28078867907817573,0.69,0.5856033688643243,0.7933333333333333,0.7880794701986755,0.7986577181208053,0.46308724832214765,0.7753399847870637,0.32904495378951226,0.1820155933136304
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,drop_advanced,0,200.0,0.745,0.7329911830504015,0.8778390082661767,0.5178980409009636,0.6934724144024389,0.1697271540243412,0.2346778801830008,0.755,0.6614686142913542,0.8382838283828383,0.8246753246753247,0.8523489932885906,0.5369127516778524,0.49068172635305585,0.6583126841821255,0.13953763981356646
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,drop_exercise,0,200.0,0.745,0.6915383603105673,0.8482376189261059,0.5510900512225912,0.7100156624574026,0.18529793928617125,0.25058334683276795,0.725,0.621989735491512,0.8184818481848185,0.8051948051948052,0.8322147651006712,0.4966442953020134,0.6002053475768305,0.6330044934507333,0.1723313097143606
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,drop_routine,0,200.0,0.745,0.7091064613764968,0.8667677739399604,0.5542786984850906,0.6794796040390779,0.18662985122389614,0.2362338499851108,0.725,0.6413343861034346,0.8148148148148148,0.8175675675675675,0.8120805369127517,0.44966442953020136,0.6924622596327348,0.6117336595748705,0.17050885200850158
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,empirical_source,0,200.0,0.745,0.7346361363337282,0.8811679784044368,0.5194464542712238,0.6828581934898563,0.17241277453730602,0.233458588793927,0.745,0.6547572048953809,0.8305647840531561,0.8223684210526315,0.8389261744966443,0.5369127516778524,0.5224803346717385,0.6619428263629593,0.13710778729918727
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,mar_age_sex_30,0,200.0,0.745,0.6996973285958679,0.8607525084177723,0.5492811769147132,0.691966309929001,0.18522464194457275,0.24219316481001624,0.71,0.6119226213975524,0.8066666666666666,0.8013245033112583,0.8120805369127517,0.5167785234899329,0.6469766259986587,0.6196234962110331,0.163320018074136
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,mcar_10,0,200.0,0.745,0.7312804316357416,0.877092103470625,0.5107132112802705,0.6944825011748403,0.16633397824048848,0.23480022760293842,0.76,0.6583761021186998,0.8431372549019608,0.821656050955414,0.8657718120805369,0.5033557046979866,0.4443562155832542,0.6947135265523994,0.13625839428849207
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,mcar_30,0,200.0,0.745,0.7407553625477037,0.8840676718533933,0.4973058566851293,0.6598098329365157,0.16281685561689963,0.2278555947520105,0.78,0.6653507040400053,0.8589743589743589,0.8220858895705522,0.8993288590604027,0.47651006711409394,0.397201186239521,0.8377841498944628,0.12818176147672417
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,mcar_50,0,200.0,0.745,0.7012764837478617,0.8781924746920513,0.5569338791433884,0.6635385431026602,0.18914623088323057,0.23484751686060604,0.705,0.6150151335702065,0.8013468013468014,0.8040540540540541,0.7986577181208053,0.37583892617449666,0.6995854681875211,0.6841390608546275,0.17082266781598
cleveland,switzerland,hungary,va_long_beach,5062,equal_logit_blend,natural,0,200.0,0.745,0.7354915120410582,0.8808652518714359,0.5132105293279807,0.7014520263524631,0.16803793846854148,0.2376987663457642,0.75,0.6516646927227266,0.8355263157894737,0.8193548387096774,0.8523489932885906,0.5704697986577181,0.43798640762966473,0.6652091147211776,0.13552675982001444
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,drop_advanced,0,200.0,0.745,0.7358863008290565,0.8712657951177234,0.5105556355063403,0.6828306179349084,0.16727553415484928,0.23263349899090413,0.75,0.6581129095933675,0.8344370860927153,0.8235294117647058,0.8456375838926175,0.5704697986577181,0.4536798320253824,0.7178593207978732,0.1431470717319811
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,drop_exercise,0,200.0,0.745,0.6943018818265562,0.8522635348321306,0.5351105116579727,0.704588687519232,0.17805829257831113,0.24918664733803267,0.73,0.6124490064482169,0.8246753246753247,0.7987421383647799,0.8523489932885906,0.47651006711409394,0.47863735947475927,0.7500954143878568,0.16337966736573956
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,drop_routine,0,200.0,0.745,0.7231872614817739,0.8747429245356557,0.5388951219850279,0.6740257071754638,0.18013475386642622,0.23476595191070537,0.73,0.6511383076720622,0.8175675675675675,0.8231292517006803,0.8120805369127517,0.5167785234899329,0.6251657386963969,0.670334492441372,0.15201342495108838
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,empirical_source,0,200.0,0.745,0.7351625213843928,0.8657342817813332,0.5128494488600801,0.6819594811412346,0.16859044281565086,0.23287663977814127,0.74,0.6578497170680353,0.825503355704698,0.825503355704698,0.825503355704698,0.5369127516778524,0.4698727104544325,0.7129541584647191,0.14857279490098696
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,mar_age_sex_30,0,200.0,0.745,0.7065403342545071,0.8584398966418059,0.5337414460197152,0.6859318849161473,0.17771730876130118,0.23843393177668099,0.73,0.6446900908014213,0.8187919463087249,0.8187919463087249,0.8187919463087249,0.47651006711409394,0.5710458579805252,0.6912517775032112,0.1602632785009305
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,mcar_10,0,200.0,0.745,0.7440452691143571,0.8823096108249313,0.504166832114773,0.6644057542551206,0.16579061312288587,0.22779062874517864,0.745,0.6612054217660218,0.8294314381270903,0.8266666666666667,0.8322147651006712,0.5167785234899329,0.45123808546188476,0.7754936817346936,0.13283857606828015
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,mcar_30,0,200.0,0.745,0.7328595867877353,0.8703857623068663,0.5063188876369958,0.6603351276637046,0.16541680125093194,0.22703097458460061,0.76,0.6583761021186998,0.8431372549019608,0.821656050955414,0.8657718120805369,0.436241610738255,0.4470923923414595,0.837782714698138,0.14129810153610478
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,mcar_50,0,200.0,0.745,0.7115409922358206,0.8856310771663811,0.562952813838997,0.6493737786357017,0.19146541910698087,0.22841283874308044,0.72,0.6637715488880116,0.8055555555555556,0.8345323741007195,0.7785234899328859,0.4697986577181208,0.7548137443463183,0.7072990237234618,0.16979399843344586
cleveland,switzerland,hungary,va_long_beach,5062,selected_best_expert,natural,0,200.0,0.745,0.7407553625477037,0.8768912801666859,0.504007224304361,0.6781172313225008,0.16491089999100944,0.2313810885318643,0.75,0.6581129095933675,0.8344370860927153,0.8235294117647058,0.8456375838926175,0.5771812080536913,0.4162409331835649,0.74946240970648,0.13689102927137975
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,drop_advanced,0,200.0,0.745,0.7210159231477826,0.8756526069599444,0.5481908833978605,0.703331378635901,0.18251833807806542,0.2391988527939089,0.72,0.6315304645348072,0.8120805369127517,0.8120805369127517,0.8120805369127517,0.48322147651006714,0.6324320082799436,0.5605636087953373,0.15280475804734206
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,drop_exercise,0,200.0,0.745,0.6840373733385972,0.8500811910135337,0.5747266042491413,0.7268379888867433,0.19533954203623985,0.25615346108137216,0.715,0.6217265429661798,0.8093645484949833,0.8066666666666666,0.8120805369127517,0.48322147651006714,0.699786439816121,0.5219413227561492,0.17907415609863836
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,drop_routine,0,200.0,0.745,0.6989735491512041,0.8642571469914719,0.6043608550880107,0.6866837147523454,0.20573400300619937,0.23848104134578596,0.705,0.6408080010527701,0.7958477508650519,0.8214285714285714,0.7718120805369127,0.46308724832214765,0.8599731091992433,0.5089035058294792,0.205123795635404
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,empirical_source,0,200.0,0.745,0.7272667456244242,0.8805112641243341,0.5472155134027051,0.6872430186494876,0.18478894934716322,0.23661278177196898,0.72,0.6315304645348072,0.8120805369127517,0.8120805369127517,0.8120805369127517,0.4966442953020134,0.6559453128993883,0.5764652357603112,0.14782061466552324
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,mar_age_sex_30,0,200.0,0.745,0.6907487827345703,0.8605656074739902,0.5893708621417134,0.703230286896098,0.20183104263785645,0.247488764555721,0.695,0.6018555073035925,0.7946127946127947,0.7972972972972973,0.7919463087248322,0.5369127516778524,0.7900147525970493,0.5105444138467446,0.18727633534677585
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,mcar_10,0,200.0,0.745,0.7075931043558362,0.8680116393094304,0.54241036703356,0.7201131361181667,0.1790220759322996,0.2437698874497679,0.735,0.6351493617581261,0.8250825082508251,0.8116883116883117,0.8389261744966443,0.46308724832214765,0.5813362943694946,0.5686177882594594,0.15199403242549364
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,mcar_30,0,200.0,0.745,0.7397025924463745,0.8872448783934006,0.5096158085741377,0.6563338998032774,0.16875847634753113,0.22727427833345643,0.765,0.6552835899460455,0.8478964401294499,0.81875,0.8791946308724832,0.5369127516778524,0.5167386411599358,0.7481261733208409,0.13265869671420313
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,mcar_50,0,200.0,0.745,0.6971969996052113,0.8752634482866104,0.570706456275464,0.666406850247709,0.19478760375726956,0.23608444119674668,0.695,0.6083037241742335,0.7932203389830509,0.8013698630136986,0.785234899328859,0.436241610738255,0.7604975330913943,0.627180322911099,0.18339379434809677
cleveland,switzerland,hungary,va_long_beach,5062,selected_convex_blend,natural,0,200.0,0.745,0.720489538097118,0.8787772854750382,0.5457666438879197,0.7187983229502433,0.1818289876887534,0.24500185444571485,0.71,0.6119226213975524,0.8066666666666666,0.8013245033112583,0.8120805369127517,0.5100671140939598,0.5864767503104912,0.5487929630311134,0.14665188683914313
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,drop_advanced,0,200.0,0.745,0.7402289774970391,0.8784048852124937,0.5079679603082004,0.6911894665013281,0.16556321285425582,0.23380514122896512,0.76,0.6648243189893407,0.8421052631578947,0.8258064516129032,0.8590604026845637,0.5436241610738255,0.4263116092586291,0.7015144505868228,0.135691681132768
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,drop_exercise,0,200.0,0.745,0.6952230556652191,0.848207632449057,0.5432880998666152,0.7052444596324814,0.1817355797103326,0.24920268178087976,0.73,0.6253454401894987,0.8223684210526315,0.8064516129032258,0.8389261744966443,0.48322147651006714,0.5481786738995839,0.6909834389334714,0.1699764848318313
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,drop_routine,0,200.0,0.745,0.7162126595604684,0.868394757748228,0.5383268711446285,0.6776480571787086,0.1802175637170891,0.23559579601016006,0.74,0.6578497170680353,0.825503355704698,0.825503355704698,0.825503355704698,0.47651006711409394,0.6173153995113151,0.6607704679150619,0.157423679308889
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,empirical_source,0,200.0,0.745,0.7372680615870509,0.8766916644358924,0.5108751601340907,0.6836257264469887,0.16827060282259432,0.2331270025722081,0.76,0.6777207527306224,0.84,0.8344370860927153,0.8456375838926175,0.5234899328859061,0.46357455084812277,0.6969652260372537,0.13816302270036984
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,mar_age_sex_30,0,200.0,0.745,0.703513620213186,0.8610734962672841,0.5377227101676917,0.6904221748372503,0.18002872223333607,0.2410016480681926,0.725,0.6284379523621529,0.8172757475083057,0.8092105263157895,0.825503355704698,0.5234899328859061,0.5877553057875771,0.6618608297580869,0.15762321179903188
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,mcar_10,0,200.0,0.745,0.7418081326490328,0.8786633795717491,0.5009984700854849,0.6847936215035664,0.16268071849874388,0.23182081966606338,0.78,0.6782471377812871,0.8571428571428571,0.8301886792452831,0.8859060402684564,0.5167785234899329,0.3908559640171698,0.7489405353816914,0.13240611258438606
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,mcar_30,0,200.0,0.745,0.7420713251743651,0.8825992446964254,0.495694243678075,0.6626102366971338,0.16176725963809976,0.22858958095997595,0.77,0.6586392946440321,0.8516129032258064,0.8198757763975155,0.8859060402684564,0.4429530201342282,0.36378934335809054,0.8635403461123399,0.1273205533800014
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,mcar_50,0,200.0,0.745,0.7020660613238583,0.8782961762597865,0.5537505849738084,0.6610867473012121,0.18780164057796844,0.23364492966757056,0.71,0.631267272009475,0.8027210884353742,0.8137931034482758,0.7919463087248322,0.3691275167785235,0.6870058445702238,0.7042405110518347,0.16847010442770943
cleveland,switzerland,hungary,va_long_beach,5062,support_aware_router,natural,0,200.0,0.745,0.7428609027503619,0.8811701005367922,0.5025803470530623,0.6952832807305109,0.16351296303738846,0.23539438505444138,0.76,0.6583761021186998,0.8431372549019608,0.821656050955414,0.8657718120805369,0.5704697986577181,0.37286733625907215,0.7194611208058319,0.13210037967028815
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,drop_advanced,0,303.0,0.45874587458745875,0.8368134760484295,0.823782941134451,0.5121671143474805,0.5262998906708387,0.16839560060709577,0.17410302149868231,0.7722772277227723,0.7644104228812072,0.7294117647058823,0.8017241379310345,0.6690647482014388,0.7050359712230215,0.3912752267280128,1.1412070900432143,0.14033087130407818
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,drop_exercise,0,303.0,0.45874587458745875,0.8206264256887172,0.8092833413140522,0.5290026116872192,0.5411156009078284,0.1734675811833714,0.17845377633501608,0.7722772277227723,0.7666037901386208,0.7376425855513308,0.782258064516129,0.697841726618705,0.7122302158273381,0.33345792494152515,1.3390788475666597,0.16639154048284877
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,drop_routine,0,303.0,0.45874587458745875,0.8725214949991227,0.8514578967217767,0.4964546798597299,0.5160630746381061,0.16135833221379892,0.16939952012417997,0.7722772277227723,0.76002368836638,0.7112970711297071,0.85,0.6115107913669064,0.762589928057554,0.8417554261967306,1.425172665963892,0.12503302398020794
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,empirical_source,0,303.0,0.45874587458745875,0.8306281803825233,0.8270728774800086,0.5036823957080319,0.5126425969905268,0.16407422390453472,0.16766147482150362,0.7722772277227723,0.7682488155816809,0.7434944237918215,0.7692307692307693,0.7194244604316546,0.7482014388489209,0.17123465315240302,1.1556236661043622,0.14081596316673042
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,mar_age_sex_30,0,303.0,0.45874587458745875,0.8185207931216003,0.7829291807833352,0.5364864037004107,0.5532399606840656,0.17739047818166648,0.18419669169554778,0.7623762376237624,0.7525223723460256,0.7096774193548387,0.8073394495412844,0.6330935251798561,0.7122302158273381,0.4790164139357906,1.1527133381460835,0.17089240829847135
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,mcar_10,0,303.0,0.45874587458745875,0.8328215476399368,0.8191695799460512,0.5088701756094571,0.5239822229742581,0.1652776387391817,0.17154087437120086,0.7986798679867987,0.7893490085979997,0.7550200803212851,0.8545454545454545,0.6762589928057554,0.7553956834532374,0.4674173989291514,1.2662978128168862,0.1507552080751003
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,mcar_30,0,303.0,0.45874587458745875,0.7947446920512371,0.777025472587202,0.5571579975386068,0.5738674121127819,0.1875407074769079,0.1946189367593942,0.7326732673267327,0.7195999298122477,0.6582278481012658,0.7959183673469388,0.5611510791366906,0.6474820143884892,0.4174966279864834,1.107470559038088,0.17655437374371086
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,mcar_50,0,303.0,0.45874587458745875,0.7568871731882786,0.7383015113371212,0.59633878487283,0.61533966474147,0.20299814542584357,0.21093891067189627,0.6864686468646864,0.6730786102825057,0.5991561181434599,0.7244897959183674,0.5107913669064749,0.60431654676259,0.3831396864830526,0.9869075482622077,0.23552509675169303
hungary,va_long_beach,switzerland,cleveland,5062,expert:prior_separated,natural,0,303.0,0.45874587458745875,0.8484821898578698,0.8362498664777932,0.4902761132966106,0.5040174572811248,0.1580228632516827,0.16372501924816324,0.7920792079207921,0.78325144762239,0.749003984063745,0.8392857142857143,0.6762589928057554,0.7697841726618705,0.4519784704519847,1.3099931885227445,0.1337544471380756
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,drop_advanced,0,303.0,0.45874587458745875,0.8305404456922267,0.8129316874281414,0.5114288841301482,0.5221496288037168,0.16753454874912344,0.17205464418188282,0.7755775577557755,0.7680075451833654,0.734375,0.8034188034188035,0.6762589928057554,0.7194244604316546,0.2552590503997217,1.1643217079813462,0.14181480648898478
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,drop_exercise,0,303.0,0.45874587458745875,0.80685207931216,0.7910379974334347,0.5413954006546919,0.5509256834177669,0.1789469667070681,0.18290760930007913,0.7326732673267327,0.7278250570275486,0.6966292134831461,0.7265625,0.6690647482014388,0.6546762589928058,0.20218703846173175,1.304349303951614,0.18657601694395115
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,drop_routine,0,303.0,0.45874587458745875,0.8673451482716267,0.8462455212846488,0.49042671674295146,0.5082452739165413,0.15888116224929144,0.16616639798370336,0.7887788778877888,0.7769126162484646,0.7333333333333333,0.8712871287128713,0.6330935251798561,0.7841726618705036,0.687538077370586,1.3320324100908099,0.12173457065702004
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,empirical_source,0,303.0,0.45874587458745875,0.8265046499385857,0.8220049211618423,0.5063852870842335,0.5128104839037257,0.16484411134569277,0.1674912908492269,0.7788778877887789,0.7748947183716441,0.7509293680297398,0.7769230769230769,0.7266187050359713,0.7410071942446043,0.06292299388216255,1.1535337253230686,0.14027660089702243
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,mar_age_sex_30,0,303.0,0.45874587458745875,0.8136515178101422,0.7776368257003251,0.534967969131089,0.5493504453524325,0.17630199453142983,0.1822318932154014,0.7656765676567657,0.7577645200912441,0.7215686274509804,0.7931034482758621,0.6618705035971223,0.7050359712230215,0.38341182565128107,1.1543370139697882,0.17681340449776223
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,mcar_10,0,303.0,0.45874587458745875,0.82817160905422,0.8116910265306341,0.5092604116211621,0.5215410809942389,0.16533955293549255,0.1705439083213569,0.7755775577557755,0.765814177925952,0.7258064516129032,0.8256880733944955,0.6474820143884892,0.762589928057554,0.3383160026098318,1.245492540174598,0.15242912606383924
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,mcar_30,0,303.0,0.45874587458745875,0.792463590103527,0.779171629993489,0.550984085778713,0.5632533288650982,0.18451221580389485,0.189777906506537,0.7425742574257426,0.7325846639761362,0.6854838709677419,0.7798165137614679,0.6115107913669064,0.6690647482014388,0.24304638342704274,1.0854460656191904,0.1726949482481931
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,mcar_50,0,303.0,0.45874587458745875,0.7675469380593087,0.7565393407145401,0.5746222709380883,0.5874795673322103,0.19406070875914902,0.19951234305660068,0.7029702970297029,0.6932575890507107,0.64,0.7207207207207207,0.5755395683453237,0.6187050359712231,0.21952024357581565,1.0308052844801998,0.2141985605831698
hungary,va_long_beach,switzerland,cleveland,5062,expert:joint_policy_dro,natural,0,303.0,0.45874587458745875,0.8435251798561152,0.8291135363495694,0.492096484259306,0.5036114013289554,0.1586635049313757,0.16357600513932652,0.7953795379537953,0.7857518862958414,0.75,0.8532110091743119,0.6690647482014388,0.7697841726618705,0.3423904031242888,1.2959908874536334,0.13844192413880524
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,drop_advanced,0,303.0,0.45874587458745875,0.8190472012633796,0.8126756421948638,0.5592904321598292,0.5834675138301404,0.17931926368272047,0.1876339177266716,0.7623762376237624,0.7514256887173189,0.7049180327868853,0.819047619047619,0.6187050359712231,0.6690647482014388,0.5082600754568193,0.8328705204357687,0.17495014548947568
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,drop_exercise,0,303.0,0.45874587458745875,0.5931303737497806,0.5563234251108535,0.8291405410703714,0.8572968643489004,0.285742331254776,0.295870130572898,0.5742574257425742,0.5606466046674855,0.4602510460251046,0.55,0.39568345323741005,0.3669064748201439,2.5828404556095503e-06,0.22521591965814278,0.36662059459125607
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,drop_routine,0,303.0,0.45874587458745875,0.7321459905246535,0.7071942863214343,0.6773802419814635,0.6883057173366414,0.22723633195086893,0.23090669937633582,0.66996699669967,0.6638664678013686,0.6212121212121212,0.656,0.5899280575539568,0.48201438848920863,-0.017691677461594345,0.4606181605256323,0.22874668843224194
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,empirical_source,0,303.0,0.45874587458745875,0.73578698017196,0.6567879374379308,0.6461438781005655,0.6515954979290208,0.2149867319622017,0.21665375975222007,0.6798679867986799,0.6784962274083173,0.6548042704626335,0.647887323943662,0.6618705035971223,0.5251798561151079,-0.03938550137835252,0.5375763153166977,0.23671540018155063
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,mar_age_sex_30,0,303.0,0.45874587458745875,0.6945078083874364,0.6264933662290788,0.7384038420271243,0.7578411683586038,0.24762899247703962,0.2545409580739217,0.6600660066006601,0.6492367081944201,0.582995951417004,0.6666666666666666,0.5179856115107914,0.4316546762589928,0.10068109094529788,0.38969289808770047,0.26113456862229656
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,mcar_10,0,303.0,0.45874587458745875,0.7095981751184418,0.6561103740100256,0.741016288361908,0.7669690729133553,0.24696247295470194,0.2560416933214127,0.6204620462046204,0.6049745569398141,0.5021645021645021,0.6304347826086957,0.4172661870503597,0.41007194244604317,0.17101927388150254,0.4041937026609489,0.2558494637372951
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,mcar_30,0,303.0,0.45874587458745875,0.6916564309527986,0.6482572105328892,0.7087238212491226,0.7208076633320427,0.23932415139604912,0.2429776079525233,0.6303630363036303,0.6261844183190033,0.5882352941176471,0.6015037593984962,0.5755395683453237,0.39568345323741005,-0.007553203153970833,0.41100000295733913,0.26660826136499594
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,mcar_50,0,303.0,0.45874587458745875,0.6109405158799789,0.5602906506057501,0.8000849343922958,0.804671411525328,0.2768610607377121,0.27842299859813957,0.5742574257425742,0.5710650991402,0.5342960288808665,0.5362318840579711,0.5323741007194245,0.3237410071942446,-0.12012044184511604,0.25211658523086883,0.3482983755154677
hungary,va_long_beach,switzerland,cleveland,5062,expert:stable_anchor,natural,0,303.0,0.45874587458745875,0.726574837690823,0.7053301900615221,0.7173172835844412,0.7473340378360311,0.23691226534988358,0.24689962913842178,0.6435643564356436,0.6290577294262152,0.5384615384615384,0.6631578947368421,0.45323741007194246,0.45323741007194246,0.25220174456829614,0.4561792650266233,0.2406576424960693
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,drop_advanced,0,303.0,0.45874587458745875,0.8361554658712054,0.8251243056865871,0.5130343015597597,0.5295524219585978,0.16777613851533515,0.17420237930500843,0.7722772277227723,0.7633137392525005,0.7250996015936255,0.8125,0.6546762589928058,0.697841726618705,0.4570637466641451,1.101743081474615,0.15349605739985456
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,drop_exercise,0,303.0,0.45874587458745875,0.7696087032812774,0.7226942806297809,0.5842109526085184,0.5994470067192579,0.19756739231863507,0.2038249700892874,0.7062706270627063,0.6963063695385154,0.642570281124498,0.7272727272727273,0.5755395683453237,0.6115107913669064,0.3261161455472904,1.086143243757217,0.22324156059565226
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,drop_routine,0,303.0,0.45874587458745875,0.835102649587647,0.8223500571660723,0.5148592226332211,0.530990205875707,0.16909554460893744,0.17552856801552907,0.7557755775577558,0.7458764695560625,0.7016129032258065,0.7981651376146789,0.6258992805755396,0.7266187050359713,0.4388106440880839,1.1156524355803832,0.15044113960364708
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,empirical_source,0,303.0,0.45874587458745875,0.812510966836287,0.7965695882928644,0.5269138605460544,0.5344692537528704,0.1740529621629246,0.17693206459976935,0.7524752475247525,0.7494077908404984,0.7252747252747253,0.7388059701492538,0.7122302158273381,0.6906474820143885,0.07195768706691773,1.0247396353691292,0.16057129656814711
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,mar_age_sex_30,0,303.0,0.45874587458745875,0.795709773644499,0.7456069089301233,0.5619407050762666,0.5787657869477747,0.188753841433156,0.19549390311358014,0.7194719471947195,0.7090498333040884,0.6558704453441295,0.75,0.5827338129496403,0.6474820143884892,0.383296648774443,0.9730261010941591,0.1804434849526041
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,mcar_10,0,303.0,0.45874587458745875,0.8150552728548869,0.7826370892636377,0.5422781475248227,0.5596251456870174,0.1800107301775816,0.187038450144766,0.7392739273927392,0.726245832602211,0.6666666666666666,0.8061224489795918,0.5683453237410072,0.6906474820143885,0.43999928276183986,1.0513135279488484,0.1703665369993635
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,mcar_30,0,303.0,0.45874587458745875,0.78325144762239,0.7744240789946157,0.5645851410829462,0.5784874318382431,0.1905411390575097,0.19618169154321918,0.7029702970297029,0.6943542726794174,0.6456692913385826,0.7130434782608696,0.5899280575539568,0.5827338129496403,0.248601784452712,0.989760963577006,0.18532856508696627
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,mcar_50,0,303.0,0.45874587458745875,0.7366643270749256,0.704881286183174,0.6058486823649101,0.6182195960808421,0.2078122500513796,0.21293197289289545,0.66996699669967,0.6605764169152484,0.6031746031746031,0.672566371681416,0.5467625899280576,0.5251798561151079,0.14374324785731138,0.8710480221116302,0.23120238087794776
hungary,va_long_beach,switzerland,cleveland,5062,equal_logit_blend,natural,0,303.0,0.45874587458745875,0.8277329356027372,0.81555958824798,0.5252902561819005,0.5428219204359901,0.17221300076266816,0.17909811110213544,0.7623762376237624,0.7508773469029655,0.7024793388429752,0.8252427184466019,0.6115107913669064,0.7266187050359713,0.458719141344107,1.0822622025966488,0.16003778821620657
hungary,va_long_beach,switzerland,cleveland,5062,selected_best_expert,drop_advanced,0,303.0,0.45874587458745875,0.8305404456922267,0.8129316874281414,0.5114288841301482,0.5221496288037168,0.16753454874912344,0.17205464418188282,0.7755775577557755,0.7680075451833654,0.734375,0.8034188034188035,0.6762589928057554,0.7194244604316546,0.2552590503997217,1.1643217079813462,0.14181480648898478
hungary,va_long_beach,switzerland,cleveland,5062,selected_best_expert,drop_exercise,0,303.0,0.45874587458745875,0.80685207931216,0.7910379974334347,0.5413954006546919,0.5509256834177669,0.1789469667070681,0.18290760930007913,0.7326732673267327,0.7278250570275486,0.6966292134831461,0.7265625,0.6690647482014388,0.6546762589928058,0.20218703846173175,1.304349303951614,0.18657601694395115
