outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
va_long_beach,hungary,v2_attention_smoke,v2,0,5062,1.0,0.6727232933044434,0.6903743467434091,0.6727232933044434,0.6882745027542114,0.2399139404296875
va_long_beach,hungary,v2_attention_smoke,v2,0,5062,2.0,0.6503419876098633,0.6800354875301476,0.6503419876098633,0.6680563688278198,0.22909070551395416
va_long_beach,hungary,v2_attention_smoke,v2,0,5062,3.0,0.6377649307250977,0.6735057956225705,0.6377649307250977,0.6592862010002136,0.22328336536884308
va_long_beach,switzerland,v2_attention_smoke,v2,0,5062,1.0,0.6424803733825684,0.7014097578098533,0.6424803733825684,0.6681703329086304,0.2252378761768341
va_long_beach,switzerland,v2_attention_smoke,v2,0,5062,2.0,0.5907934904098511,0.6936964492568487,0.5907934904098511,0.6080166101455688,0.20075511932373047
va_long_beach,switzerland,v2_attention_smoke,v2,0,5062,3.0,0.5516274571418762,0.6948045915394113,0.5516274571418762,0.5652779340744019,0.18264387547969818
va_long_beach,cleveland,v2_deepsets_smoke,v2,0,5062,1.0,0.7077471613883972,0.7031568114200386,0.7077471613883972,0.7127331495285034,0.2572593688964844
va_long_beach,cleveland,v2_deepsets_smoke,v2,0,5062,2.0,0.6951903104782104,0.6977414055485887,0.6951903104782104,0.702412486076355,0.25102996826171875
va_long_beach,cleveland,v2_deepsets_smoke,v2,0,5062,3.0,0.6842392683029175,0.6931466376389745,0.6842392683029175,0.6935437917709351,0.24555975198745728
va_long_beach,hungary,v2_deepsets_smoke,v2,0,5062,1.0,0.7031944990158081,0.6992449097130399,0.7031944990158081,0.7080044150352478,0.25501036643981934
va_long_beach,hungary,v2_deepsets_smoke,v2,0,5062,2.0,0.6983152627944946,0.6955644106165993,0.6983152627944946,0.7035099267959595,0.25258225202560425
va_long_beach,hungary,v2_deepsets_smoke,v2,0,5062,3.0,0.6944714784622192,0.6924234596075978,0.6944714784622192,0.6999903917312622,0.25066202878952026
va_long_beach,switzerland,v2_deepsets_smoke,v2,0,5062,1.0,0.7007493376731873,0.6937859991932999,0.7007493376731873,0.7010610103607178,0.25377893447875977
va_long_beach,switzerland,v2_deepsets_smoke,v2,0,5062,2.0,0.6960549354553223,0.6911871922233369,0.6960549354553223,0.6962610483169556,0.25145018100738525
va_long_beach,switzerland,v2_deepsets_smoke,v2,0,5062,3.0,0.6921511292457581,0.6892004177433535,0.6921511292457581,0.6921961307525635,0.24950431287288666
