outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
cleveland,switzerland,v0_pooled_erm,v0,0,5062,15.0,0.410843163728714,0.7421071793525731,0.410843163728714,0.410843163728714,0.12890826165676117
cleveland,switzerland,v0_pooled_erm,v0,0,5062,20.0,0.38580816984176636,0.7517324682111992,0.38580816984176636,0.38580816984176636,0.12272204458713531
cleveland,switzerland,v0_pooled_erm,v0,0,5062,25.0,0.37703633308410645,0.7326375471607863,0.37703633308410645,0.37703633308410645,0.11900069564580917
cleveland,switzerland,v0_pooled_erm,v0,0,5062,30.0,0.34674566984176636,0.7226190513836546,0.34674566984176636,0.34674566984176636,0.10612349957227707
cleveland,switzerland,v0_pooled_erm,v0,0,5062,35.0,0.33364513516426086,0.7775192384850311,0.33364513516426086,0.33364513516426086,0.10331515967845917
cleveland,switzerland,v0_pooled_erm,v0,0,5062,40.0,0.33488091826438904,0.77871086969674,0.33488091826438904,0.33488091826438904,0.10311277210712433
cleveland,switzerland,v0_pooled_erm,v0,0,5062,45.0,0.3278678059577942,0.7770061432792028,0.3278678059577942,0.3278678059577942,0.10082995891571045
cleveland,switzerland,v0_pooled_erm,v0,0,5063,5.0,0.4931316375732422,0.8016880164147442,0.4931316375732422,0.4931316375732422,0.15866494178771973
cleveland,switzerland,v0_pooled_erm,v0,0,5063,10.0,0.4327998161315918,0.9219172692136246,0.4327998161315918,0.4327998161315918,0.1368943601846695
cleveland,switzerland,v0_pooled_erm,v0,0,5063,15.0,0.404736191034317,0.8415278167864781,0.404736191034317,0.404736191034317,0.12577378749847412
cleveland,switzerland,v0_pooled_erm,v0,0,5063,20.0,0.38790127635002136,0.8482082002978005,0.38790127635002136,0.38790127635002136,0.11974070221185684
cleveland,switzerland,v0_pooled_erm,v0,0,5063,25.0,0.37483319640159607,0.8525294698336152,0.37483319640159607,0.37483319640159607,0.11552257090806961
cleveland,switzerland,v0_pooled_erm,v0,0,5063,30.0,0.3641926348209381,0.7965375261732006,0.3641926348209381,0.3641926348209381,0.11265634000301361
cleveland,switzerland,v0_pooled_erm,v0,0,5063,35.0,0.3460315465927124,0.7869520779236383,0.3460315465927124,0.3460315465927124,0.10621711611747742
cleveland,switzerland,v0_pooled_erm,v0,0,5063,40.0,0.335929274559021,0.818252960741292,0.335929274559021,0.335929274559021,0.1028781533241272
cleveland,switzerland,v0_pooled_erm,v0,0,5063,45.0,0.32396140694618225,0.8701411261930789,0.32396140694618225,0.32396140694618225,0.10010138154029846
cleveland,switzerland,v0_pooled_erm,v0,0,5063,50.0,0.31360772252082825,0.8448230257529099,0.31360772252082825,0.31360772252082825,0.09556246548891068
cleveland,switzerland,v0_pooled_erm,v0,0,5063,55.0,0.30912095308303833,0.8271790568904667,0.30912095308303833,0.30912095308303833,0.09484678506851196
cleveland,switzerland,v0_pooled_erm,v0,0,5063,60.0,0.28978970646858215,0.8982123769902727,0.28978970646858215,0.28978970646858215,0.08639038354158401
cleveland,switzerland,v0_pooled_erm,v0,0,5063,65.0,0.2838490605354309,0.8881154272382789,0.2838490605354309,0.2838490605354309,0.08519668877124786
cleveland,switzerland,v0_pooled_erm,v0,0,5063,70.0,0.26931339502334595,0.9122679510559009,0.26931339502334595,0.26931339502334595,0.08116001635789871
cleveland,switzerland,v0_pooled_erm,v0,0,5063,75.0,0.27317583560943604,0.9891727045307845,0.27317583560943604,0.27317583560943604,0.08273734152317047
cleveland,switzerland,v0_pooled_erm,v0,0,5064,5.0,0.4812544882297516,0.6551994886296122,0.4812544882297516,0.4812544882297516,0.1551028937101364
cleveland,switzerland,v0_pooled_erm,v0,0,5064,10.0,0.4189584255218506,0.7377320326008708,0.4189584255218506,0.4189584255218506,0.13201549649238586
cleveland,switzerland,v0_pooled_erm,v0,0,5064,15.0,0.37896642088890076,0.6991515380474178,0.37896642088890076,0.37896642088890076,0.11855632811784744
cleveland,switzerland,v0_pooled_erm,v0,0,5064,20.0,0.38159334659576416,0.6940793912517789,0.38159334659576416,0.38159334659576416,0.11903038620948792
cleveland,switzerland,v0_pooled_erm,v0,0,5064,25.0,0.3721820116043091,0.7164775052386696,0.3721820116043091,0.3721820116043091,0.11659996956586838
cleveland,switzerland,v0_pooled_erm,v0,0,5064,30.0,0.3562859892845154,0.71087325716322,0.3562859892845154,0.3562859892845154,0.11138877272605896
cleveland,switzerland,v0_pooled_erm,v0,0,5064,35.0,0.3492398262023926,0.7325366578408903,0.3492398262023926,0.3492398262023926,0.10933215916156769
cleveland,switzerland,v0_pooled_erm,v0,0,5064,40.0,0.33518123626708984,0.7595042641142082,0.33518123626708984,0.33518123626708984,0.10340095311403275
cleveland,switzerland,v0_pooled_erm,v0,0,5064,45.0,0.3205937445163727,0.7644516965346349,0.3205937445163727,0.3205937445163727,0.09926878660917282
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,5.0,0.42898011207580566,0.8547994863817265,0.42898011207580566,0.42898011207580566,0.13196218013763428
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,10.0,0.350783109664917,0.9763885891407972,0.350783109664917,0.350783109664917,0.10630272328853607
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,15.0,0.3412763178348541,1.045669860821321,0.3412763178348541,0.3412763178348541,0.10638730227947235
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,20.0,0.2954830825328827,1.0625545123197835,0.2954830825328827,0.2954830825328827,0.08634265512228012
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,25.0,0.29055917263031006,1.1118124927782798,0.29055917263031006,0.29055917263031006,0.08798538148403168
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,30.0,0.273432195186615,1.191478112275496,0.273432195186615,0.273432195186615,0.08213892579078674
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,35.0,0.2629220485687256,1.2153623208809194,0.2629220485687256,0.2629220485687256,0.07724398374557495
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,40.0,0.23130658268928528,1.2592793331832115,0.23130658268928528,0.23130658268928528,0.0680835023522377
cleveland,va_long_beach,v0_pooled_erm,v0,0,5062,45.0,0.23233023285865784,1.2748868285755184,0.23233023285865784,0.23233023285865784,0.06784561276435852
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,5.0,0.45581671595573425,0.7670519707629918,0.45581671595573425,0.45581671595573425,0.14235924184322357
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,10.0,0.33706045150756836,0.9849448968889125,0.33706045150756836,0.33706045150756836,0.10042528063058853
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,15.0,0.32080039381980896,1.0828691245336206,0.32080039381980896,0.32080039381980896,0.09651372581720352
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,20.0,0.3130066692829132,1.1311529876948372,0.3130066692829132,0.3130066692829132,0.09481720626354218
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,25.0,0.284759521484375,1.1211911433041644,0.284759521484375,0.284759521484375,0.08646749705076218
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,30.0,0.2788020372390747,1.2067772550737241,0.2788020372390747,0.2788020372390747,0.0855264961719513
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,35.0,0.2645229995250702,1.288097329692418,0.2645229995250702,0.2645229995250702,0.08104488253593445
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,40.0,0.2517716586589813,1.2810234894186423,0.2517716586589813,0.2517716586589813,0.07661722600460052
cleveland,va_long_beach,v0_pooled_erm,v0,0,5063,45.0,0.25309860706329346,1.302138187406867,0.25309860706329346,0.25309860706329346,0.07605709880590439
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,5.0,0.44131991267204285,0.7701666828761341,0.44131991267204285,0.44131991267204285,0.1352526694536209
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,10.0,0.34132930636405945,1.015612857119932,0.34132930636405945,0.34132930636405945,0.1031234934926033
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,15.0,0.325430303812027,0.9904726311326397,0.325430303812027,0.325430303812027,0.09859799593687057
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,20.0,0.30757203698158264,0.9327850543993483,0.30757203698158264,0.30757203698158264,0.09191711992025375
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,25.0,0.2934376299381256,1.0304188956259983,0.2934376299381256,0.2934376299381256,0.08843694627285004
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,30.0,0.2951057255268097,1.110172783420999,0.2951057255268097,0.2951057255268097,0.09044075757265091
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,35.0,0.26772210001945496,1.0922160605394504,0.26772210001945496,0.26772210001945496,0.08109984546899796
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,40.0,0.250570148229599,1.1165209425489842,0.250570148229599,0.250570148229599,0.07527244836091995
cleveland,va_long_beach,v0_pooled_erm,v0,0,5064,45.0,0.23993799090385437,1.1559128595419836,0.23993799090385437,0.23993799090385437,0.0721043050289154
cleveland,hungary,v1_site_balanced,v1,0,5062,5.0,0.40921875834465027,0.9315142443295013,0.40921875834465027,0.5831365585327148,0.12652480602264404
cleveland,hungary,v1_site_balanced,v1,0,5062,10.0,0.36616450548171997,0.7284333604946851,0.36616450548171997,0.5060029625892639,0.109979048371315
cleveland,hungary,v1_site_balanced,v1,0,5062,15.0,0.34551137685775757,0.6209322437282323,0.34551137685775757,0.4997103810310364,0.1040123850107193
cleveland,hungary,v1_site_balanced,v1,0,5062,20.0,0.3357345163822174,0.6119822097227245,0.3357345163822174,0.4884326159954071,0.10287655889987946
cleveland,hungary,v1_site_balanced,v1,0,5062,25.0,0.30784034729003906,0.5750423747025666,0.30784034729003906,0.4351947605609894,0.0920993834733963
cleveland,hungary,v1_site_balanced,v1,0,5062,30.0,0.2865633964538574,0.6052105526904008,0.2865633964538574,0.42233365774154663,0.08453436195850372
cleveland,hungary,v1_site_balanced,v1,0,5062,35.0,0.26738494634628296,0.593586492317274,0.26738494634628296,0.4091728627681732,0.07724495232105255
cleveland,hungary,v1_site_balanced,v1,0,5062,40.0,0.22294209897518158,0.6119852808339384,0.22294209897518158,0.3296351432800293,0.06293031573295593
cleveland,hungary,v1_site_balanced,v1,0,5062,45.0,0.22025813162326813,0.6450946565692733,0.22025813162326813,0.33130961656570435,0.06371188163757324
cleveland,hungary,v1_site_balanced,v1,0,5062,50.0,0.20771780610084534,0.72481645241222,0.20771780610084534,0.3239414393901825,0.06026296317577362
cleveland,hungary,v1_site_balanced,v1,0,5062,55.0,0.16581787168979645,0.7540652541295201,0.16581787168979645,0.24429070949554443,0.046584662050008774
cleveland,hungary,v1_site_balanced,v1,0,5062,60.0,0.14601346850395203,0.8450205220835161,0.14601346850395203,0.2357712835073471,0.03924023360013962
cleveland,hungary,v1_site_balanced,v1,0,5062,65.0,0.15425223112106323,0.9043700060575626,0.15425223112106323,0.24332019686698914,0.04203012213110924
cleveland,hungary,v1_site_balanced,v1,0,5063,5.0,0.41919034719467163,1.0228543496011133,0.41919034719467163,0.595643937587738,0.12868189811706543
cleveland,hungary,v1_site_balanced,v1,0,5063,10.0,0.3836252987384796,0.6787897722610143,0.3836252987384796,0.5215402841567993,0.11583869159221649
cleveland,hungary,v1_site_balanced,v1,0,5063,15.0,0.35218432545661926,0.5877339496681884,0.35218432545661926,0.5201238393783569,0.10711263120174408
cleveland,hungary,v1_site_balanced,v1,0,5063,20.0,0.3351796865463257,0.5390457056438329,0.3351796865463257,0.4948802888393402,0.09817403554916382
cleveland,hungary,v1_site_balanced,v1,0,5063,25.0,0.3100675940513611,0.5578528251165961,0.3100675940513611,0.46170303225517273,0.08942514657974243
cleveland,hungary,v1_site_balanced,v1,0,5063,30.0,0.3102093040943146,0.5806372809471738,0.3102093040943146,0.4571898877620697,0.08942457288503647
cleveland,hungary,v1_site_balanced,v1,0,5063,35.0,0.2923423945903778,0.599072537399816,0.2923423945903778,0.4459749460220337,0.08495408296585083
cleveland,hungary,v1_site_balanced,v1,0,5063,40.0,0.2760546803474426,0.6004577441431946,0.2760546803474426,0.42092517018318176,0.07882422208786011
cleveland,hungary,v1_site_balanced,v1,0,5063,45.0,0.26876190304756165,0.6558277762997118,0.26876190304756165,0.41124677658081055,0.07649276405572891
cleveland,hungary,v1_site_balanced,v1,0,5063,50.0,0.24599169194698334,0.715568936122249,0.24599169194698334,0.3783116042613983,0.06991112232208252
cleveland,hungary,v1_site_balanced,v1,0,5063,55.0,0.25604933500289917,0.7992419990927839,0.25604933500289917,0.3940519392490387,0.07486538589000702
cleveland,hungary,v1_site_balanced,v1,0,5063,60.0,0.22452226281166077,0.8200088266727953,0.22452226281166077,0.3195657432079315,0.06242687627673149
cleveland,hungary,v1_site_balanced,v1,0,5064,5.0,0.40655088424682617,0.9548339841425562,0.40655088424682617,0.5897902250289917,0.12603126466274261
cleveland,hungary,v1_site_balanced,v1,0,5064,10.0,0.3688707947731018,0.7430465358407277,0.3688707947731018,0.4989655315876007,0.11097370088100433
cleveland,hungary,v1_site_balanced,v1,0,5064,15.0,0.3443630039691925,0.6375659905218765,0.3443630039691925,0.4941602945327759,0.1043320968747139
cleveland,hungary,v1_site_balanced,v1,0,5064,20.0,0.32589414715766907,0.6317898458856692,0.32589414715766907,0.46341177821159363,0.09752405434846878
cleveland,hungary,v1_site_balanced,v1,0,5064,25.0,0.2985851764678955,0.5571598769361297,0.2985851764678955,0.4429100453853607,0.0872885212302208
cleveland,hungary,v1_site_balanced,v1,0,5064,30.0,0.2936697006225586,0.5744958413147463,0.2936697006225586,0.4430580139160156,0.08694221079349518
cleveland,hungary,v1_site_balanced,v1,0,5064,35.0,0.27552884817123413,0.5874001958192065,0.27552884817123413,0.4007021188735962,0.08105975389480591
cleveland,hungary,v1_site_balanced,v1,0,5064,40.0,0.2669077217578888,0.5864907384458321,0.2669077217578888,0.41150057315826416,0.07824854552745819
cleveland,hungary,v1_site_balanced,v1,0,5064,45.0,0.2353701889514923,0.6338772843818186,0.2353701889514923,0.35848304629325867,0.06958476454019547
cleveland,hungary,v1_site_balanced,v1,0,5064,50.0,0.22982999682426453,0.6393328001462986,0.22982999682426453,0.33757251501083374,0.06646683067083359
cleveland,hungary,v1_site_balanced,v1,0,5064,55.0,0.2105174958705902,0.7221023585320787,0.2105174958705902,0.2987859845161438,0.059945277869701385
cleveland,hungary,v1_site_balanced,v1,0,5064,60.0,0.20594635605812073,0.7477566760749832,0.20594635605812073,0.3056795001029968,0.060425035655498505
cleveland,hungary,v1_site_balanced,v1,0,5064,65.0,0.17612527310848236,0.7472128870921386,0.17612527310848236,0.2724483013153076,0.04943666607141495
cleveland,switzerland,v1_site_balanced,v1,0,5062,5.0,0.4945768713951111,0.692986993304928,0.4945768713951111,0.5408421158790588,0.15974164009094238
cleveland,switzerland,v1_site_balanced,v1,0,5062,10.0,0.4414898157119751,0.7765690747106079,0.4414898157119751,0.4790985882282257,0.1411767601966858
cleveland,switzerland,v1_site_balanced,v1,0,5062,15.0,0.4214340150356293,0.7554012656004232,0.4214340150356293,0.46728187799453735,0.13252678513526917
cleveland,switzerland,v1_site_balanced,v1,0,5062,20.0,0.39728569984436035,0.7545467736988355,0.39728569984436035,0.44558408856391907,0.1262858659029007
cleveland,switzerland,v1_site_balanced,v1,0,5062,25.0,0.38700318336486816,0.7460534162546577,0.38700318336486816,0.43664243817329407,0.12182611227035522
cleveland,switzerland,v1_site_balanced,v1,0,5062,30.0,0.35738226771354675,0.720241827869835,0.35738226771354675,0.3975512683391571,0.10986916720867157
cleveland,switzerland,v1_site_balanced,v1,0,5062,35.0,0.3444969356060028,0.7571699633356072,0.3444969356060028,0.38044118881225586,0.10679951310157776
cleveland,switzerland,v1_site_balanced,v1,0,5062,40.0,0.34544336795806885,0.7470272202853604,0.34544336795806885,0.3852490186691284,0.10669694095849991
cleveland,switzerland,v1_site_balanced,v1,0,5062,45.0,0.3342808485031128,0.7626880054774957,0.3342808485031128,0.37550443410873413,0.1028510332107544
cleveland,switzerland,v1_site_balanced,v1,0,5063,5.0,0.5067721605300903,0.8000449688126641,0.5067721605300903,0.5357964038848877,0.16398468613624573
cleveland,switzerland,v1_site_balanced,v1,0,5063,10.0,0.442841112613678,0.9401917274519928,0.442841112613678,0.48957404494285583,0.1409022957086563
cleveland,switzerland,v1_site_balanced,v1,0,5063,15.0,0.41334038972854614,0.8604440406766977,0.41334038972854614,0.45642778277397156,0.12903925776481628
cleveland,switzerland,v1_site_balanced,v1,0,5063,20.0,0.3967810273170471,0.844273454533263,0.3967810273170471,0.43021339178085327,0.12276531755924225
cleveland,switzerland,v1_site_balanced,v1,0,5063,25.0,0.38137489557266235,0.8529298058420508,0.38137489557266235,0.4129039943218231,0.11717119812965393
cleveland,switzerland,v1_site_balanced,v1,0,5063,30.0,0.3725184202194214,0.7940704750614607,0.3725184202194214,0.4104313552379608,0.11515893042087555
cleveland,switzerland,v1_site_balanced,v1,0,5063,35.0,0.3536815643310547,0.7918603508768359,0.3536815643310547,0.3859604299068451,0.10864703357219696
cleveland,switzerland,v1_site_balanced,v1,0,5063,40.0,0.3414127230644226,0.8246797724639685,0.3414127230644226,0.3526967167854309,0.10425631701946259
cleveland,switzerland,v1_site_balanced,v1,0,5063,45.0,0.32842040061950684,0.856483573158659,0.32842040061950684,0.34540343284606934,0.10102653503417969
cleveland,switzerland,v1_site_balanced,v1,0,5063,50.0,0.32113027572631836,0.8339784576118288,0.32113027572631836,0.3542404770851135,0.09741178154945374
cleveland,switzerland,v1_site_balanced,v1,0,5063,55.0,0.3053908348083496,0.8607368450897501,0.3053908348083496,0.3067609965801239,0.09256474673748016
cleveland,switzerland,v1_site_balanced,v1,0,5063,60.0,0.2890169322490692,0.9340738297158162,0.2890169322490692,0.30221354961395264,0.08543050289154053
cleveland,switzerland,v1_site_balanced,v1,0,5063,65.0,0.29256880283355713,0.8867187807277253,0.29256880283355713,0.30999284982681274,0.08836278319358826
cleveland,switzerland,v1_site_balanced,v1,0,5063,70.0,0.27045637369155884,0.9305599944957345,0.27045637369155884,0.2761576473712921,0.08019360154867172
cleveland,switzerland,v1_site_balanced,v1,0,5063,75.0,0.26829463243484497,0.9714236791194173,0.26829463243484497,0.2712779939174652,0.0807356983423233
cleveland,switzerland,v1_site_balanced,v1,0,5064,5.0,0.4939230680465698,0.6549135311052472,0.4939230680465698,0.5349112749099731,0.1604396402835846
cleveland,switzerland,v1_site_balanced,v1,0,5064,10.0,0.43156397342681885,0.7431309372289667,0.43156397342681885,0.4813074469566345,0.13569480180740356
cleveland,switzerland,v1_site_balanced,v1,0,5064,15.0,0.3915989398956299,0.7082697544633894,0.3915989398956299,0.4482068419456482,0.12221217900514603
cleveland,switzerland,v1_site_balanced,v1,0,5064,20.0,0.39296433329582214,0.7004419716116989,0.39296433329582214,0.4470205307006836,0.12253327667713165
cleveland,switzerland,v1_site_balanced,v1,0,5064,25.0,0.38213610649108887,0.7238789453502239,0.38213610649108887,0.430450975894928,0.11956697702407837
cleveland,switzerland,v1_site_balanced,v1,0,5064,30.0,0.3612760305404663,0.7224533248356045,0.3612760305404663,0.3807382583618164,0.11232270300388336
cleveland,switzerland,v1_site_balanced,v1,0,5064,35.0,0.35541579127311707,0.7410534500722344,0.35541579127311707,0.3777306377887726,0.1105673611164093
cleveland,switzerland,v1_site_balanced,v1,0,5064,40.0,0.339447021484375,0.7652279184253359,0.339447021484375,0.3679639995098114,0.104252889752388
cleveland,switzerland,v1_site_balanced,v1,0,5064,45.0,0.32667481899261475,0.7645906116107516,0.32667481899261475,0.37501463294029236,0.10081517696380615
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,5.0,0.40974557399749756,0.8927639796746885,0.40974557399749756,0.494233101606369,0.12449784576892853
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,10.0,0.31360870599746704,1.069332688227651,0.31360870599746704,0.43005433678627014,0.09197922796010971
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,15.0,0.2994661331176758,1.115065961188905,0.2994661331176758,0.41891956329345703,0.08953295648097992
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,20.0,0.26267287135124207,1.0799957278282155,0.26267287135124207,0.3575695753097534,0.07456605136394501
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,25.0,0.2471906691789627,1.1545736960174013,0.2471906691789627,0.35886868834495544,0.07255629450082779
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,30.0,0.22788690030574799,1.177982252472717,0.22788690030574799,0.3239697813987732,0.06598620861768723
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,35.0,0.22113867104053497,1.1474145909214446,0.22113867104053497,0.3262743055820465,0.06366844475269318
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,40.0,0.19230064749717712,1.1956626137541964,0.19230064749717712,0.2882758378982544,0.05592954158782959
cleveland,va_long_beach,v1_site_balanced,v1,0,5062,45.0,0.19620047509670258,1.2429211948112147,0.19620047509670258,0.2866954505443573,0.05770650878548622
cleveland,va_long_beach,v1_site_balanced,v1,0,5063,5.0,0.4236472249031067,0.85302002396545,0.4236472249031067,0.5291250348091125,0.13019812107086182
cleveland,va_long_beach,v1_site_balanced,v1,0,5063,10.0,0.29318052530288696,1.0756391663797291,0.29318052530288696,0.4046702980995178,0.08515608310699463
