outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,natural_supervised_risk,masked_supervised_risk,consistency_risk,confident_fraction
cleveland,hungary,mirrams_equation9,mirrams,4,5062,25.0,6.654709339141846,0.6811305885014578,0.3674900531768799,0.373698353767395,0.04544960334897041,0.5541795492172241
cleveland,hungary,mirrams_equation9,mirrams,4,5062,30.0,6.774483680725098,0.6677339344925666,0.3687342405319214,0.37794268131256104,0.04910727217793465,0.6130030751228333
cleveland,hungary,mirrams_equation9,mirrams,4,5062,35.0,6.330206871032715,0.6522343808644131,0.34327539801597595,0.3563702702522278,0.04275849834084511,0.569659411907196
cleveland,hungary,mirrams_equation9,mirrams,4,5062,40.0,6.728386878967285,0.6694005124631295,0.33005592226982117,0.38365739583969116,0.042898029088974,0.594427227973938
cleveland,hungary,mirrams_equation9,mirrams,4,5062,45.0,6.702340126037598,0.6451915777886945,0.3111419975757599,0.3830951452255249,0.042984724044799805,0.5882352590560913
cleveland,hungary,mirrams_equation9,mirrams,4,5062,50.0,6.180622100830078,0.6659629148326138,0.3175167739391327,0.3430016338825226,0.04787207394838333,0.5510835647583008
cleveland,hungary,mirrams_equation9,mirrams,4,5062,55.0,6.269135475158691,0.6797641672391351,0.29875269532203674,0.3476989269256592,0.05032658949494362,0.6439628601074219
cleveland,hungary,mirrams_equation9,mirrams,4,5062,60.0,5.954778671264648,0.6585511293808315,0.2702772319316864,0.32676953077316284,0.052197229117155075,0.6006191968917847
cleveland,hungary,mirrams_equation9,mirrams,4,5062,65.0,5.562443733215332,0.6952934609684375,0.2812916934490204,0.31382429599761963,0.03825251758098602,0.6470587849617004
cleveland,hungary,mirrams_equation9,mirrams,4,5062,70.0,5.857492446899414,0.6766650496856987,0.25035279989242554,0.31241631507873535,0.061392977833747864,0.6625387072563171
cleveland,hungary,mirrams_equation9,mirrams,4,5062,75.0,5.755535125732422,0.7685273279807243,0.2449117749929428,0.32829201221466064,0.039082884788513184,0.6811145544052124
cleveland,hungary,mirrams_equation9,mirrams,4,5062,80.0,5.7509894371032715,0.7586915385609979,0.2441445142030716,0.29155483841896057,0.07556817680597305,0.6563467383384705
cleveland,hungary,mirrams_equation9,mirrams,4,5062,85.0,5.578483581542969,0.7763928562971547,0.24298101663589478,0.30106616020202637,0.054634030908346176,0.6656346321105957
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,5.0,8.145483016967773,0.6933680350413317,0.4929780662059784,0.5101670026779175,-0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,10.0,7.430375099182129,0.7614518621704054,0.4364420473575592,0.46626222133636475,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,15.0,8.079940795898438,0.763453645687849,0.42792412638664246,0.4501269459724426,0.060007497668266296,0.10931174457073212
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,20.0,7.915330410003662,0.7862086855812076,0.40212756395339966,0.44132861495018005,0.05955154821276665,0.21862348914146423
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,25.0,8.180416107177734,0.7837747695262891,0.413519024848938,0.45618101954460144,0.06161215901374817,0.2489878535270691
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,30.0,7.16808557510376,0.7808211892536798,0.38831213116645813,0.41484329104423523,0.03714156523346901,0.24089069664478302
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,35.0,7.652963161468506,0.7896160845569516,0.37762612104415894,0.44106215238571167,0.0439603216946125,0.26113361120224
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,40.0,7.0995564460754395,0.7547967482900604,0.36075514554977417,0.4142442047595978,0.0350092276930809,0.2510121464729309
cleveland,switzerland,mirrams_equation9,mirrams,4,5062,45.0,7.289022922515869,0.7836344437177247,0.36497220396995544,0.41160017251968384,0.05000321567058563,0.2773279547691345
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,5.0,7.8547821044921875,0.815528680124902,0.42765578627586365,0.49514177441596985,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,10.0,7.44915771484375,1.1598849178254067,0.3589498698711395,0.4057080149650574,0.06697249412536621,0.24220624566078186
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,15.0,7.231271266937256,1.1853645944360023,0.37750691175460815,0.4023585319519043,0.05455910041928291,0.5371702909469604
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,20.0,7.015706539154053,1.2026142318234636,0.3494020402431488,0.3698003888130188,0.07461992651224136,0.5899280905723572
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,25.0,7.328562259674072,1.1832668586375847,0.3280324935913086,0.3889262080192566,0.0777757540345192,0.541966438293457
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,30.0,6.378702163696289,1.1508467491331131,0.29436707496643066,0.33775824308395386,0.06786410510540009,0.4940048158168793
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,35.0,6.318171977996826,1.2056626262593824,0.29400667548179626,0.3421936333179474,0.05941738188266754,0.551558792591095
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,40.0,6.313411235809326,1.3271588509730887,0.28148314356803894,0.3417324125766754,0.060396142303943634,0.5995203852653503
cleveland,va_long_beach,mirrams_equation9,mirrams,4,5062,45.0,6.033455848693848,1.2656236326790262,0.2809901237487793,0.3315783143043518,0.051919400691986084,0.6258993148803711
cleveland,hungary,mirrams_equation9,mirrams,5,5062,5.0,7.367438316345215,0.9612628538960593,0.4496770203113556,0.4611840844154358,0.0,0.0
cleveland,hungary,mirrams_equation9,mirrams,5,5062,10.0,6.852241516113281,0.7451582867606212,0.4035550355911255,0.4299124479293823,0.0,0.0
cleveland,hungary,mirrams_equation9,mirrams,5,5062,15.0,7.6570820808410645,1.0517499615374533,0.4422681927680969,0.4129684865474701,0.06801911443471909,0.495356023311615
cleveland,hungary,mirrams_equation9,mirrams,5,5062,20.0,7.695792198181152,0.7416967071112814,0.41554197669029236,0.435406357049942,0.049943625926971436,0.5882352590560913
cleveland,hungary,mirrams_equation9,mirrams,5,5062,25.0,7.264540672302246,0.6872290159307836,0.372101753950119,0.3926221430301666,0.06687375903129578,0.5108358860015869
cleveland,hungary,mirrams_equation9,mirrams,5,5062,30.0,7.239970684051514,0.7742454487673507,0.39920467138290405,0.41018226742744446,0.04586881026625633,0.6439628601074219
cleveland,hungary,mirrams_equation9,mirrams,5,5062,35.0,7.0144453048706055,0.64821383746705,0.36147627234458923,0.3851253390312195,0.05840591341257095,0.49845200777053833
cleveland,hungary,mirrams_equation9,mirrams,5,5062,40.0,7.234381675720215,0.747536915132862,0.36208778619766235,0.4097738265991211,0.04837910830974579,0.6439628601074219
cleveland,hungary,mirrams_equation9,mirrams,5,5062,45.0,7.209072113037109,0.6555397109767058,0.3529611825942993,0.41010570526123047,0.046968359500169754,0.6130030751228333
cleveland,hungary,mirrams_equation9,mirrams,5,5062,50.0,6.794648170471191,0.6327426467029811,0.33863604068756104,0.37256062030792236,0.05784017965197563,0.5356037020683289
cleveland,hungary,mirrams_equation9,mirrams,5,5062,55.0,6.662746906280518,0.747693673468845,0.334916889667511,0.3685090243816376,0.05334628000855446,0.6315789222717285
cleveland,hungary,mirrams_equation9,mirrams,5,5062,60.0,6.771393775939941,0.6788649122462472,0.3099741041660309,0.37343570590019226,0.0573255717754364,0.5913312435150146
cleveland,hungary,mirrams_equation9,mirrams,5,5062,65.0,6.477287769317627,0.6746694269983644,0.306383341550827,0.355057030916214,0.05633661895990372,0.5727553963661194
cleveland,hungary,mirrams_equation9,mirrams,5,5062,70.0,6.291228294372559,0.7496306333425742,0.29633527994155884,0.3424258232116699,0.05723372846841812,0.6439628601074219
cleveland,hungary,mirrams_equation9,mirrams,5,5062,75.0,6.487909317016602,0.7243945401218584,0.2800619900226593,0.3642319142818451,0.04962458461523056,0.6253869533538818
cleveland,hungary,mirrams_equation9,mirrams,5,5062,80.0,6.742092609405518,0.7242419021312196,0.2821367084980011,0.3714251220226288,0.05923858657479286,0.6532507538795471
cleveland,hungary,mirrams_equation9,mirrams,5,5062,85.0,6.5154128074646,0.7169851586792277,0.28339430689811707,0.36542564630508423,0.05004226043820381,0.6006191968917847
cleveland,hungary,mirrams_equation9,mirrams,5,5062,90.0,6.206043720245361,0.6967870831525396,0.27933210134506226,0.34078046679496765,0.0543336346745491,0.603715181350708
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,5.0,8.47494888305664,0.6935906558606582,0.49477100372314453,0.532011866569519,-0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,10.0,7.870091438293457,0.7751895570699507,0.4441024363040924,0.49506592750549316,0.0,0.0
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,15.0,8.489734649658203,0.7559658242983227,0.4360053241252899,0.465413361787796,0.0715019702911377,0.07894737273454666
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,20.0,8.75844955444336,0.7845635915718592,0.40582728385925293,0.4794037640094757,0.07743772864341736,0.2044534534215927
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,25.0,8.856143951416016,0.8051340740254345,0.4275820553302765,0.4693908393383026,0.09251326322555542,0.2591093182563782
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,30.0,7.8250908851623535,0.7882818218903241,0.4072882831096649,0.4353931248188019,0.0591270849108696,0.2591093182563782
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,35.0,8.14979362487793,0.7693114230103685,0.3944644629955292,0.47065162658691406,0.04637032747268677,0.26113361120224
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,40.0,8.014908790588379,0.7420122993998532,0.37612414360046387,0.460831880569458,0.04842038080096245,0.22267207503318787
cleveland,switzerland,mirrams_equation9,mirrams,5,5062,45.0,8.409462928771973,0.7691632800539101,0.3744647800922394,0.4699120819568634,0.06575442105531693,0.2651821970939636
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,5.0,8.257012367248535,0.8043080647789878,0.44081419706344604,0.5210798978805542,0.0,0.0
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,10.0,7.6746625900268555,1.097462553683439,0.37134164571762085,0.4096536338329315,0.0772344321012497,0.18944844603538513
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,15.0,7.974085330963135,1.1816809909626471,0.4059639275074005,0.4446238577365875,0.05991756543517113,0.46043166518211365
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,20.0,7.9637651443481445,1.0794986574206513,0.37273108959198,0.42009541392326355,0.08597352355718613,0.5035971403121948
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,25.0,7.3683552742004395,1.0946087987157131,0.3491653501987457,0.39462146162986755,0.0733245238661766,0.49880096316337585
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,30.0,7.6720051765441895,1.0311247860292605,0.3182443380355835,0.3950231969356537,0.09522751718759537,0.48201438784599304
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,35.0,7.30869722366333,1.0884671939885429,0.3123221695423126,0.37725698947906494,0.0891680046916008,0.4700239896774292
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,40.0,6.922614574432373,1.1120380468638154,0.3000924289226532,0.3613934814929962,0.08010801672935486,0.5011990666389465
cleveland,va_long_beach,mirrams_equation9,mirrams,5,5062,45.0,7.387942790985107,1.0529953694506986,0.3180015981197357,0.40111756324768066,0.07021181285381317,0.541966438293457
hungary,cleveland,mirrams_equation9,mirrams,0,5062,5.0,10.538461685180664,0.6666183451371381,0.6375005841255188,0.6600640416145325,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,10.0,8.192367553710938,0.7807047285102922,0.5144721865653992,0.5118597149848938,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,15.0,7.372204303741455,0.9501829410135696,0.4615829885005951,0.4607080817222595,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,20.0,7.212895393371582,1.0178199586926748,0.45143595337867737,0.4507639706134796,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,25.0,7.05049467086792,0.9515756650373873,0.4419974088668823,0.4405664801597595,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,30.0,7.007753372192383,0.8353773474895593,0.4243004322052002,0.43889689445495605,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,35.0,6.745486736297607,0.7638025048188718,0.4100857675075531,0.42236006259918213,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,0,5062,40.0,7.927460193634033,0.776233956204402,0.40474027395248413,0.4193183183670044,0.08219633251428604,0.0030959751456975937
hungary,cleveland,mirrams_equation9,mirrams,0,5062,45.0,7.516051292419434,0.8374093490374968,0.40317103266716003,0.40687838196754456,0.06731364130973816,0.06501547992229462
hungary,switzerland,mirrams_equation9,mirrams,0,5062,5.0,10.238910675048828,0.7454779624582452,0.6347433924674988,0.6402778029441833,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,10.0,9.257975578308105,0.7343632661072917,0.5684328675270081,0.5793028473854065,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,15.0,8.428625106811523,0.7480011842234525,0.5109130144119263,0.5278474688529968,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,20.0,7.8195366859436035,0.7766608849678847,0.4809334874153137,0.48924019932746887,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,25.0,7.3482208251953125,0.8290592841879141,0.44533687829971313,0.4601922631263733,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,0,5062,30.0,7.976079940795898,0.9028260015197918,0.44098037481307983,0.4305572211742401,0.07178273051977158,0.005964214447885752
hungary,switzerland,mirrams_equation9,mirrams,0,5062,35.0,8.137600898742676,0.9929586466651856,0.44168391823768616,0.4549798369407654,0.058081336319446564,0.07952286303043365
hungary,switzerland,mirrams_equation9,mirrams,0,5062,40.0,7.870814323425293,1.020365079387258,0.43411603569984436,0.4408645033836365,0.05491539090871811,0.19681908190250397
hungary,switzerland,mirrams_equation9,mirrams,0,5062,45.0,7.836607933044434,1.044252862373902,0.4245135188102722,0.44600632786750793,0.04813332483172417,0.2425447255373001
hungary,switzerland,mirrams_equation9,mirrams,0,5062,50.0,7.770476341247559,1.0818298147057481,0.4217308759689331,0.4367223381996155,0.053194012492895126,0.2842942178249359
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,5.0,10.095254898071289,0.6745421404033061,0.6106474995613098,0.6323071718215942,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,10.0,8.854302406311035,0.7079549048057098,0.5496732592582703,0.5536419749259949,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,15.0,7.911177635192871,0.7272953071113974,0.4874027371406555,0.4949183166027069,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,20.0,7.186518669128418,0.7372719316172648,0.43168389797210693,0.45032230019569397,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,25.0,6.546350479125977,0.7908519375925289,0.399608850479126,0.4097827970981598,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,30.0,6.386524677276611,0.8735036055494971,0.3639117479324341,0.40150752663612366,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,35.0,7.117570400238037,0.9483037245474104,0.3421887755393982,0.3701767325401306,0.08151538670063019,0.07042253762483597
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,40.0,6.761327743530273,1.0409408093357948,0.3367879092693329,0.3715701699256897,0.056732479482889175,0.21596243977546692
hungary,va_long_beach,mirrams_equation9,mirrams,0,5062,45.0,6.590221405029297,1.1346857046637617,0.33273953199386597,0.370079904794693,0.04708557948470116,0.3262910842895508
hungary,cleveland,mirrams_equation9,mirrams,1,5062,5.0,10.613510131835938,0.6666629580417034,0.6386404037475586,0.6649913191795349,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,10.0,8.307552337646484,0.7785399283848945,0.5160812735557556,0.5194314122200012,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,15.0,7.366249084472656,0.951317197827184,0.46321195363998413,0.4602024555206299,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,20.0,7.244527816772461,1.0405944019520639,0.455800324678421,0.45258182287216187,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,25.0,7.1209187507629395,0.9944863790477062,0.44975894689559937,0.4447439908981323,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,30.0,7.215709686279297,0.8833948899680428,0.43169698119163513,0.45226752758026123,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,35.0,6.844634056091309,0.8045428569620203,0.415994793176651,0.42857596278190613,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,40.0,6.85235071182251,0.8010509914116672,0.4104624390602112,0.42945921421051025,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,1,5062,45.0,8.03122615814209,0.8293783223365001,0.4059392511844635,0.42109259963035583,0.08725985139608383,0.015479875728487968
hungary,switzerland,mirrams_equation9,mirrams,1,5062,5.0,10.223836898803711,0.7447800352719806,0.6357939839363098,0.639202892780304,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,1,5062,10.0,9.388532638549805,0.7315172085991444,0.5711292028427124,0.5878269076347351,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,1,5062,15.0,8.59881591796875,0.7407480409397227,0.5148539543151855,0.5389308333396912,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,1,5062,20.0,8.037964820861816,0.760942488482026,0.484672874212265,0.5035527944564819,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,1,5062,25.0,7.552797794342041,0.8098547459459715,0.44917213916778564,0.47357505559921265,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,1,5062,30.0,8.35989761352539,0.8810434306574435,0.4449406862258911,0.4491649270057678,0.07849889993667603,0.005964214447885752
hungary,switzerland,mirrams_equation9,mirrams,1,5062,35.0,8.614858627319336,0.9693080812916403,0.4440549612045288,0.4724366068840027,0.07228361070156097,0.05765407159924507
hungary,switzerland,mirrams_equation9,mirrams,1,5062,40.0,8.359779357910156,1.008074500264373,0.4385605454444885,0.46325594186782837,0.06482531130313873,0.18290257453918457
hungary,switzerland,mirrams_equation9,mirrams,1,5062,45.0,8.36266803741455,1.024664157032341,0.4340949058532715,0.4703979194164276,0.05817365273833275,0.22465208172798157
hungary,switzerland,mirrams_equation9,mirrams,1,5062,50.0,7.9407429695129395,1.078685708606661,0.4309934377670288,0.44282716512680054,0.057822804898023605,0.26640158891677856
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,5.0,10.230366706848145,0.6743566817247058,0.6116967797279358,0.641244649887085,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,10.0,9.058573722839355,0.7106196454595639,0.5534265041351318,0.5670098066329956,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,15.0,8.061966896057129,0.7352029552450776,0.49432212114334106,0.504509687423706,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,20.0,7.585676670074463,0.7408902752977551,0.43560799956321716,0.4766712486743927,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,25.0,6.879162788391113,0.7871538801710298,0.40429896116256714,0.431657612323761,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,30.0,6.813668727874756,0.8700102671996832,0.36815503239631653,0.42970091104507446,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,35.0,7.523800373077393,0.9569073544593732,0.34784823656082153,0.3970527648925781,0.08134403824806213,0.056338027119636536
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,40.0,7.869524955749512,1.0398391036071906,0.34464579820632935,0.42516231536865234,0.07649629563093185,0.19953051209449768
hungary,va_long_beach,mirrams_equation9,mirrams,1,5062,45.0,7.5690107345581055,1.1070478659033371,0.34123653173446655,0.4206358790397644,0.061215709894895554,0.2887324094772339
hungary,cleveland,mirrams_equation9,mirrams,2,5062,5.0,10.741706848144531,0.666366037934399,0.6399319767951965,0.6734516620635986,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,10.0,8.520329475402832,0.774386551986616,0.518146812915802,0.533478856086731,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,15.0,7.477437973022461,0.9493919071263943,0.464863657951355,0.46750494837760925,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,20.0,7.371193885803223,1.0587314702741997,0.45949891209602356,0.46077966690063477,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,25.0,7.162412643432617,1.0307347832450735,0.4574986398220062,0.44699427485466003,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,30.0,7.315139293670654,0.9314760158679711,0.4404962956905365,0.458309531211853,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,35.0,6.896519660949707,0.8433801003217676,0.42384520173072815,0.43151164054870605,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,40.0,6.894336700439453,0.8226976264780741,0.418318510055542,0.43173453211784363,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,2,5062,45.0,6.902188301086426,0.8451702180602965,0.41312503814697266,0.43260422348976135,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,5.0,10.246865272521973,0.7443213358493865,0.6364709138870239,0.640692949295044,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,10.0,9.40852165222168,0.7297213550532908,0.5726487040519714,0.5890581607818604,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,15.0,8.838775634765625,0.7387543615226895,0.5170494318008423,0.5547817349433899,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,20.0,8.390439987182617,0.759294818962956,0.48698189854621887,0.5268971920013428,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,25.0,7.706982612609863,0.7999526400546348,0.45300036668777466,0.4835987985134125,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,2,5062,30.0,8.830081939697266,0.8580413612496745,0.44831520318984985,0.46948617696762085,0.0892983004450798,0.003976142965257168
hungary,switzerland,mirrams_equation9,mirrams,2,5062,35.0,8.921550750732422,0.9450028182846746,0.44307032227516174,0.4863050580024719,0.07892697304487228,0.03976143151521683
hungary,switzerland,mirrams_equation9,mirrams,2,5062,40.0,8.519498825073242,1.009314225108987,0.44254550337791443,0.46509313583374023,0.07337042689323425,0.1530815064907074
hungary,switzerland,mirrams_equation9,mirrams,2,5062,45.0,9.05756950378418,1.0298927290275728,0.440087229013443,0.5078248977661133,0.06667392700910568,0.20278328657150269
hungary,switzerland,mirrams_equation9,mirrams,2,5062,50.0,8.469240188598633,1.0585323177820452,0.43767714500427246,0.4595177471637726,0.07591978460550308,0.2584492862224579
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,5.0,10.350665092468262,0.6744230804236664,0.6127908229827881,0.6491916179656982,-0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,10.0,9.31210994720459,0.7144250725046498,0.5585247874259949,0.5835723280906677,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,15.0,8.433786392211914,0.742550529925299,0.5037596225738525,0.5286684632301331,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,20.0,7.871053695678711,0.7452316497666449,0.44257137179374695,0.49523216485977173,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,25.0,7.3254804611206055,0.7838362410723008,0.4098374545574188,0.4610428810119629,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,30.0,7.152093887329102,0.8592975301369383,0.37411749362945557,0.4518651068210602,0.0,0.0
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,35.0,7.867365837097168,0.952029357934479,0.35382306575775146,0.42363449931144714,0.07726836204528809,0.03286385163664818
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,40.0,8.380205154418945,1.0488986412401173,0.35107284784317017,0.4415627121925354,0.09371275454759598,0.15258216857910156
hungary,va_long_beach,mirrams_equation9,mirrams,2,5062,45.0,8.10999870300293,1.1187271679594886,0.34974220395088196,0.4448022246360779,0.07254821807146072,0.2582159638404846
hungary,cleveland,mirrams_equation9,mirrams,3,5062,5.0,7.414773464202881,1.0821897724792087,0.4620879888534546,0.4635123610496521,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,3,5062,10.0,6.866951942443848,0.7119935985507089,0.4260026216506958,0.4293966293334961,0.0,0.0
hungary,cleveland,mirrams_equation9,mirrams,3,5062,15.0,7.288693428039551,0.8261605387911038,0.39779219031333923,0.397908478975296,0.06148495525121689,0.03405572474002838
hungary,cleveland,mirrams_equation9,mirrams,3,5062,20.0,7.0586395263671875,0.8271996868224998,0.3998771905899048,0.3978407382965088,0.04607672989368439,0.5015479922294617
hungary,cleveland,mirrams_equation9,mirrams,3,5062,25.0,6.663357734680176,0.6959139390105458,0.360851913690567,0.3773176670074463,0.04284937307238579,0.4891640841960907
hungary,cleveland,mirrams_equation9,mirrams,3,5062,30.0,6.590368270874023,0.8312380024725854,0.36045193672180176,0.37853893637657166,0.03678881749510765,0.6068111062049866
hungary,cleveland,mirrams_equation9,mirrams,3,5062,35.0,6.320248603820801,0.8754191282602417,0.3226933777332306,0.36621880531311035,0.03361818939447403,0.569659411907196
hungary,cleveland,mirrams_equation9,mirrams,3,5062,40.0,5.986865997314453,0.8060544962147341,0.3198529779911041,0.340528279542923,0.037272609770298004,0.603715181350708
hungary,cleveland,mirrams_equation9,mirrams,3,5062,45.0,5.552127838134766,0.8492756027993036,0.31718528270721436,0.3154388964176178,0.03355724737048149,0.5913312435150146
hungary,cleveland,mirrams_equation9,mirrams,3,5062,50.0,5.602202415466309,0.9822681012167627,0.28162330389022827,0.3095051646232605,0.04520010948181152,0.5975232124328613
hungary,cleveland,mirrams_equation9,mirrams,3,5062,55.0,5.9088311195373535,0.8976793095507664,0.2773423194885254,0.3373890221118927,0.0380435585975647,0.6099070906639099
hungary,cleveland,mirrams_equation9,mirrams,3,5062,60.0,5.142711162567139,0.8852509052094337,0.2482062578201294,0.2860747277736664,0.04022560641169548,0.5634675025939941
hungary,cleveland,mirrams_equation9,mirrams,3,5062,65.0,4.971345901489258,1.1525761813793611,0.2616862654685974,0.28079959750175476,0.033177699893713,0.6965944170951843
hungary,switzerland,mirrams_equation9,mirrams,3,5062,5.0,7.932580947875977,0.7894386773604449,0.4862004816532135,0.4964253604412079,0.0,0.0
hungary,switzerland,mirrams_equation9,mirrams,3,5062,10.0,7.958341121673584,1.0443035492634352,0.4377664625644684,0.44755396246910095,0.053817685693502426,0.1530815064907074
hungary,switzerland,mirrams_equation9,mirrams,3,5062,15.0,7.76389217376709,1.107756280453752,0.41446271538734436,0.4373987913131714,0.052563175559043884,0.36580514907836914
hungary,switzerland,mirrams_equation9,mirrams,3,5062,20.0,7.297277450561523,1.0765754086990695,0.40936440229415894,0.4182034730911255,0.04099074751138687,0.3280318081378937
hungary,switzerland,mirrams_equation9,mirrams,3,5062,25.0,7.5107316970825195,1.1049208677989835,0.38392314314842224,0.43112078309059143,0.0439998060464859,0.3976143002510071
hungary,switzerland,mirrams_equation9,mirrams,3,5062,30.0,6.687084197998047,1.056554947158644,0.3848557770252228,0.38660869002342224,0.03353986516594887,0.429423451423645
