outer_target,experiment,variant,epochs,config_sha256,policy,mask_replicate,diagnostic_mode,calibration_intercept,calibration_slope,estimated_target_prevalence_mlls,estimated_target_prevalence_soft_bbse,diagnostic_best_prior,diagnostic_best_statistic,diagnostic_p_value,diagnostic_accepted_interval_low,diagnostic_accepted_interval_high,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,adaptation_allowed
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,0.0,composite_multiview_v3,0.0167061294935754,0.7230348932527829,0.0702464911445084,0.14969238718727,0.25,0.0248841556626012,0.005,,,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,1.0,composite_multiview_v3,-0.0488229180200514,0.4880573797405213,0.0100005188026695,0.0507556765688283,0.2,0.0192392365500956,0.005,,,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,2.0,composite_multiview_v3,-0.0578830864868436,0.6343541490966228,0.0100005188026695,0.0917006251432958,0.2,0.0202670446161467,0.005,,,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,3.0,composite_multiview_v3,-0.0077717038800755,0.5698396252034593,0.0108912263378909,0.1412454683647507,0.2,0.0234803058689173,0.005,,,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,4.0,composite_multiview_v3,-0.0059446895039998,0.5889391612589175,0.0100005188026695,0.1159822040091376,0.25,0.0261423132123783,0.005,,,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,5.0,composite_multiview_v3,-0.024856911984405,0.7145161644140283,0.0248071148293458,0.1669342365876906,0.3,0.024348647898007,0.005,,,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,6.0,composite_multiview_v3,-0.0096051629528436,0.6629929576655504,0.0100005188026695,0.1492220844194662,0.25,0.018674435682785,0.005,,,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,7.0,composite_multiview_v3,0.0531059568348517,0.7867997253819689,0.089239120996034,0.06685089869623,0.2,0.0208501008922454,0.005,,,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,8.0,composite_multiview_v3,-0.0754375890917532,0.5892890178593035,0.0100005188026695,0.0446386408766312,0.1,0.0192759101053539,0.005,,,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,9.0,composite_multiview_v3,-0.0380162864801586,0.6241719641529269,0.0100005188026695,0.0406351633924192,0.2,0.0172338825636043,0.005,,,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538,False
hungary,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,natural,0.0,composite_multiview_v3,-0.1553928437410108,0.7222599089232323,0.0765548117251171,0.1480302051730665,0.35,0.1314423785846051,0.005,,,True,True,0.9829931972789115,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_advanced,0.0,composite_multiview_v3,-0.1890070131638652,1.029500871895069,0.1835061127416338,0.200021023139771,0.2,0.0600383885422572,0.005,,,True,True,0.9931972789115646,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_exercise,0.0,composite_multiview_v3,-0.2896014056817593,0.98502535781018,0.0100005188026695,0.01,0.25,0.1112167507381327,0.005,,,True,True,0.9897959183673468,0.0,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_routine,0.0,composite_multiview_v3,-0.1896583925980282,0.9840470244699888,0.1315848298580576,0.0868363550267886,0.5,0.2129326363551439,0.005,,,True,True,0.9965986394557824,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,0.0,composite_multiview_v3,-0.2191098286726119,1.0112143752537062,0.1223664092355836,0.1238206053422189,0.2,0.0649497209286901,0.005,,,True,True,0.9591836734693876,0.0,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,1.0,composite_multiview_v3,-0.2075468783484012,1.0009559589168495,0.1152982375885909,0.1305654846148226,0.25,0.0666414577455468,0.005,,,True,True,0.9829931972789115,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,2.0,composite_multiview_v3,-0.2146437784830108,0.9876187895743987,0.1209647820459622,0.1382959442922001,0.2,0.0669615236763526,0.005,,,True,True,0.9863945578231292,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,3.0,composite_multiview_v3,-0.2069286917271683,1.0115083178518325,0.1206993076356023,0.1347497407296599,0.15,0.0559141602971546,0.005,,,True,True,0.979591836734694,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,4.0,composite_multiview_v3,-0.1952616808591824,1.0348409006596593,0.1290711981914916,0.122351065786518,0.2,0.0643647985532652,0.005,,,True,True,0.979591836734694,0.0,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,5.0,composite_multiview_v3,-0.2008471996707637,1.0466891260771432,0.1424136964911887,0.1332679908382422,0.25,0.0655135729503786,0.005,,,True,True,0.9829931972789115,0.0,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,6.0,composite_multiview_v3,-0.2162089670515977,1.0051711184187588,0.1111625409148067,0.118032704249723,0.2,0.0736878091061288,0.005,,,True,True,0.979591836734694,0.0,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,7.0,composite_multiview_v3,-0.1938878558393284,1.019532491300521,0.1494272868064734,0.1234901513737021,0.2,0.0674614650004865,0.005,,,True,True,0.9863945578231292,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,8.0,composite_multiview_v3,-0.2002246344610509,1.0458026728832228,0.141723040099332,0.1257314109119532,0.2,0.0605173578476355,0.005,,,True,True,0.9727891156462584,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,9.0,composite_multiview_v3,-0.2177999170191299,0.9885116969788652,0.1217767717073808,0.1354647983993651,0.2,0.0711823287094434,0.005,,,True,True,0.9727891156462584,0.0,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,0.0,composite_multiview_v3,-0.1957410162948082,0.9891066493908152,0.0878102528462509,0.0972925712170411,0.2,0.0611017253890054,0.005,,,True,True,0.5204081632653061,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,1.0,composite_multiview_v3,-0.2297978919941853,1.0004957487329955,0.0555637279644584,0.1046121349190033,0.15,0.0517496474055289,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,2.0,composite_multiview_v3,-0.1819161124246673,1.023539725654422,0.0978808098118676,0.1061440334420744,0.15,0.0513671862256645,0.005,,,True,True,0.7210884353741497,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,3.0,composite_multiview_v3,-0.2033264385303116,1.079350874813624,0.1104444755460313,0.1099158876401119,0.2,0.0622722784476308,0.005,,,True,True,0.5612244897959183,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,4.0,composite_multiview_v3,-0.1986985650137015,0.925710883153948,0.0472168024837261,0.1210772269022032,0.25,0.0512709311306577,0.005,,,True,True,0.6666666666666666,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,5.0,composite_multiview_v3,-0.1945279869728616,0.9771452393653028,0.0368183349961318,0.0531753398529539,0.2,0.0547638408362727,0.005,,,True,True,0.6666666666666666,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,6.0,composite_multiview_v3,-0.2037842625643262,0.8990929962675744,0.0146696909484998,0.0918963374439012,0.15,0.0627100233660948,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,7.0,composite_multiview_v3,-0.2069908587319613,1.067572537409816,0.1181864753762838,0.1194423825195266,0.2,0.057713735869397,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,8.0,composite_multiview_v3,-0.2097063939483376,0.986348368158235,0.0805054139735008,0.1093351067460653,0.2,0.0550185358209353,0.005,,,True,True,0.7517006802721088,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,9.0,composite_multiview_v3,-0.2141808760094762,1.0882746413471336,0.1257435920677688,0.1337713491332133,0.2,0.0560328557440772,0.005,,,True,True,0.6972789115646258,0.0769230769230769,0.0769230769230769,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,0.0,composite_multiview_v3,-0.1877023283385192,0.9635391510397032,0.1280988842491031,0.1687470130870922,0.3,0.0479839767061783,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,1.0,composite_multiview_v3,-0.1850846599859674,0.9593139771512972,0.1392630411707666,0.1546247557306763,0.3,0.0465060921459046,0.005,,,True,True,0.6938775510204082,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,2.0,composite_multiview_v3,-0.1833470260508132,1.0469740198857376,0.1603185279812392,0.1608200692330825,0.35,0.0535958866972732,0.005,,,True,True,0.7006802721088435,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,3.0,composite_multiview_v3,-0.1880933184903144,1.1388434021969789,0.200117218848678,0.1857778013309998,0.35,0.06322356113071,0.005,,,True,True,0.6224489795918368,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,4.0,composite_multiview_v3,-0.1998815417549262,1.032684960182155,0.1715597277112203,0.1971248344733062,0.3,0.0456226980056158,0.005,,,True,True,0.7006802721088435,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,5.0,composite_multiview_v3,-0.2020894545753621,1.042156000048544,0.1371271171457241,0.1650313073154563,0.3,0.0527893233254794,0.005,,,True,True,0.7278911564625851,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,6.0,composite_multiview_v3,-0.1762543641320842,1.0376515966652406,0.18449611555932,0.1830480471352246,0.4,0.0590843181204219,0.005,,,True,True,0.6904761904761905,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,7.0,composite_multiview_v3,-0.2107733087777125,0.9923400108771698,0.1049348108072051,0.1487203014753695,0.3,0.0445020648082623,0.005,,,True,True,0.7142857142857143,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,8.0,composite_multiview_v3,-0.1989768256365069,1.0346141162163052,0.16164982261587,0.1617895353418819,0.3,0.0539251633556071,0.005,,,True,True,0.6904761904761905,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_10,9.0,composite_multiview_v3,-0.1879578267078517,0.879233404404599,0.0988952642413178,0.1732349043472577,0.25,0.0451532464908476,0.005,,,True,True,0.7210884353741497,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,0.0,composite_multiview_v3,-0.1125317919919282,0.9001570450440501,0.086770826729049,0.1732167297242052,0.3,0.022675762799105,0.005,,,True,True,0.4217687074829932,0.1538461538461538,0.2307692307692307,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,1.0,composite_multiview_v3,-0.1279691065498826,0.956579490063216,0.1004470098487424,0.1747966159778692,0.3,0.0254109781573271,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,2.0,composite_multiview_v3,-0.100738505595895,0.9323262370923364,0.0825018046348823,0.1307343583320682,0.2,0.0275505227299747,0.005,,,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,3.0,composite_multiview_v3,-0.0936729881458937,1.039483918661938,0.1993055122768149,0.2213433284889743,0.35,0.031667379865682,0.005,,,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,4.0,composite_multiview_v3,-0.0768360944941384,0.8677261460770449,0.0685580121884974,0.1195452865665615,0.3,0.0259692650518534,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,5.0,composite_multiview_v3,-0.117062566862581,0.9050229709234664,0.1011316511210424,0.1552386750639066,0.3,0.0340870439276708,0.005,,,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,6.0,composite_multiview_v3,-0.1545368825959947,0.840259516199176,0.0346942563281723,0.1787422882417729,0.35,0.0263291870084854,0.005,,,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,7.0,composite_multiview_v3,-0.1655959612543291,1.0271449719567982,0.098800937716521,0.1684141521391766,0.35,0.0277973191656133,0.005,,,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,8.0,composite_multiview_v3,-0.1379360171301759,1.2495205555802782,0.222778571048046,0.2359475691080333,0.35,0.0286163544655839,0.005,,,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_30,9.0,composite_multiview_v3,-0.125358657403441,0.9319392167106944,0.0931514468413731,0.1301188585107147,0.3,0.0336016395121174,0.005,,,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,0.0,composite_multiview_v3,0.0019370347894888,1.1855895945692891,0.2300181410497927,0.2255098159116415,0.3,0.0185843815956532,0.005,,,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,1.0,composite_multiview_v3,-0.0632603750699802,0.7138089613885072,0.0100005188026695,0.1376089732228677,0.3,0.0153881872458506,0.005,,,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,2.0,composite_multiview_v3,-0.0983933415437703,0.7773736980887934,0.0100005188026695,0.1626091146157902,0.3,0.0148416357620983,0.005,,,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,3.0,composite_multiview_v3,-0.0179808814030091,0.8420016883473811,0.1866780427560306,0.2636103792751778,0.4,0.016517125562847,0.005,,,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,4.0,composite_multiview_v3,-0.0145159262783019,0.9705274073192164,0.1579838871872885,0.2178960886113981,0.4,0.0181181977436637,0.005,,,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,5.0,composite_multiview_v3,-0.0218544519569298,1.0516038744293772,0.1902735658135864,0.2526518918826477,0.35,0.0172753406368659,0.005,,,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,6.0,composite_multiview_v3,-0.0574031007453366,1.0201914534330252,0.1544919942261858,0.2837603092622647,0.4,0.0154762591402312,0.005,,,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,7.0,composite_multiview_v3,-0.0136129974910281,0.9251427158643188,0.1338165199827592,0.1902269909610382,0.3,0.0120810189987234,0.005,,,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,8.0,composite_multiview_v3,-0.1144785679901319,0.8606920604527919,0.0100005188026695,0.1523347589362778,0.25,0.0155601729972748,0.005,,,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mcar_50,9.0,composite_multiview_v3,-0.0684661843507716,0.9272928194199588,0.0524367178869698,0.1820499484088686,0.35,0.0123534383431754,0.005,,,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538,False
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,natural,0.0,composite_multiview_v3,-0.2143985246305549,1.006677923257853,0.159973019599659,0.1669739302731608,0.35,0.1271149243907364,0.005,,,True,True,0.9829931972789115,0.0,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_advanced,0.0,composite_multiview_v3,-0.3421044989528485,0.7221369184617906,0.6787917132208798,0.6601563066361132,0.8,0.2589559114222709,0.005,,,True,True,0.8617886178861789,0.0769230769230769,0.2307692307692307,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_exercise,0.0,composite_multiview_v3,-0.2197659826650246,0.5829641988942983,0.989999495733054,0.9477966702962172,0.95,0.2743498059222,0.005,,,True,True,0.7398373983739838,0.0769230769230769,0.0769230769230769,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,drop_routine,0.0,composite_multiview_v3,-0.344746156358176,0.6609164621652796,0.6258184520893082,0.6598431606729332,0.8,0.0387688253905278,0.005,,,True,True,1.0,0.0,0.0,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,0.0,composite_multiview_v3,-0.2887540357552947,0.7041303353561994,0.6839804153217102,0.6682742813584995,0.8,0.1442556492424134,0.005,,,True,True,0.8536585365853658,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,1.0,composite_multiview_v3,-0.3017542890893749,0.7176136789430199,0.7319077199516963,0.6924530931881338,0.85,0.1451702644048309,0.005,,,True,True,0.8292682926829268,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,2.0,composite_multiview_v3,-0.2908643828267513,0.702075952018393,0.7224868203510006,0.6829974793080618,0.8,0.154021366805159,0.005,,,True,True,0.8455284552845529,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,3.0,composite_multiview_v3,-0.2980756121751923,0.6951160386964901,0.7053513596889461,0.6831257484810811,0.85,0.1689952958556314,0.005,,,True,True,0.8211382113821138,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,4.0,composite_multiview_v3,-0.2911604135566275,0.7065089869522101,0.7276954634559526,0.6952198624394075,0.85,0.1411305958625507,0.005,,,True,True,0.8211382113821138,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,5.0,composite_multiview_v3,-0.2889515471263817,0.6830129258504833,0.756777823334349,0.7004321977524554,0.85,0.1597149119778615,0.005,,,True,True,0.8373983739837398,0.0769230769230769,0.2307692307692307,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,6.0,composite_multiview_v3,-0.2969268072798486,0.7001358540091742,0.7792036966662237,0.7119569440613573,0.85,0.1121591440072001,0.005,,,True,True,0.8373983739837398,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,7.0,composite_multiview_v3,-0.3038959915350957,0.7273179798989928,0.6940225724342406,0.6759471137017141,0.8,0.1373801528028285,0.005,,,True,True,0.7642276422764228,0.0769230769230769,0.2307692307692307,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,8.0,composite_multiview_v3,-0.2729163855397928,0.6771335417039039,0.7399528451190426,0.6976339614892308,0.85,0.1187809831254561,0.005,,,True,True,0.8292682926829268,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,empirical_source,9.0,composite_multiview_v3,-0.2769336969841232,0.7030793092002728,0.7758836193755669,0.7140860333654568,0.9,0.1613742694300586,0.005,,,True,True,0.8699186991869918,0.0769230769230769,0.2307692307692307,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,0.0,composite_multiview_v3,-0.3041856466416196,0.6624517908646999,0.7707932876557507,0.7133407949562527,0.9,0.0474507227272667,0.005,,,True,True,0.6504065040650406,0.0769230769230769,0.1538461538461538,False
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mar_age_sex_30,1.0,composite_multiview_v3,-0.2873393053559226,0.6971318052321183,0.8342471987357104,0.7553615108715969,0.9,0.0350224849520415,0.005,,,True,True,0.5447154471544715,0.0769230769230769,0.0769230769230769,False
