outer_target,experiment,variant,epochs,config_sha256,view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.2,0.0275505227299747,0.0036040126976874,0.005,False,0.05,384.0,,mcar_30,2.0,composite_multiview_v3,False,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0218315375691623,0.0034586310989644,0.005,False,0.05,128.0,1.0191251764366136,mcar_30,3.0,composite_multiview_v3,False,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0028983312042521,0.0061947499850077,0.325,True,0.05,128.0,2.363965036705873,mcar_30,3.0,composite_multiview_v3,False,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0410435733068097,0.0031655144357818,0.005,False,0.05,128.0,5.10759953632701,mcar_30,3.0,composite_multiview_v3,False,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.031667379865682,0.0030597649932861,0.005,False,0.05,384.0,,mcar_30,3.0,composite_multiview_v3,False,True,True,0.3333333333333333,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0188680729710186,0.0020600796678579,0.005,False,0.05,128.0,1.0119705484849904,mcar_30,4.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0027372328830573,0.0056534730710736,0.28,True,0.05,128.0,2.383516750248294,mcar_30,4.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0394491547706055,0.0031441795924855,0.005,False,0.05,128.0,5.138546316003788,mcar_30,4.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0259692650518534,0.0027843848095704,0.005,False,0.05,384.0,,mcar_30,4.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0412615028388054,0.003672529434578,0.005,False,0.05,128.0,1.0090032681748573,mcar_30,5.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0026521594905841,0.0057230746094782,0.28,True,0.05,128.0,2.3547561225890665,mcar_30,5.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.03723758358085,0.0032487033668448,0.005,False,0.05,128.0,5.100440403194942,mcar_30,5.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0340870439276708,0.0033165422593652,0.005,False,0.05,384.0,,mcar_30,5.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0243614249384681,0.0021893893636083,0.005,False,0.05,128.0,1.0056404140627433,mcar_30,6.0,composite_multiview_v3,False,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0036582826022761,0.0051067336367273,0.125,True,0.05,128.0,2.3768362206063944,mcar_30,6.0,composite_multiview_v3,False,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0315775289068447,0.0031899016932986,0.005,False,0.05,128.0,5.10239344329917,mcar_30,6.0,composite_multiview_v3,False,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.0263291870084854,0.0030087355659255,0.005,False,0.05,384.0,,mcar_30,6.0,composite_multiview_v3,False,True,True,0.3435374149659864,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.3,0.0300746222042159,0.00304133622835,0.005,False,0.05,128.0,0.9984271455774668,mcar_30,7.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.2,0.0065979270718257,0.0044024656965423,0.015,False,0.05,128.0,2.392287253688096,mcar_30,7.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0359986450950851,0.0034160459694862,0.005,False,0.05,128.0,5.117981351869174,mcar_30,7.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.0277973191656133,0.0026406112024131,0.005,False,0.05,384.0,,mcar_30,7.0,composite_multiview_v3,False,True,True,0.3979591836734694,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.3,0.0321753858122138,0.0024308182606295,0.005,False,0.05,128.0,1.0209685902273686,mcar_30,8.0,composite_multiview_v3,False,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.2,0.0027706719804856,0.0039323018341967,0.13,True,0.05,128.0,2.4164932038258846,mcar_30,8.0,composite_multiview_v3,False,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0368571538659286,0.0034274564572141,0.005,False,0.05,128.0,5.125814345157199,mcar_30,8.0,composite_multiview_v3,False,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.0286163544655839,0.0027572047952788,0.005,False,0.05,384.0,,mcar_30,8.0,composite_multiview_v3,False,True,True,0.4081632653061224,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0243077693238506,0.0027474008320494,0.005,False,0.05,128.0,1.0150563414806844,mcar_30,9.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0037954465555588,0.0052585987020111,0.165,True,0.05,128.0,2.3341116670741915,mcar_30,9.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0513105422544891,0.0032083259265204,0.005,False,0.05,128.0,5.093897031261851,mcar_30,9.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0336016395121174,0.0030421386808697,0.005,False,0.05,384.0,,mcar_30,9.0,composite_multiview_v3,False,True,True,0.4047619047619047,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0172802602214883,0.0032722207729426,0.005,False,0.05,128.0,1.000593628222918,mcar_50,0.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0005995713715652,0.004517541470383,0.875,True,0.05,128.0,2.3732921868571606,mcar_50,0.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0196143996037237,0.003406013658733,0.005,False,0.05,128.0,5.056295916743614,mcar_50,0.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0185843815956532,0.0032571452154869,0.005,False,0.05,384.0,,mcar_50,0.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0123303408792535,0.0026505358981043,0.005,False,0.05,128.0,1.002695766985822,mcar_50,1.0,composite_multiview_v3,False,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0021009861384717,0.0042532568117258,0.325,True,0.05,128.0,2.43397701359506,mcar_50,1.0,composite_multiview_v3,False,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0200164079719596,0.0033707601326329,0.005,False,0.05,128.0,5.058627554016242,mcar_50,1.0,composite_multiview_v3,False,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0153881872458506,0.0027680017043247,0.005,False,0.05,384.0,,mcar_50,1.0,composite_multiview_v3,False,True,True,0.5102040816326531,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0183756675323933,0.003043320084267,0.005,False,0.05,128.0,0.9876570353768752,mcar_50,2.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0017333721847281,0.0051780289499842,0.415,True,0.05,128.0,2.407592863164872,mcar_50,2.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0156440078217546,0.0033272518043911,0.005,False,0.05,128.0,5.085546183162839,mcar_50,2.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0148416357620983,0.0028848473429213,0.005,False,0.05,384.0,,mcar_50,2.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.1538461538461538,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0182845977750013,0.0040349078294987,0.005,False,0.05,128.0,0.9806568653464326,mcar_50,3.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0019145243548359,0.0047417609293476,0.375,True,0.05,128.0,2.395654005046898,mcar_50,3.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.018172639903806,0.003186283366481,0.005,False,0.05,128.0,5.0643479764204695,mcar_50,3.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.016517125562847,0.0033784590520544,0.005,False,0.05,384.0,,mcar_50,3.0,composite_multiview_v3,False,True,True,0.4931972789115646,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.3,0.0147680417034981,0.0032064817873358,0.005,False,0.05,128.0,0.9916047888725196,mcar_50,4.0,composite_multiview_v3,False,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0024175522140034,0.0053316493674932,0.28,True,0.05,128.0,2.394106006895244,mcar_50,4.0,composite_multiview_v3,False,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.024848061928785,0.0036955389771885,0.005,False,0.05,128.0,5.059538952641893,mcar_50,4.0,composite_multiview_v3,False,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.0181181977436637,0.0030242746107849,0.005,False,0.05,384.0,,mcar_50,4.0,composite_multiview_v3,False,True,True,0.4489795918367347,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.35,0.0188132795994722,0.00333525958782,0.005,False,0.05,128.0,0.9901325587110942,mcar_50,5.0,composite_multiview_v3,False,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.2,0.0012620639827439,0.0051907502920068,0.555,True,0.05,128.0,2.406224002730039,mcar_50,5.0,composite_multiview_v3,False,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0215878387327397,0.0033411805729895,0.005,False,0.05,128.0,5.07559300626988,mcar_50,5.0,composite_multiview_v3,False,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.0172753406368659,0.0031874888202875,0.005,False,0.05,384.0,,mcar_50,5.0,composite_multiview_v3,False,True,True,0.4693877551020408,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.4,0.0142079856911504,0.0026265697577826,0.005,False,0.05,128.0,0.9971866956434828,mcar_50,6.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.25,0.0021377889744512,0.0039155823781675,0.295,True,0.05,128.0,2.420875691835739,mcar_50,6.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0213705695275231,0.0032366338376727,0.005,False,0.05,128.0,5.045621966539071,mcar_50,6.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.4,0.0154762591402312,0.0034322342911946,0.005,False,0.05,384.0,,mcar_50,6.0,composite_multiview_v3,False,True,True,0.5068027210884354,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0079123202041205,0.0031589379735205,0.005,False,0.05,128.0,0.9904618577427172,mcar_50,7.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.3,0.0017526785172954,0.0043716869528168,0.4,True,0.05,128.0,2.3977530557816333,mcar_50,7.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0166452715319592,0.0031564347605128,0.005,False,0.05,128.0,5.089460048566904,mcar_50,7.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.3,0.0120810189987234,0.0032531774952868,0.005,False,0.05,384.0,,mcar_50,7.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.0110628710044326,0.0023195192680725,0.005,False,0.05,128.0,1.0155031881864116,mcar_50,8.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0028261705983929,0.0048788672049505,0.185,True,0.05,128.0,2.394514021774057,mcar_50,8.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.85,0.0294930504114416,0.0031832391897125,0.005,False,0.05,128.0,5.081396113228096,mcar_50,8.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.25,0.0155601729972748,0.0027968706839079,0.005,False,0.05,384.0,,mcar_50,8.0,composite_multiview_v3,False,True,True,0.4863945578231292,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.3,0.014738137972891,0.0040884846419886,0.005,False,0.05,128.0,1.0029281331986006,mcar_50,9.0,composite_multiview_v3,False,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.0017287993187622,0.0049763558957996,0.51,True,0.05,128.0,2.415469175153236,mcar_50,9.0,composite_multiview_v3,False,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0108257415923184,0.0028550276091307,0.005,False,0.05,128.0,5.063848066889038,mcar_50,9.0,composite_multiview_v3,False,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.0123534383431754,0.0030958397311907,0.005,False,0.05,384.0,,mcar_50,9.0,composite_multiview_v3,False,True,True,0.4557823129251701,0.0769230769230769,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.25,0.050603006692039,0.0032308072490372,0.005,False,0.05,128.0,1.009164640039894,natural,0.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.05,0.036147178542813,0.006955991198298,0.005,False,0.05,128.0,2.322862924197019,natural,0.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.2142809169986264,0.0033647277783525,0.005,False,0.05,128.0,3.85804954688884,natural,0.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
hungary,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.35,0.1271149243907364,0.0028223778745953,0.005,False,0.05,384.0,,natural,0.0,composite_multiview_v3,False,True,True,0.9829931972789115,0.0,0.1538461538461538
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.7,0.0480992843255591,0.0048704716002616,0.005,False,0.05,128.0,1.0024859630558751,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.8617886178861789,0.0769230769230769,0.2307692307692307
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.95,0.0043419876214875,0.0061393732733342,0.125,True,0.05,128.0,2.38253044334952,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.8617886178861789,0.0769230769230769,0.2307692307692307
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.7037116001537104,0.0077236729196914,0.005,False,0.05,128.0,3.3464362312899243,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.8617886178861789,0.0769230769230769,0.2307692307692307
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.8,0.2589559114222709,0.0042961778955187,0.005,False,0.05,384.0,,drop_advanced,0.0,composite_multiview_v3,False,True,True,0.8617886178861789,0.0769230769230769,0.2307692307692307
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.95,0.0418998288841151,0.0111255149894722,0.005,False,0.05,128.0,1.0047099207896082,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.7398373983739838,0.0769230769230769,0.0769230769230769
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.95,0.004490850244981,0.0060916958667332,0.12,True,0.05,128.0,2.38253044334952,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.7398373983739838,0.0769230769230769,0.0769230769230769
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.7766587386375039,0.0088727166847,0.005,False,0.05,128.0,2.875820092219201,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.7398373983739838,0.0769230769230769,0.0769230769230769
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.95,0.2743498059222,0.0070952055006452,0.005,False,0.05,384.0,,drop_exercise,0.0,composite_multiview_v3,False,True,True,0.7398373983739838,0.0769230769230769,0.0769230769230769
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,evidence,0.7,0.0261076285963908,0.0029339700449072,0.005,False,0.05,128.0,1.0008435671104052,drop_routine,0.0,composite_multiview_v3,False,True,True,1.0,0.0,0.0
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,core,0.95,0.003760665082559,0.0059058042530899,0.19,True,0.05,128.0,2.38253044334952,drop_routine,0.0,composite_multiview_v3,False,True,True,1.0,0.0,0.0
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,mask,0.95,0.0664234522467754,0.0091890512501207,0.005,False,0.05,128.0,2.923356506301114,drop_routine,0.0,composite_multiview_v3,False,True,True,1.0,0.0,0.0
switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f,composite,0.8,0.0387688253905278,0.0044936692344394,0.005,False,0.05,384.0,,drop_routine,0.0,composite_multiview_v3,False,True,True,1.0,0.0,0.0
